feature_space,classifier,seed,strategy,label_budget,n_labeled,scenario,target_fpr,threshold,calibration_empirical_fpr,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,prevalence_phish
CONTRASTIVE,XGBOOST,242,RANDOM,0.25,1000,TEMPLATE_OOD,0.005,0.9788852334022523,0.00468384074941452,0.8404012353965111,0.8285091784631079,0.9523076923076923,0.18120608899297425,0.3044761436301033,0.009074941451990632,619,31,3385,2797,0.5
CONTRASTIVE,XGBOOST,242,RANDOM,0.25,1000,DOMAIN_TEMPLATE_OOD,0.005,0.9788852334022523,0.00468384074941452,0.7914453408056906,0.7800109154933675,0.9369747899159664,0.1202804746494067,0.21319311663479923,0.008090614886731391,223,15,1839,1631,0.5
CONTRASTIVE,XGBOOST,242,RANDOM,0.25,1000,IID_ORIGINAL,0.01,0.9602079391479493,0.00936768149882904,0.7146008826216476,0.8189741600327042,0.8144329896907216,0.22400756143667297,0.3513713862120089,0.027094831911690917,237,54,1939,821,0.3467715503113733
CONTRASTIVE,XGBOOST,242,RANDOM,0.25,1000,IID_BALANCED,0.01,0.9602079391479493,0.00936768149882904,0.8079895291674699,0.8164538076979427,0.8810408921933085,0.22400756143667297,0.3571966842501884,0.030245746691871456,237,32,1026,821,0.5
CONTRASTIVE,XGBOOST,242,RANDOM,0.25,1000,TEMPORAL,0.01,0.9602079391479493,0.00936768149882904,0.8366938158780755,0.8265101562499999,0.9270346117867165,0.24775,0.39100414282896034,0.0195,991,78,3922,3009,0.5
CONTRASTIVE,XGBOOST,242,RANDOM,0.25,1000,DOMAIN_OOD,0.01,0.9602079391479493,0.00936768149882904,0.7972280329876942,0.7873608487517337,0.9182058047493403,0.18040435458786935,0.30155979202772965,0.01607050285121825,348,31,1898,1581,0.5
CONTRASTIVE,XGBOOST,242,RANDOM,0.25,1000,TEMPLATE_OOD,0.01,0.9602079391479493,0.00936768149882904,0.8404012353965111,0.8285091784631079,0.9374288964732651,0.24121779859484777,0.38370197904540165,0.016100702576112413,824,55,3361,2592,0.5
CONTRASTIVE,XGBOOST,242,RANDOM,0.25,1000,DOMAIN_TEMPLATE_OOD,0.01,0.9602079391479493,0.00936768149882904,0.7914453408056906,0.7800109154933675,0.9194029850746268,0.16612729234088458,0.2814070351758794,0.014563106796116505,308,27,1827,1546,0.5
CONTRASTIVE,XGBOOST,242,RANDOM,0.25,1000,IID_ORIGINAL,0.02,0.9308223128318788,0.01990632318501171,0.7146008826216476,0.8189741600327042,0.8169761273209549,0.29111531190926276,0.4292682926829268,0.03462117410938284,308,69,1924,750,0.3467715503113733
CONTRASTIVE,XGBOOST,242,RANDOM,0.25,1000,IID_BALANCED,0.02,0.9308223128318788,0.01990632318501171,0.8079895291674699,0.8164538076979427,0.875,0.29111531190926276,0.4368794326241135,0.04158790170132325,308,44,1014,750,0.5
CONTRASTIVE,XGBOOST,242,RANDOM,0.25,1000,TEMPORAL,0.02,0.9308223128318788,0.01990632318501171,0.8366938158780755,0.8265101562499999,0.9200581395348837,0.3165,0.47098214285714285,0.0275,1266,110,3890,2734,0.5
CONTRASTIVE,XGBOOST,242,RANDOM,0.25,1000,DOMAIN_OOD,0.02,0.9308223128318788,0.01990632318501171,0.7972280329876942,0.7873608487517337,0.9103313840155945,0.24209434940383617,0.3824733824733825,0.023846552617936754,467,46,1883,1462,0.5
CONTRASTIVE,XGBOOST,242,RANDOM,0.25,1000,TEMPLATE_OOD,0.02,0.9308223128318788,0.01990632318501171,0.8404012353965111,0.8285091784631079,0.9313113291703836,0.30562060889929743,0.4602160017632797,0.022540983606557378,1044,77,3339,2372,0.5
CONTRASTIVE,XGBOOST,242,RANDOM,0.25,1000,DOMAIN_TEMPLATE_OOD,0.02,0.9308223128318788,0.01990632318501171,0.7914453408056906,0.7800109154933675,0.9118942731277533,0.22330097087378642,0.3587521663778163,0.021574973031283712,414,40,1814,1440,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.1,400,IID_ORIGINAL,0.005,0.9915634393692018,0.00468384074941452,0.7164550655931003,0.8187631189313826,0.90625,0.08223062381852551,0.15077989601386482,0.004515805318615153,87,9,1984,971,0.3467715503113733
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.1,400,IID_BALANCED,0.005,0.9915634393692018,0.00468384074941452,0.8114990126513636,0.8178912310919415,0.9354838709677419,0.08223062381852551,0.15117289313640314,0.005671077504725898,87,6,1052,971,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.1,400,TEMPORAL,0.005,0.9915634393692018,0.00468384074941452,0.8504709562406806,0.83647659375,0.9746300211416491,0.11525,0.20612564274536105,0.003,461,12,3988,3539,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.1,400,DOMAIN_OOD,0.005,0.9915634393692018,0.00468384074941452,0.8153422589866685,0.8073345604093048,0.9424460431654677,0.06791083462934162,0.12669245647969052,0.00414722654224987,131,8,1921,1798,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.1,400,TEMPLATE_OOD,0.005,0.9915634393692018,0.00468384074941452,0.8518274541552422,0.8378508081544899,0.9746192893401016,0.11241217798594848,0.2015748031496063,0.002927400468384075,384,10,3406,3032,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.1,400,DOMAIN_TEMPLATE_OOD,0.005,0.9915634393692018,0.00468384074941452,0.8058709115064451,0.7948167989210186,0.9416058394160584,0.06957928802588997,0.12958312405826217,0.004314994606256742,129,8,1846,1725,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.1,400,IID_ORIGINAL,0.01,0.9856920242309571,0.00936768149882904,0.7164550655931003,0.8187631189313826,0.8562091503267973,0.12381852551984877,0.21635012386457472,0.011038635223281485,131,22,1971,927,0.3467715503113733
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.1,400,IID_BALANCED,0.01,0.9856920242309571,0.00936768149882904,0.8114990126513636,0.8178912310919415,0.8972602739726028,0.12381852551984877,0.21760797342192692,0.014177693761814745,131,15,1043,927,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.1,400,TEMPORAL,0.01,0.9856920242309571,0.00936768149882904,0.8504709562406806,0.83647659375,0.976056338028169,0.17325,0.29426751592356687,0.00425,693,17,3983,3307,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.1,400,DOMAIN_OOD,0.01,0.9856920242309571,0.00936768149882904,0.8153422589866685,0.8073345604093048,0.9576271186440678,0.11715914981855884,0.20877598152424942,0.005184033177812338,226,10,1919,1703,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.1,400,TEMPLATE_OOD,0.01,0.9856920242309571,0.00936768149882904,0.8518274541552422,0.8378508081544899,0.9780033840947546,0.16920374707259953,0.28849513351634637,0.0038056206088992973,578,13,3403,2838,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.1,400,DOMAIN_TEMPLATE_OOD,0.01,0.9856920242309571,0.00936768149882904,0.8058709115064451,0.7948167989210186,0.9539170506912442,0.11165048543689321,0.19990342829550942,0.005393743257820928,207,10,1844,1647,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.1,400,IID_ORIGINAL,0.02,0.9723504185676576,0.01990632318501171,0.7164550655931003,0.8187631189313826,0.8266129032258065,0.1937618147448015,0.31393568147013784,0.021575514300050176,205,43,1950,853,0.3467715503113733
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.1,400,IID_BALANCED,0.02,0.9723504185676576,0.01990632318501171,0.8114990126513636,0.8178912310919415,0.8798283261802575,0.1937618147448015,0.3175832687838885,0.026465028355387523,205,28,1030,853,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.1,400,TEMPORAL,0.02,0.9723504185676576,0.01990632318501171,0.8504709562406806,0.83647659375,0.9611111111111111,0.2595,0.4086614173228346,0.0105,1038,42,3958,2962,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.1,400,DOMAIN_OOD,0.02,0.9723504185676576,0.01990632318501171,0.8153422589866685,0.8073345604093048,0.9397905759162304,0.18610679108346292,0.31068801384681954,0.011923276308968377,359,23,1906,1570,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.1,400,TEMPLATE_OOD,0.02,0.9723504185676576,0.01990632318501171,0.8518274541552422,0.8378508081544899,0.9638418079096045,0.2497072599531616,0.39665194140897464,0.00936768149882904,853,32,3384,2563,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.1,400,DOMAIN_TEMPLATE_OOD,0.02,0.9723504185676576,0.01990632318501171,0.8058709115064451,0.7948167989210186,0.9365994236311239,0.17529665587918014,0.29532030895047706,0.011866235167206042,325,22,1832,1529,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.15,600,IID_ORIGINAL,0.005,0.9924161434173585,0.00468384074941452,0.7472105941844294,0.8455790920395296,0.9583333333333334,0.06521739130434782,0.12212389380530973,0.0015052684395383843,69,3,1990,989,0.3467715503113733
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.15,600,IID_BALANCED,0.005,0.9924161434173585,0.00468384074941452,0.8336378751259602,0.8424167652345438,0.9583333333333334,0.06521739130434782,0.12212389380530973,0.002835538752362949,69,3,1055,989,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.15,600,TEMPORAL,0.005,0.9924161434173585,0.00468384074941452,0.8642897836846013,0.8515491249999999,0.9768041237113402,0.09475,0.17274384685505925,0.00225,379,9,3991,3621,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.15,600,DOMAIN_OOD,0.005,0.9924161434173585,0.00468384074941452,0.8239127128998228,0.8145742011442496,0.9504132231404959,0.05961638154484189,0.11219512195121951,0.003110419906687403,115,6,1923,1814,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.15,600,TEMPLATE_OOD,0.005,0.9924161434173585,0.00468384074941452,0.8674310815855574,0.8521142584284452,0.9841269841269841,0.09074941451990633,0.16617528812650764,0.0014637002341920376,310,5,3411,3106,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.15,600,DOMAIN_TEMPLATE_OOD,0.005,0.9924161434173585,0.00468384074941452,0.817308304433029,0.8068894451368452,0.9578947368421052,0.04908306364617044,0.09338122113904566,0.002157497303128371,91,4,1850,1763,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.15,600,IID_ORIGINAL,0.01,0.9883854389190675,0.00936768149882904,0.7472105941844294,0.8455790920395296,0.9274193548387096,0.10869565217391304,0.19458544839255498,0.004515805318615153,115,9,1984,943,0.3467715503113733
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.15,600,IID_BALANCED,0.01,0.9883854389190675,0.00936768149882904,0.8336378751259602,0.8424167652345438,0.9583333333333334,0.10869565217391304,0.19524617996604415,0.004725897920604915,115,5,1053,943,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.15,600,TEMPORAL,0.01,0.9883854389190675,0.00936768149882904,0.8642897836846013,0.8515491249999999,0.9783001808318263,0.13525,0.2376455084559631,0.003,541,12,3988,3459,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.15,600,DOMAIN_OOD,0.01,0.9883854389190675,0.00936768149882904,0.8239127128998228,0.8145742011442496,0.9585798816568047,0.08398133748055987,0.1544327931363203,0.0036288232244686366,162,7,1922,1767,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.15,600,TEMPLATE_OOD,0.01,0.9883854389190675,0.00936768149882904,0.8674310815855574,0.8521142584284452,0.9846491228070176,0.13144028103044497,0.23192148760330578,0.0020491803278688526,449,7,3409,2967,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.15,600,DOMAIN_TEMPLATE_OOD,0.01,0.9883854389190675,0.00936768149882904,0.817308304433029,0.8068894451368452,0.9647887323943662,0.07389428263214672,0.1372745490981964,0.002696871628910464,137,5,1849,1717,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.15,600,IID_ORIGINAL,0.02,0.9535111784934999,0.01990632318501171,0.7472105941844294,0.8455790920395296,0.8558282208588958,0.2637051039697543,0.4031791907514451,0.023582538886101356,279,47,1946,779,0.3467715503113733
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.15,600,IID_BALANCED,0.02,0.9535111784934999,0.01990632318501171,0.8336378751259602,0.8424167652345438,0.9177631578947368,0.2637051039697543,0.40969162995594716,0.023629489603024575,279,25,1033,779,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.15,600,TEMPORAL,0.02,0.9535111784934999,0.01990632318501171,0.8642897836846013,0.8515491249999999,0.9509293680297398,0.31975,0.47857811038353604,0.0165,1279,66,3934,2721,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.15,600,DOMAIN_OOD,0.02,0.9535111784934999,0.01990632318501171,0.8239127128998228,0.8145742011442496,0.9264705882352942,0.2286158631415241,0.36673596673596676,0.018144116122343183,441,35,1894,1488,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.15,600,TEMPLATE_OOD,0.02,0.9535111784934999,0.01990632318501171,0.8674310815855574,0.8521142584284452,0.9590536851683349,0.3085480093676815,0.46688815060908084,0.013173302107728338,1054,45,3371,2362,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.15,600,DOMAIN_TEMPLATE_OOD,0.02,0.9535111784934999,0.01990632318501171,0.817308304433029,0.8068894451368452,0.9232613908872902,0.2076591154261057,0.3390576838397182,0.017259978425026967,385,32,1822,1469,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.2,800,IID_ORIGINAL,0.005,0.9943352341651918,0.00468384074941452,0.7634179320795796,0.8553661823945246,0.9864864864864865,0.06899810964083176,0.12897526501766785,0.0005017561465127947,73,1,1992,985,0.3467715503113733
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.2,800,IID_BALANCED,0.005,0.9943352341651918,0.00468384074941452,0.8452771040985096,0.8515978716485433,0.9864864864864865,0.06899810964083176,0.12897526501766785,0.000945179584120983,73,1,1057,985,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.2,800,TEMPORAL,0.005,0.9943352341651918,0.00468384074941452,0.8690202452879422,0.8548057812500001,0.9792207792207792,0.09425,0.1719498289623717,0.002,377,8,3992,3623,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.2,800,DOMAIN_OOD,0.005,0.9943352341651918,0.00468384074941452,0.821842804258607,0.8110745084507266,0.9545454545454546,0.04354587869362364,0.08329201784828955,0.002073613271124935,84,4,1925,1845,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.2,800,TEMPLATE_OOD,0.005,0.9943352341651918,0.00468384074941452,0.8715124384731081,0.8549495777550472,0.9845679012345679,0.093384074941452,0.17058823529411765,0.0014637002341920376,319,5,3411,3097,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.2,800,DOMAIN_TEMPLATE_OOD,0.005,0.9943352341651918,0.00468384074941452,0.8146030611587138,0.8024294245859269,0.9594594594594594,0.038295577130528585,0.07365145228215768,0.0016181229773462784,71,3,1851,1783,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.2,800,IID_ORIGINAL,0.01,0.989491105079651,0.00936768149882904,0.7634179320795796,0.8553661823945246,0.9323308270676691,0.11720226843100189,0.20822837951301426,0.004515805318615153,124,9,1984,934,0.3467715503113733
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.2,800,IID_BALANCED,0.01,0.989491105079651,0.00936768149882904,0.8452771040985096,0.8515978716485433,0.9538461538461539,0.11720226843100189,0.20875420875420875,0.005671077504725898,124,6,1052,934,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.2,800,TEMPORAL,0.01,0.989491105079651,0.00936768149882904,0.8690202452879422,0.8548057812500001,0.9821138211382113,0.151,0.26175514626218854,0.00275,604,11,3989,3396,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.2,800,DOMAIN_OOD,0.01,0.989491105079651,0.00936768149882904,0.821842804258607,0.8110745084507266,0.9664804469273743,0.08968377397615344,0.16413662239089183,0.003110419906687403,173,6,1923,1756,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.2,800,TEMPLATE_OOD,0.01,0.989491105079651,0.00936768149882904,0.8715124384731081,0.8549495777550472,0.9865384615384616,0.15017564402810304,0.2606707317073171,0.0020491803278688526,513,7,3409,2903,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.2,800,DOMAIN_TEMPLATE_OOD,0.01,0.989491105079651,0.00936768149882904,0.8146030611587138,0.8024294245859269,0.972972972972973,0.07766990291262135,0.14385614385614387,0.002157497303128371,144,4,1850,1710,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.2,800,IID_ORIGINAL,0.02,0.9660529494285585,0.01990632318501171,0.7634179320795796,0.8553661823945246,0.8686131386861314,0.22495274102079396,0.35735735735735735,0.01806322127446061,238,36,1957,820,0.3467715503113733
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.2,800,IID_BALANCED,0.02,0.9660529494285585,0.01990632318501171,0.8452771040985096,0.8515978716485433,0.9260700389105059,0.22495274102079396,0.36197718631178705,0.017958412098298678,238,19,1039,820,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.2,800,TEMPORAL,0.02,0.9660529494285585,0.01990632318501171,0.8690202452879422,0.8548057812500001,0.9627749576988156,0.2845,0.4392126592049402,0.011,1138,44,3956,2862,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.2,800,DOMAIN_OOD,0.02,0.9660529494285585,0.01990632318501171,0.821842804258607,0.8110745084507266,0.929471032745592,0.19129082426127528,0.3172828890799656,0.014515292897874546,369,28,1901,1560,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.2,800,TEMPLATE_OOD,0.02,0.9660529494285585,0.01990632318501171,0.8715124384731081,0.8549495777550472,0.9661190965092402,0.27546838407494145,0.42870159453302964,0.009660421545667448,941,33,3383,2475,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.2,800,DOMAIN_TEMPLATE_OOD,0.02,0.9660529494285585,0.01990632318501171,0.8146030611587138,0.8024294245859269,0.9269005847953217,0.1709816612729234,0.2887067395264117,0.01348435814455232,317,25,1829,1537,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.25,1000,IID_ORIGINAL,0.005,0.989419460296631,0.00468384074941452,0.7788200381384751,0.8595220322167283,0.9421487603305785,0.10775047258979206,0.19338422391857507,0.0035122930255895636,114,7,1986,944,0.3467715503113733
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.25,1000,IID_BALANCED,0.005,0.989419460296631,0.00468384074941452,0.8587708286210556,0.8574726362470116,0.9827586206896551,0.10775047258979206,0.19420783645655879,0.001890359168241966,114,2,1056,944,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.25,1000,TEMPORAL,0.005,0.989419460296631,0.00468384074941452,0.8777251223964277,0.8623646875,0.9811023622047244,0.15575,0.268824163969795,0.003,623,12,3988,3377,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.25,1000,DOMAIN_OOD,0.005,0.989419460296631,0.00468384074941452,0.8397785919433944,0.8236743427444094,0.9672131147540983,0.09175738724727839,0.16761363636363635,0.003110419906687403,177,6,1923,1752,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.25,1000,TEMPLATE_OOD,0.005,0.989419460296631,0.00468384074941452,0.878797230555682,0.8614031846277883,0.9851576994434137,0.15544496487119439,0.2685208596713021,0.00234192037470726,531,8,3408,2885,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.25,1000,DOMAIN_TEMPLATE_OOD,0.005,0.989419460296631,0.00468384074941452,0.8323123664026927,0.8126977560398869,0.975609756097561,0.08629989212513485,0.15857284440039643,0.002157497303128371,160,4,1850,1694,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.25,1000,IID_ORIGINAL,0.01,0.9799324870109559,0.00936768149882904,0.7788200381384751,0.8595220322167283,0.9393939393939394,0.17580340264650285,0.2961783439490446,0.006021073758153537,186,12,1981,872,0.3467715503113733
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.25,1000,IID_BALANCED,0.01,0.9799324870109559,0.00936768149882904,0.8587708286210556,0.8574726362470116,0.96875,0.17580340264650285,0.2976,0.005671077504725898,186,6,1052,872,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.25,1000,TEMPORAL,0.01,0.9799324870109559,0.00936768149882904,0.8777251223964277,0.8623646875,0.9712765957446808,0.22825,0.3696356275303644,0.00675,913,27,3973,3087,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.25,1000,DOMAIN_OOD,0.01,0.9799324870109559,0.00936768149882904,0.8397785919433944,0.8236743427444094,0.9527027027027027,0.14618973561430793,0.25348314606741573,0.007257646448937273,282,14,1915,1647,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.25,1000,TEMPLATE_OOD,0.01,0.9799324870109559,0.00936768149882904,0.878797230555682,0.8614031846277883,0.9767741935483871,0.22160421545667447,0.3612502982581723,0.005269320843091335,757,18,3398,2659,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.25,1000,DOMAIN_TEMPLATE_OOD,0.01,0.9799324870109559,0.00936768149882904,0.8323123664026927,0.8126977560398869,0.9612403100775194,0.133764832793959,0.23484848484848486,0.005393743257820928,248,10,1844,1606,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.25,1000,IID_ORIGINAL,0.02,0.9158173799514772,0.01990632318501171,0.7788200381384751,0.8595220322167283,0.8647450110864745,0.3686200378071834,0.5168986083499006,0.030607124937280482,390,61,1932,668,0.3467715503113733
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.25,1000,IID_BALANCED,0.02,0.9158173799514772,0.01990632318501171,0.8587708286210556,0.8574726362470116,0.9198113207547169,0.3686200378071834,0.5263157894736842,0.03213610586011342,390,34,1024,668,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.25,1000,TEMPORAL,0.02,0.9158173799514772,0.01990632318501171,0.8777251223964277,0.8623646875,0.954878736604625,0.42325,0.5865234713320631,0.02,1693,80,3920,2307,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.25,1000,DOMAIN_OOD,0.02,0.9158173799514772,0.01990632318501171,0.8397785919433944,0.8236743427444094,0.945619335347432,0.32452047693105235,0.48321111539945966,0.01866251944012442,626,36,1893,1303,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.25,1000,TEMPLATE_OOD,0.02,0.9158173799514772,0.01990632318501171,0.878797230555682,0.8614031846277883,0.9611919611919612,0.4060304449648712,0.5708993620086438,0.01639344262295082,1387,56,3360,2029,0.5
CONTRASTIVE,XGBOOST,252,UNCERTAINTY,0.25,1000,DOMAIN_TEMPLATE_OOD,0.02,0.9158173799514772,0.01990632318501171,0.8323123664026927,0.8126977560398869,0.9457627118644067,0.30097087378640774,0.45662847790507366,0.017259978425026967,558,32,1822,1296,0.5
CONTRASTIVE,XGBOOST,252,RANDOM,0.1,400,IID_ORIGINAL,0.005,0.9915634393692018,0.00468384074941452,0.7164550655931003,0.8187631189313826,0.90625,0.08223062381852551,0.15077989601386482,0.004515805318615153,87,9,1984,971,0.3467715503113733
CONTRASTIVE,XGBOOST,252,RANDOM,0.1,400,IID_BALANCED,0.005,0.9915634393692018,0.00468384074941452,0.8114990126513636,0.8178912310919415,0.9354838709677419,0.08223062381852551,0.15117289313640314,0.005671077504725898,87,6,1052,971,0.5
CONTRASTIVE,XGBOOST,252,RANDOM,0.1,400,TEMPORAL,0.005,0.9915634393692018,0.00468384074941452,0.8504709562406806,0.83647659375,0.9746300211416491,0.11525,0.20612564274536105,0.003,461,12,3988,3539,0.5
CONTRASTIVE,XGBOOST,252,RANDOM,0.1,400,DOMAIN_OOD,0.005,0.9915634393692018,0.00468384074941452,0.8153422589866685,0.8073345604093048,0.9424460431654677,0.06791083462934162,0.12669245647969052,0.00414722654224987,131,8,1921,1798,0.5
CONTRASTIVE,XGBOOST,252,RANDOM,0.1,400,TEMPLATE_OOD,0.005,0.9915634393692018,0.00468384074941452,0.8518274541552422,0.8378508081544899,0.9746192893401016,0.11241217798594848,0.2015748031496063,0.002927400468384075,384,10,3406,3032,0.5
CONTRASTIVE,XGBOOST,252,RANDOM,0.1,400,DOMAIN_TEMPLATE_OOD,0.005,0.9915634393692018,0.00468384074941452,0.8058709115064451,0.7948167989210186,0.9416058394160584,0.06957928802588997,0.12958312405826217,0.004314994606256742,129,8,1846,1725,0.5
CONTRASTIVE,XGBOOST,252,RANDOM,0.1,400,IID_ORIGINAL,0.01,0.9856920242309571,0.00936768149882904,0.7164550655931003,0.8187631189313826,0.8562091503267973,0.12381852551984877,0.21635012386457472,0.011038635223281485,131,22,1971,927,0.3467715503113733
CONTRASTIVE,XGBOOST,252,RANDOM,0.1,400,IID_BALANCED,0.01,0.9856920242309571,0.00936768149882904,0.8114990126513636,0.8178912310919415,0.8972602739726028,0.12381852551984877,0.21760797342192692,0.014177693761814745,131,15,1043,927,0.5
CONTRASTIVE,XGBOOST,252,RANDOM,0.1,400,TEMPORAL,0.01,0.9856920242309571,0.00936768149882904,0.8504709562406806,0.83647659375,0.976056338028169,0.17325,0.29426751592356687,0.00425,693,17,3983,3307,0.5
CONTRASTIVE,XGBOOST,252,RANDOM,0.1,400,DOMAIN_OOD,0.01,0.9856920242309571,0.00936768149882904,0.8153422589866685,0.8073345604093048,0.9576271186440678,0.11715914981855884,0.20877598152424942,0.005184033177812338,226,10,1919,1703,0.5
CONTRASTIVE,XGBOOST,252,RANDOM,0.1,400,TEMPLATE_OOD,0.01,0.9856920242309571,0.00936768149882904,0.8518274541552422,0.8378508081544899,0.9780033840947546,0.16920374707259953,0.28849513351634637,0.0038056206088992973,578,13,3403,2838,0.5
CONTRASTIVE,XGBOOST,252,RANDOM,0.1,400,DOMAIN_TEMPLATE_OOD,0.01,0.9856920242309571,0.00936768149882904,0.8058709115064451,0.7948167989210186,0.9539170506912442,0.11165048543689321,0.19990342829550942,0.005393743257820928,207,10,1844,1647,0.5
CONTRASTIVE,XGBOOST,252,RANDOM,0.1,400,IID_ORIGINAL,0.02,0.9723504185676576,0.01990632318501171,0.7164550655931003,0.8187631189313826,0.8266129032258065,0.1937618147448015,0.31393568147013784,0.021575514300050176,205,43,1950,853,0.3467715503113733
CONTRASTIVE,XGBOOST,252,RANDOM,0.1,400,IID_BALANCED,0.02,0.9723504185676576,0.01990632318501171,0.8114990126513636,0.8178912310919415,0.8798283261802575,0.1937618147448015,0.3175832687838885,0.026465028355387523,205,28,1030,853,0.5
CONTRASTIVE,XGBOOST,252,RANDOM,0.1,400,TEMPORAL,0.02,0.9723504185676576,0.01990632318501171,0.8504709562406806,0.83647659375,0.9611111111111111,0.2595,0.4086614173228346,0.0105,1038,42,3958,2962,0.5
CONTRASTIVE,XGBOOST,252,RANDOM,0.1,400,DOMAIN_OOD,0.02,0.9723504185676576,0.01990632318501171,0.8153422589866685,0.8073345604093048,0.9397905759162304,0.18610679108346292,0.31068801384681954,0.011923276308968377,359,23,1906,1570,0.5
CONTRASTIVE,XGBOOST,252,RANDOM,0.1,400,TEMPLATE_OOD,0.02,0.9723504185676576,0.01990632318501171,0.8518274541552422,0.8378508081544899,0.9638418079096045,0.2497072599531616,0.39665194140897464,0.00936768149882904,853,32,3384,2563,0.5
