effect,representation,classifier,label_budget,scenario,metric,mean,ci95_low,ci95_high,n_seeds
IID_to_SHIFT,DAPT,MLP,0.1,TEMPORAL,drop_f1,-0.007405619134819847,-0.1833787225566902,0.16856748428705048,5
IID_to_SHIFT,DAPT,MLP,0.25,DOMAIN_OOD,drop_ap,-0.05373908754799554,-0.07088620781113203,-0.03659196728485905,5
IID_to_SHIFT,DAPT,MLP,0.25,DOMAIN_OOD,drop_recall,0.06340454764165689,-0.04694997206267665,0.17375906734599042,5
IID_to_SHIFT,DAPT,MLP,0.25,DOMAIN_OOD,drop_f1,0.07194437585509175,-0.06205699173953588,0.2059457434497194,5
IID_to_SHIFT,DAPT,MLP,0.25,DOMAIN_TEMPLATE_OOD,drop_ap,-0.04369280937803244,-0.06208284599236024,-0.025302772763704635,5
IID_to_SHIFT,DAPT,MLP,0.25,DOMAIN_TEMPLATE_OOD,drop_recall,0.07847213300624205,-0.028568986912152344,0.18551325292463644,5
IID_to_SHIFT,DAPT,MLP,0.25,DOMAIN_TEMPLATE_OOD,drop_f1,0.09136334728030024,-0.03929579659674601,0.22202249115734649,5
IID_to_SHIFT,DAPT,MLP,0.25,TEMPLATE_OOD,drop_ap,-0.07512226937319219,-0.08658767654534237,-0.06365686220104201,5
IID_to_SHIFT,DAPT,MLP,0.25,TEMPLATE_OOD,drop_recall,-0.02195140847252781,-0.12250959762958635,0.07860678068453072,5
IID_to_SHIFT,DAPT,MLP,0.25,TEMPLATE_OOD,drop_f1,-0.02978611682039073,-0.1471630547321317,0.08759082109135025,5
IID_to_SHIFT,DAPT,MLP,0.25,TEMPORAL,drop_ap,-0.08002740583507786,-0.09067192511521331,-0.06938288655494242,5
IID_to_SHIFT,DAPT,MLP,0.25,TEMPORAL,drop_recall,-0.03501616257088848,-0.13711236857158643,0.06708004342980947,5
IID_to_SHIFT,DAPT,MLP,0.25,TEMPORAL,drop_f1,-0.04421969771468909,-0.16275121026045913,0.07431181483108094,5
IID_to_SHIFT,DAPT,MLP,1.0,DOMAIN_OOD,drop_ap,-0.03192375006124537,-0.03649375579621782,-0.027353744326272928,5
IID_to_SHIFT,DAPT,MLP,1.0,DOMAIN_OOD,drop_recall,0.12061579258379466,0.06198525060716998,0.17924633456041936,5
IID_to_SHIFT,DAPT,MLP,1.0,DOMAIN_OOD,drop_f1,0.12951813372664797,0.07004226578042762,0.18899400167286834,5
IID_to_SHIFT,DAPT,MLP,1.0,DOMAIN_TEMPLATE_OOD,drop_ap,-0.025500653641535153,-0.029728516587340537,-0.02127279069572977,5
IID_to_SHIFT,DAPT,MLP,1.0,DOMAIN_TEMPLATE_OOD,drop_recall,0.14788196165038348,0.08955930111547422,0.20620462218529273,5
IID_to_SHIFT,DAPT,MLP,1.0,DOMAIN_TEMPLATE_OOD,drop_f1,0.16303808410709358,0.10510178557870942,0.22097438263547775,5
IID_to_SHIFT,DAPT,MLP,1.0,TEMPLATE_OOD,drop_ap,-0.04693181657029224,-0.05000637226466623,-0.04385726087591825,5
IID_to_SHIFT,DAPT,MLP,1.0,TEMPLATE_OOD,drop_recall,0.03326744376513506,-0.03360370045046132,0.10013858798073144,5
IID_to_SHIFT,DAPT,MLP,1.0,TEMPLATE_OOD,drop_f1,0.02989179335041057,-0.043180258325859734,0.10296384502668088,5
IID_to_SHIFT,DAPT,MLP,1.0,TEMPORAL,drop_ap,-0.05141085602187563,-0.0547697891186847,-0.04805192292506656,5
IID_to_SHIFT,DAPT,MLP,1.0,TEMPORAL,drop_recall,0.014662759924385649,-0.04911940563375149,0.07844492548252278,5
IID_to_SHIFT,DAPT,MLP,1.0,TEMPORAL,drop_f1,0.010400929262367875,-0.05976318764718339,0.08056504617191915,5
IID_to_SHIFT,DAPT,XGBOOST,0.1,DOMAIN_OOD,drop_ap,-0.039858402336406806,-0.0573574974440421,-0.02235930722877151,5
IID_to_SHIFT,DAPT,XGBOOST,0.1,DOMAIN_OOD,drop_recall,0.1092610939779958,0.03351546143401095,0.18500672652198064,5
IID_to_SHIFT,DAPT,XGBOOST,0.1,DOMAIN_OOD,drop_f1,0.16125368645821553,0.06057198665459383,0.2619353862618372,5
IID_to_SHIFT,DAPT,XGBOOST,0.1,DOMAIN_TEMPLATE_OOD,drop_ap,-0.026055226314497214,-0.042185305189480146,-0.009925147439514278,5
IID_to_SHIFT,DAPT,XGBOOST,0.1,DOMAIN_TEMPLATE_OOD,drop_recall,0.11378126892653295,0.0389390877530532,0.1886234501000127,5
IID_to_SHIFT,DAPT,XGBOOST,0.1,DOMAIN_TEMPLATE_OOD,drop_f1,0.1686380915017615,0.06992991141616249,0.2673462715873605,5
IID_to_SHIFT,DAPT,XGBOOST,0.1,TEMPLATE_OOD,drop_ap,-0.0812462149429803,-0.09650474469968302,-0.06598768518627758,5
IID_to_SHIFT,DAPT,XGBOOST,0.1,TEMPLATE_OOD,drop_recall,0.05013048790745652,-0.033046825482782406,0.13330780129769546,5
IID_to_SHIFT,DAPT,XGBOOST,0.1,TEMPLATE_OOD,drop_f1,0.07037929798237694,-0.04300183058316802,0.1837604265479219,5
IID_to_SHIFT,DAPT,XGBOOST,0.1,TEMPORAL,drop_ap,-0.08569815560967617,-0.10203379757403025,-0.06936251364532209,5
IID_to_SHIFT,DAPT,XGBOOST,0.1,TEMPORAL,drop_recall,0.0457390359168242,-0.037768456784871215,0.1292465286185196,5
IID_to_SHIFT,DAPT,XGBOOST,0.1,TEMPORAL,drop_f1,0.06387956976686718,-0.04938099980090428,0.17714013933463862,5
IID_to_SHIFT,DAPT,XGBOOST,0.25,DOMAIN_OOD,drop_ap,-0.05147576499733617,-0.06699969651442224,-0.03595183348025011,5
IID_to_SHIFT,DAPT,XGBOOST,0.25,DOMAIN_OOD,drop_recall,0.09024118003882635,0.0301358752922467,0.150346484785406,5
IID_to_SHIFT,DAPT,XGBOOST,0.25,DOMAIN_OOD,drop_f1,0.12755799493816683,0.04264871544859988,0.21246727442773378,5
IID_to_SHIFT,DAPT,XGBOOST,0.25,DOMAIN_TEMPLATE_OOD,drop_ap,-0.039583478086411605,-0.0556483273201448,-0.023518628852678417,5
IID_to_SHIFT,DAPT,XGBOOST,0.25,DOMAIN_TEMPLATE_OOD,drop_recall,0.09906175377205165,0.03634954066442257,0.1617739668796807,5
IID_to_SHIFT,DAPT,XGBOOST,0.25,DOMAIN_TEMPLATE_OOD,drop_f1,0.1412577782699871,0.05237490746553375,0.23014064907444043,5
IID_to_SHIFT,DAPT,XGBOOST,0.25,TEMPLATE_OOD,drop_ap,-0.0777475970333847,-0.08791859320553493,-0.06757660086123447,5
IID_to_SHIFT,DAPT,XGBOOST,0.25,TEMPLATE_OOD,drop_recall,0.01471181983593276,-0.046339400518156916,0.07576304019002243,5
IID_to_SHIFT,DAPT,XGBOOST,0.25,TEMPLATE_OOD,drop_f1,0.016963492293986183,-0.0658185619009421,0.09974554648891445,5
IID_to_SHIFT,DAPT,XGBOOST,0.25,TEMPORAL,drop_ap,-0.08160749496489664,-0.09084220356228603,-0.07237278636750724,5
IID_to_SHIFT,DAPT,XGBOOST,0.25,TEMPORAL,drop_recall,0.009746597353497172,-0.05138270678445246,0.0708759014914468,5
IID_to_SHIFT,DAPT,XGBOOST,0.25,TEMPORAL,drop_f1,0.010529298460743597,-0.07214708942117026,0.09320568634265747,5
IID_to_SHIFT,DAPT,XGBOOST,1.0,DOMAIN_OOD,drop_ap,-0.03710531062721807,-0.04639706305394798,-0.027813558200488163,5
IID_to_SHIFT,DAPT,XGBOOST,1.0,DOMAIN_OOD,drop_recall,0.1170790863949998,0.03906788607062671,0.1950902867193729,5
IID_to_SHIFT,DAPT,XGBOOST,1.0,DOMAIN_OOD,drop_f1,0.12919355070983882,0.038941552704230636,0.219445548715447,5
IID_to_SHIFT,DAPT,XGBOOST,1.0,DOMAIN_TEMPLATE_OOD,drop_ap,-0.028103283809190138,-0.03713694461598286,-0.019069623002397416,5
IID_to_SHIFT,DAPT,XGBOOST,1.0,DOMAIN_TEMPLATE_OOD,drop_recall,0.1468515425697873,0.07935875480555771,0.2143443303340169,5
IID_to_SHIFT,DAPT,XGBOOST,1.0,DOMAIN_TEMPLATE_OOD,drop_f1,0.16542466596047478,0.08599511866354097,0.24485421325740858,5
IID_to_SHIFT,DAPT,XGBOOST,1.0,TEMPLATE_OOD,drop_ap,-0.05581544669317136,-0.06377279932860125,-0.047858094057741475,5
IID_to_SHIFT,DAPT,XGBOOST,1.0,TEMPLATE_OOD,drop_recall,0.03127492994160693,-0.03515800681079704,0.09770786669401091,5
IID_to_SHIFT,DAPT,XGBOOST,1.0,TEMPLATE_OOD,drop_f1,0.03127919180366906,-0.03927984279524693,0.10183822640258505,5
IID_to_SHIFT,DAPT,XGBOOST,1.0,TEMPORAL,drop_ap,-0.06051360318643086,-0.06919811918144465,-0.05182908719141707,5
IID_to_SHIFT,DAPT,XGBOOST,1.0,TEMPORAL,drop_recall,0.018603969754253304,-0.05398665356338154,0.09119459307188815,5
IID_to_SHIFT,DAPT,XGBOOST,1.0,TEMPORAL,drop_f1,0.018204278685073804,-0.058411134837319356,0.09481969220746697,5
