representation,classifier,label_budget,scenario,target_fpr,n_test,prevalence_phish,average_precision_mean,average_precision_std,roc_auc_mean,recall_mean,recall_std,precision_mean,f1_mean,calibration_empirical_fpr_mean,empirical_fpr_mean,empirical_fpr_std,fp_mean,fn_mean
CONTRASTIVE,XGBOOST,0.25,TEMPLATE_OOD,0.02,6832,0.5,0.8594322725089996,0.007393047753137865,0.8414904341876499,0.3166861826697892,0.01868314591003059,0.9582335468246284,0.47576473637613326,0.01990632318501171,0.013875878220140515,0.0033029069572759573,47.4,2334.2
CONTRASTIVE,XGBOOST,0.25,TEMPORAL,0.005,8000,0.5,0.8582219165162261,0.00991975936684403,0.84237830625,0.19065,0.05019169503015414,0.9747849984668957,0.31639175299545624,0.00468384074941452,0.0052,0.002558075448457297,20.8,3237.4
CONTRASTIVE,XGBOOST,0.25,TEMPORAL,0.01,8000,0.5,0.8582219165162261,0.00991975936684403,0.84237830625,0.24474999999999997,0.02393350162429227,0.9655946424892973,0.38999664014339747,0.00936768149882904,0.008799999999999999,0.003188847754283669,35.2,3021.0
CONTRASTIVE,XGBOOST,0.25,TEMPORAL,0.02,8000,0.5,0.8582219165162261,0.00991975936684403,0.84237830625,0.3221,0.021811407565767056,0.9515721041875456,0.4809321718674596,0.01990632318501171,0.01645,0.003541715685935278,65.8,2711.6
CONTRASTIVE,XGBOOST,1.0,DOMAIN_OOD,0.005,3858,0.5,0.8442116687074211,0.0029794765297039053,0.8315892246282693,0.13447382063245206,0.04607027856117562,0.971619879002041,0.23387552190037714,0.00468384074941452,0.004043545878693624,0.002054081156677963,7.8,1669.6
CONTRASTIVE,XGBOOST,1.0,DOMAIN_OOD,0.01,3858,0.5,0.8442116687074211,0.0029794765297039053,0.8315892246282693,0.20767236910316225,0.03780543053579547,0.9603395549721035,0.3401176842361675,0.00936768149882904,0.008709175738724729,0.0033274870991977634,16.8,1528.4
CONTRASTIVE,XGBOOST,1.0,DOMAIN_OOD,0.02,3858,0.5,0.8442116687074211,0.0029794765297039053,0.8315892246282693,0.29186106791083466,0.051942615527728574,0.9462971875431769,0.44403879621589953,0.01990632318501171,0.016692586832555728,0.0038689700688533516,32.2,1366.0
CONTRASTIVE,XGBOOST,1.0,DOMAIN_TEMPLATE_OOD,0.005,3708,0.5,0.8383189132867589,0.003759087459250558,0.8250554793332938,0.12297734627831716,0.04431412277549888,0.9720180475939622,0.21608640845382396,0.00468384074941452,0.0036677454153182304,0.0022369408148142094,6.8,1626.0
CONTRASTIVE,XGBOOST,1.0,DOMAIN_TEMPLATE_OOD,0.01,3708,0.5,0.8383189132867589,0.003759087459250558,0.8250554793332938,0.19277238403451996,0.03724534967046007,0.9612136579363169,0.31977281944530295,0.00936768149882904,0.007874865156418555,0.0030654309036424647,14.6,1496.6
CONTRASTIVE,XGBOOST,1.0,DOMAIN_TEMPLATE_OOD,0.02,3708,0.5,0.8383189132867589,0.003759087459250558,0.8250554793332938,0.27626752966558793,0.05111180097737441,0.9485113774177341,0.42581137368486843,0.01990632318501171,0.015102481121898598,0.00361823297330063,28.0,1341.8
CONTRASTIVE,XGBOOST,1.0,IID_BALANCED,0.005,2116,0.5,0.867313464495779,0.007889085921595549,0.8704601898935467,0.1767485822306238,0.05145806271764159,0.9621182858176798,0.295797265117823,0.00468384074941452,0.007372400756143667,0.004141569432931313,7.8,871.0
CONTRASTIVE,XGBOOST,1.0,IID_BALANCED,0.01,2116,0.5,0.867313464495779,0.007889085921595549,0.8704601898935467,0.277882797731569,0.04290948757208381,0.9516745746617783,0.4285955415022558,0.00936768149882904,0.014366729678638942,0.0054049067884672205,15.2,764.0
CONTRASTIVE,XGBOOST,1.0,IID_BALANCED,0.02,2116,0.5,0.867313464495779,0.007889085921595549,0.8704601898935467,0.3686200378071834,0.04887592995783706,0.9287066982704519,0.526037274061643,0.01990632318501171,0.028733459357277884,0.007725072492137071,30.4,668.0
CONTRASTIVE,XGBOOST,1.0,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.795442340462485,0.008827499346442702,0.8716199514937442,0.1767485822306238,0.05145806271764159,0.9412487293819023,0.29455967086134344,0.00468384074941452,0.006322127446061214,0.0037312578911346127,12.6,871.0
CONTRASTIVE,XGBOOST,1.0,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.795442340462485,0.008827499346442702,0.8716199514937442,0.277882797731569,0.04290948757208381,0.9219348039558668,0.42536609793275204,0.00936768149882904,0.012744606121424987,0.004251624719380805,25.4,764.0
CONTRASTIVE,XGBOOST,1.0,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.795442340462485,0.008827499346442702,0.8716199514937442,0.3686200378071834,0.04887592995783706,0.8903403901350119,0.519520768990856,0.01990632318501171,0.024485699949824385,0.006419734110009816,48.8,668.0
CONTRASTIVE,XGBOOST,1.0,TEMPLATE_OOD,0.005,6832,0.5,0.8833749853007962,0.0024000676251744106,0.8670525704907064,0.21809133489461358,0.04697314855322648,0.9851431964220673,0.3551048911327115,0.00468384074941452,0.003395784543325527,0.0016765598434749828,11.6,2671.0
CONTRASTIVE,XGBOOST,1.0,TEMPLATE_OOD,0.01,6832,0.5,0.8833749853007962,0.0024000676251744106,0.8670525704907064,0.30040983606557375,0.032374852232021564,0.9779061746439538,0.4588298540869758,0.00936768149882904,0.006850117096018736,0.0025148397652124746,23.4,2389.8
CONTRASTIVE,XGBOOST,1.0,TEMPLATE_OOD,0.02,6832,0.5,0.8833749853007962,0.0024000676251744106,0.8670525704907064,0.3848946135831382,0.04747283304144196,0.9651551950152697,0.5488569746508265,0.01990632318501171,0.01411007025761124,0.004126492608627909,48.2,2101.2
CONTRASTIVE,XGBOOST,1.0,TEMPORAL,0.005,8000,0.5,0.8827960962474242,0.002768491619561102,0.8677096375,0.21935000000000002,0.05007201064467054,0.9836735399466059,0.3564045500470683,0.00468384074941452,0.0038,0.0020417516989095423,15.2,3122.6
CONTRASTIVE,XGBOOST,1.0,TEMPORAL,0.01,8000,0.5,0.8827960962474242,0.002768491619561102,0.8677096375,0.30575,0.03422946464670459,0.9732876457517345,0.46439803174398764,0.00936768149882904,0.00855,0.003479403684541361,34.2,2777.0
CONTRASTIVE,XGBOOST,1.0,TEMPORAL,0.02,8000,0.5,0.8827960962474242,0.002768491619561102,0.8677096375,0.39465,0.04865137459517461,0.9593924392830887,0.5577017649432037,0.01990632318501171,0.016999999999999998,0.005190134873006674,68.0,2421.4
DAPT,LOGREG,0.1,DOMAIN_OOD,0.005,3858,0.5,0.8895999363737875,0.004493062218879636,0.8840744297093206,0.17076205287713841,0.07312206972825396,0.9748180249631766,0.2852520606876152,0.00468384074941452,0.004043545878693624,0.0021184879981029085,7.8,1599.6
DAPT,LOGREG,0.1,DOMAIN_OOD,0.01,3858,0.5,0.8895999363737875,0.004493062218879636,0.8840744297093206,0.2765163297045101,0.06558734210032209,0.9710738339399267,0.427037816928509,0.00936768149882904,0.007983411093831,0.002968962377040198,15.4,1395.6
DAPT,LOGREG,0.1,DOMAIN_OOD,0.02,3858,0.5,0.8895999363737875,0.004493062218879636,0.8840744297093206,0.4202177293934681,0.06508243451817491,0.9589243441008417,0.5819888704170965,0.01990632318501171,0.017833074131674443,0.0038200380356538184,34.4,1118.4
DAPT,LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.005,3708,0.5,0.8785704502733459,0.004349562272935374,0.8718917318046987,0.16213592233009708,0.07354364481754272,0.9721676803229814,0.27242957755199504,0.00468384074941452,0.004207119741100324,0.0022041873507769746,7.8,1553.4
DAPT,LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.01,3708,0.5,0.8785704502733459,0.004349562272935374,0.8718917318046987,0.25771305285868396,0.06618213092247661,0.9683949952179415,0.4035028304500976,0.00936768149882904,0.00819848975188781,0.0030368259461185003,15.2,1376.2
DAPT,LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.02,3708,0.5,0.8785704502733459,0.004349562272935374,0.8718917318046987,0.3947141316073355,0.06811232141434925,0.9566095051258902,0.5561019493069793,0.01990632318501171,0.017691477885652642,0.003970908806754253,32.8,1122.2
DAPT,LOGREG,0.1,IID_BALANCED,0.005,2116,0.5,0.8976623473615714,0.006053392185779921,0.8873990944857972,0.22778827977315688,0.0983441075763294,0.9779706175459912,0.36103113993567837,0.00468384074941452,0.005482041587901701,0.00391993220289749,5.8,817.0
DAPT,LOGREG,0.1,IID_BALANCED,0.01,2116,0.5,0.8976623473615714,0.006053392185779921,0.8873990944857972,0.3604914933837429,0.0863265170016574,0.9684901693019766,0.5202844331815338,0.00936768149882904,0.01172022684310019,0.003931310839902726,12.4,676.6
DAPT,LOGREG,0.1,IID_BALANCED,0.02,2116,0.5,0.8976623473615714,0.006053392185779921,0.8873990944857972,0.49319470699432894,0.05059757398914923,0.9528660796437467,0.6486894395797276,0.01990632318501171,0.02438563327032136,0.0030917631821920847,25.8,536.2
DAPT,LOGREG,0.1,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.8432266468988437,0.005233508264981692,0.8880694908550437,0.22778827977315688,0.0983441075763294,0.9676352542128821,0.36017691078892644,0.00468384074941452,0.004315102860010035,0.0028516351707742744,8.6,817.0
DAPT,LOGREG,0.1,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.8432266468988437,0.005233508264981692,0.8880694908550437,0.3604914933837429,0.0863265170016574,0.951873277713025,0.5178287241514321,0.00936768149882904,0.00963371801304566,0.0027113409104076863,19.2,676.6
DAPT,LOGREG,0.1,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.8432266468988437,0.005233508264981692,0.8880694908550437,0.49319470699432894,0.05059757398914923,0.9258785410584265,0.6422764439789074,0.01990632318501171,0.02097340692423482,0.0030807990833936275,41.8,536.2
DAPT,LOGREG,0.1,TEMPLATE_OOD,0.005,6832,0.5,0.9136520067192901,0.002407720029618678,0.9051773853857586,0.21727166276346604,0.08174982673831477,0.9847475025030356,0.34976191019804165,0.00468384074941452,0.003161592505854801,0.0015545571484018449,10.8,2673.8
DAPT,LOGREG,0.1,TEMPLATE_OOD,0.01,6832,0.5,0.9136520067192901,0.002407720029618678,0.9051773853857586,0.3344262295081967,0.07323025533583669,0.9814783220841742,0.49502661625577715,0.00936768149882904,0.006206088992974239,0.0017244351844289392,21.2,2273.6
DAPT,LOGREG,0.1,TEMPLATE_OOD,0.02,6832,0.5,0.9136520067192901,0.002407720029618678,0.9051773853857586,0.48120608899297423,0.056599756960388374,0.9709550800727378,0.6419035484288144,0.01990632318501171,0.014285714285714285,0.002710020330452721,48.8,1772.2
DAPT,LOGREG,0.1,TEMPORAL,0.005,8000,0.5,0.9174002415280766,0.003177040989457009,0.9082323499999999,0.2259,0.08366331334581484,0.9864174915511347,0.36113571290900953,0.00468384074941452,0.00295,0.0011510864433221337,11.8,3096.4
DAPT,LOGREG,0.1,TEMPORAL,0.01,8000,0.5,0.9174002415280766,0.003177040989457009,0.9082323499999999,0.3478,0.07477286439611633,0.9817564362467677,0.5096997497188259,0.00936768149882904,0.00645,0.0017624556732014568,25.8,2608.8
DAPT,LOGREG,0.1,TEMPORAL,0.02,8000,0.5,0.9174002415280766,0.003177040989457009,0.9082323499999999,0.49924999999999997,0.0555858007948073,0.970525304673496,0.657774103419513,0.01990632318501171,0.015200000000000002,0.003515145800674561,60.8,2003.0
DAPT,LOGREG,0.25,DOMAIN_OOD,0.005,3858,0.5,0.9161586521123984,0.007561916059325838,0.9125696276928956,0.2536029030585796,0.0756161923002414,0.9836535740655936,0.3984286982236326,0.00468384074941452,0.0037325038880248835,0.0013418537175266753,7.2,1439.8
DAPT,LOGREG,0.25,DOMAIN_OOD,0.01,3858,0.5,0.9161586521123984,0.007561916059325838,0.9125696276928956,0.3347848626231208,0.0724851310075575,0.9804535060127462,0.49556876240200226,0.00936768149882904,0.006324520476931053,0.0006759152312288909,12.2,1283.2
DAPT,LOGREG,0.25,DOMAIN_OOD,0.02,3858,0.5,0.9161586521123984,0.007561916059325838,0.9125696276928956,0.48035251425609127,0.05446023625865374,0.9685613723539899,0.6408416759361433,0.01990632318501171,0.015448418869880767,0.0030316623156482012,29.8,1002.4
DAPT,LOGREG,0.25,DOMAIN_TEMPLATE_OOD,0.005,3708,0.5,0.9076916320079258,0.007921672253275377,0.90409872121155,0.24271844660194178,0.07761838306879965,0.9817493626566355,0.3840336377846401,0.00468384074941452,0.003883495145631068,0.0013961358258408614,7.2,1404.0
DAPT,LOGREG,0.25,DOMAIN_TEMPLATE_OOD,0.01,3708,0.5,0.9076916320079258,0.007921672253275377,0.90409872121155,0.3156418554476807,0.07698933221732361,0.9782093174114015,0.4730913663646019,0.00936768149882904,0.006580366774541532,0.0007032580803886353,12.2,1268.8
DAPT,LOGREG,0.25,DOMAIN_TEMPLATE_OOD,0.02,3708,0.5,0.9076916320079258,0.007921672253275377,0.90409872121155,0.4538295577130529,0.055046050228901196,0.9664622478134713,0.6161767341959667,0.01990632318501171,0.015533980582524271,0.0034198203849293103,28.8,1012.6
DAPT,LOGREG,0.25,IID_BALANCED,0.005,2116,0.5,0.9090616300759787,0.00693086617645756,0.9006464385132986,0.2340264650283554,0.05529744864446497,0.9800390365510498,0.3751590714182931,0.00468384074941452,0.004914933837429111,0.003862536246068535,5.2,810.4
DAPT,LOGREG,0.25,IID_BALANCED,0.01,2116,0.5,0.9090616300759787,0.00693086617645756,0.9006464385132986,0.34347826086956523,0.09000968553468722,0.9759107237014815,0.5028590375282393,0.00936768149882904,0.008128544423440454,0.004893073385839238,8.6,694.6
DAPT,LOGREG,0.25,IID_BALANCED,0.02,2116,0.5,0.9090616300759787,0.00693086617645756,0.9006464385132986,0.48052930056710774,0.06066698315901249,0.9564595941799825,0.6379287317371053,0.01990632318501171,0.021739130434782608,0.006683428933710279,23.0,549.6
DAPT,LOGREG,0.25,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.8562240427746561,0.014024515203614286,0.9005260377294064,0.2340264650283554,0.05529744864446497,0.9635475093372179,0.37400102730826384,0.00468384074941452,0.004716507777220271,0.003896290749285936,9.4,810.4
DAPT,LOGREG,0.25,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.8562240427746561,0.014024515203614286,0.9005260377294064,0.34347826086956523,0.09000968553468722,0.9554824502238688,0.5002569517408496,0.00936768149882904,0.008128449573507276,0.005219228750204052,16.2,694.6
DAPT,LOGREG,0.25,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.8562240427746561,0.014024515203614286,0.9005260377294064,0.48052930056710774,0.06066698315901249,0.9254375426955503,0.6310102369975243,0.01990632318501171,0.02037129954841947,0.006709288369471862,40.6,549.6
DAPT,LOGREG,0.25,TEMPLATE_OOD,0.005,6832,0.5,0.9319862680362092,0.0032583229953479756,0.9277974842180893,0.28296252927400467,0.07964912811386997,0.9863576223132137,0.4347128443661873,0.00468384074941452,0.0035714285714285713,0.0009575777068967287,12.2,2449.4
DAPT,LOGREG,0.25,TEMPLATE_OOD,0.01,6832,0.5,0.9319862680362092,0.0032583229953479756,0.9277974842180893,0.37640515222482435,0.07141699286122728,0.9840188255159429,0.5413002759391903,0.00936768149882904,0.005971896955503512,0.0010675985087125566,20.4,2130.2
DAPT,LOGREG,0.25,TEMPLATE_OOD,0.02,6832,0.5,0.9319862680362092,0.0032583229953479756,0.9277974842180893,0.5271662763466043,0.039638667076799326,0.9738266513744585,0.6833279866220618,0.01990632318501171,0.014168618266978922,0.002663773575193753,48.4,1615.2
DAPT,LOGREG,0.25,TEMPORAL,0.005,8000,0.5,0.9349460420648683,0.0043865401317520585,0.9307789750000002,0.29225,0.07831307362120324,0.9852582058970336,0.44589475402621287,0.00468384074941452,0.0042499999999999994,0.0021650635094610966,17.0,2831.0
DAPT,LOGREG,0.25,TEMPORAL,0.01,8000,0.5,0.9349460420648683,0.0043865401317520585,0.9307789750000002,0.3901,0.06880738514142215,0.9834513838240145,0.5556519386134472,0.00936768149882904,0.00655,0.0024710827586303134,26.2,2439.6
DAPT,LOGREG,0.25,TEMPORAL,0.02,8000,0.5,0.9349460420648683,0.0043865401317520585,0.9307789750000002,0.54375,0.03982893106775527,0.9734035451678057,0.6969717945945788,0.01990632318501171,0.015,0.004430011286667338,60.0,1825.0
DAPT,LOGREG,1.0,DOMAIN_OOD,0.005,3858,0.5,0.9328698712265873,0.003643412810641928,0.9306985867664451,0.25588387765681697,0.04835149718068118,0.984772593045021,0.4041959099371081,0.00468384074941452,0.00414722654224987,0.001974021022774471,8.0,1435.4
DAPT,LOGREG,1.0,DOMAIN_OOD,0.01,3858,0.5,0.9328698712265873,0.003643412810641928,0.9306985867664451,0.41648522550544326,0.04835288668335497,0.9778111260265037,0.5827429682456147,0.00936768149882904,0.009538621047174702,0.0021248213096857647,18.4,1125.6
DAPT,LOGREG,1.0,DOMAIN_OOD,0.02,3858,0.5,0.9328698712265873,0.003643412810641928,0.9306985867664451,0.5240020736132711,0.03362116297695514,0.9700451825259485,0.6799237834982822,0.01990632318501171,0.016174183514774496,0.0017349093344407997,31.2,918.2
DAPT,LOGREG,1.0,DOMAIN_TEMPLATE_OOD,0.005,3708,0.5,0.9272798801342734,0.003980648085253872,0.925332905092229,0.2279395900755124,0.04851161591760204,0.9841099633648124,0.367969710228666,0.00468384074941452,0.0038834951456310682,0.001922171486645681,7.2,1431.4
DAPT,LOGREG,1.0,DOMAIN_TEMPLATE_OOD,0.01,3708,0.5,0.9272798801342734,0.003980648085253872,0.925332905092229,0.38813376483279394,0.05042875924923138,0.9769250213669384,0.5539182435834075,0.00936768149882904,0.009277238403451996,0.0023324431834346984,17.2,1134.4
DAPT,LOGREG,1.0,DOMAIN_TEMPLATE_OOD,0.02,3708,0.5,0.9272798801342734,0.003980648085253872,0.925332905092229,0.4969795037756203,0.036730163914429376,0.9690512037944377,0.6563632457698286,0.01990632318501171,0.015857605177993526,0.0017310470912493213,29.4,932.6
DAPT,LOGREG,1.0,IID_BALANCED,0.005,2116,0.5,0.9337228219152083,0.0040473815621536674,0.9251537480211978,0.29584120982986767,0.07143769592547722,0.9895057936041516,0.45164341319094703,0.00468384074941452,0.0032136105860113423,0.0014334358117299717,3.4,745.0
DAPT,LOGREG,1.0,IID_BALANCED,0.01,2116,0.5,0.9337228219152083,0.0040473815621536674,0.9251537480211978,0.46994328922495276,0.04880916890078998,0.981746525590937,0.6344610288987208,0.00936768149882904,0.008695652173913044,0.002622766904633574,9.2,560.8
DAPT,LOGREG,1.0,IID_BALANCED,0.02,2116,0.5,0.9337228219152083,0.0040473815621536674,0.9251537480211978,0.5746691871455576,0.01745386135408257,0.9725397441340629,0.722306689493967,0.01990632318501171,0.01625708884688091,0.002622766904633574,17.2,450.0
DAPT,LOGREG,1.0,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.8982989767383971,0.004757909599931824,0.9260403852045485,0.29584120982986767,0.07143769592547722,0.9872871220818983,0.4513611210853082,0.00468384074941452,0.0021073758153537384,0.001087781404349162,4.2,745.0
DAPT,LOGREG,1.0,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.8982989767383971,0.004757909599931824,0.9260403852045485,0.46994328922495276,0.04880916890078998,0.9723814280967564,0.6324186376901937,0.00936768149882904,0.007124937280481686,0.0018571756671672604,14.2,560.8
DAPT,LOGREG,1.0,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.8982989767383971,0.004757909599931824,0.9260403852045485,0.5746691871455576,0.01745386135408257,0.9551763311070498,0.7174460038110063,0.01990632318501171,0.01435022579026593,0.0021755628086983243,28.6,450.0
DAPT,LOGREG,1.0,TEMPLATE_OOD,0.005,6832,0.5,0.950111967621545,0.002416640912602752,0.9459900269567649,0.3248829039812646,0.058102225620936344,0.9921811068875923,0.4870292094197682,0.00468384074941452,0.0026932084309133487,0.0015267452939584658,9.2,2306.2
DAPT,LOGREG,1.0,TEMPLATE_OOD,0.01,6832,0.5,0.950111967621545,0.002416640912602752,0.9459900269567649,0.4926229508196721,0.043273772018406945,0.9849901313996646,0.6557937812207604,0.00936768149882904,0.007611241217798595,0.0021211031537162525,26.0,1733.2
DAPT,LOGREG,1.0,TEMPLATE_OOD,0.02,6832,0.5,0.950111967621545,0.002416640912602752,0.9459900269567649,0.5914519906323185,0.0303664712778334,0.9774399080130222,0.7365995104511754,0.01990632318501171,0.01364168618266979,0.0013824026877186876,46.6,1395.6
DAPT,LOGREG,1.0,TEMPORAL,0.005,8000,0.5,0.9534945494668043,0.001913520741804108,0.9492149125000001,0.3405,0.058341666071513594,0.9929156280227052,0.5047278794552831,0.00468384074941452,0.00255,0.0014512925273699993,10.2,2638.0
DAPT,LOGREG,1.0,TEMPORAL,0.01,8000,0.5,0.9534945494668043,0.001913520741804108,0.9492149125000001,0.5089499999999999,0.043336762684815296,0.985873956129727,0.6703723771917585,0.00936768149882904,0.0073999999999999995,0.002110983183258455,29.6,1964.2
DAPT,LOGREG,1.0,TEMPORAL,0.02,8000,0.5,0.9534945494668043,0.001913520741804108,0.9492149125000001,0.6067,0.027258255630175636,0.9788849570548818,0.7488122699893303,0.01990632318501171,0.0131,0.001526843148460247,52.4,1573.2
DAPT,MLP,0.1,DOMAIN_OOD,0.005,3858,0.5,0.8594988546156701,0.034292134612699046,0.8626723543223523,0.12825298081907724,0.06554327952419776,0.9454915507911341,0.22154393890978202,0.00468384074941452,0.004665629860031105,0.0011591850583202643,9.0,1681.6
DAPT,MLP,0.1,DOMAIN_OOD,0.01,3858,0.5,0.8594988546156701,0.034292134612699046,0.8626723543223523,0.20767236910316225,0.07173529421720112,0.9478416894338016,0.33661427647157094,0.00936768149882904,0.009123898392949716,0.0026075223099967433,17.6,1528.4
DAPT,MLP,0.1,DOMAIN_OOD,0.02,3858,0.5,0.8594988546156701,0.034292134612699046,0.8626723543223523,0.32763089683773977,0.12923171906289976,0.9304054567255013,0.47361363286665076,0.01990632318501171,0.021358216692586834,0.005707147307215297,41.2,1297.0
DAPT,MLP,0.1,DOMAIN_TEMPLATE_OOD,0.005,3708,0.5,0.8460420357585869,0.036504293601109704,0.8487737816366024,0.11618122977346279,0.06011858589267541,0.931935714212407,0.20303333729059814,0.00468384074941452,0.0048543689320388345,0.001206077657766877,9.0,1638.6
DAPT,MLP,0.1,DOMAIN_TEMPLATE_OOD,0.01,3708,0.5,0.8460420357585869,0.036504293601109704,0.8487737816366024,0.1913700107874865,0.06550056637013003,0.9436626855998869,0.3147223028508716,0.00936768149882904,0.009277238403451996,0.002734367174894623,17.2,1499.2
DAPT,MLP,0.1,DOMAIN_TEMPLATE_OOD,0.02,3708,0.5,0.8460420357585869,0.036504293601109704,0.8487737816366024,0.3004314994606257,0.12203038670210423,0.924778181240859,0.4431984396072931,0.01990632318501171,0.021359223300970873,0.0065351159572215566,39.6,1297.0
DAPT,MLP,0.1,IID_BALANCED,0.005,2116,0.5,0.8816703410823201,0.017592594188378913,0.8798775018671317,0.19810964083175803,0.10071286536341649,0.9655570533333517,0.3196860496665238,0.00468384074941452,0.006994328922495274,0.004463409812142757,7.4,848.4
DAPT,MLP,0.1,IID_BALANCED,0.01,2116,0.5,0.8816703410823201,0.017592594188378913,0.8798775018671317,0.31190926275992437,0.0731980414104031,0.9537805557457373,0.4665732193643116,0.00936768149882904,0.014366729678638942,0.0041415694329313135,15.2,728.0
DAPT,MLP,0.1,IID_BALANCED,0.02,2116,0.5,0.8816703410823201,0.017592594188378913,0.8798775018671317,0.4321361058601134,0.10485829292419914,0.9365601894917521,0.5852416801332223,0.01990632318501171,0.028544423440453687,0.01005628436920256,30.2,600.8
DAPT,MLP,0.1,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.8182579941857255,0.02853250371304293,0.8815422504284844,0.19810964083175803,0.10071286536341649,0.942893491019662,0.31865792497851714,0.00468384074941452,0.005920722528850978,0.0035372918679407056,11.8,848.4
DAPT,MLP,0.1,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.8182579941857255,0.02853250371304293,0.8815422504284844,0.31190926275992437,0.0731980414104031,0.932772773936507,0.46448969617953006,0.00936768149882904,0.011038635223281485,0.003600777745711823,22.0,728.0
DAPT,MLP,0.1,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.8182579941857255,0.02853250371304293,0.8815422504284844,0.4321361058601134,0.10485829292419914,0.9002029575344723,0.5780751256071381,0.01990632318501171,0.024786753637732063,0.008666012836192493,49.4,600.8
DAPT,MLP,0.1,TEMPLATE_OOD,0.005,6832,0.5,0.894810271478708,0.025913418173123013,0.8911378521107448,0.19677985948477753,0.10762674513008852,0.9658802120540362,0.31645454385707855,0.00468384074941452,0.0036299765807962527,0.001005595084152088,12.4,2743.8
DAPT,MLP,0.1,TEMPLATE_OOD,0.01,6832,0.5,0.894810271478708,0.025913418173123013,0.8911378521107448,0.28793911007025763,0.09481311890341576,0.97172537610143,0.43770136866437176,0.00936768149882904,0.006791569086651054,0.0016740021610650814,23.2,2432.4
DAPT,MLP,0.1,TEMPLATE_OOD,0.02,6832,0.5,0.894810271478708,0.025913418173123013,0.8911378521107448,0.39877049180327867,0.13477005897238178,0.9555568596314705,0.5517237622620466,0.01990632318501171,0.017388758782201405,0.005510204462507018,59.4,2053.8
DAPT,MLP,0.1,TEMPORAL,0.005,8000,0.5,0.9005173962992084,0.024301757391793927,0.8959024,0.20380000000000004,0.10885747562753788,0.972087996086277,0.32606354411333693,0.00468384074941452,0.0036499999999999996,0.001526843148460247,14.6,3184.8
DAPT,MLP,0.1,TEMPORAL,0.01,8000,0.5,0.9005173962992084,0.024301757391793927,0.8959024,0.2984,0.09613054275307092,0.9735163479951993,0.4500132611126223,0.00936768149882904,0.006900000000000001,0.0016826318670463845,27.6,2806.4
DAPT,MLP,0.1,TEMPORAL,0.02,8000,0.5,0.9005173962992084,0.024301757391793927,0.8959024,0.41875,0.13745942583177043,0.9590235959217015,0.5717719123386538,0.01990632318501171,0.016999999999999998,0.004766418991234405,68.0,2325.0
DAPT,MLP,0.25,DOMAIN_OOD,0.005,3858,0.5,0.904501713828736,0.012023644326391388,0.9010218914545687,0.25152928978745465,0.029317071204970263,0.9823897630499998,0.3997810223282074,0.00468384074941452,0.004561949196474858,0.0024425544819885424,8.8,1443.8
DAPT,MLP,0.25,DOMAIN_OOD,0.01,3858,0.5,0.904501713828736,0.012023644326391388,0.9010218914545687,0.3556246759979264,0.054895704893263605,0.9739277515870526,0.5192030502029945,0.00936768149882904,0.009227579056505963,0.0015723951154072676,17.8,1243.0
DAPT,MLP,0.25,DOMAIN_OOD,0.02,3858,0.5,0.904501713828736,0.012023644326391388,0.9010218914545687,0.46936236391912906,0.06112940176398808,0.9580494597449329,0.6282170040961488,0.01990632318501171,0.020425090720580612,0.003187231964528646,39.4,1023.6
DAPT,MLP,0.25,DOMAIN_TEMPLATE_OOD,0.005,3708,0.5,0.8944554356587728,0.013086939744287323,0.8909427879194116,0.23646170442286946,0.027544025431794586,0.9805911617447333,0.3803620509029989,0.00468384074941452,0.004746494066882417,0.002541363320256687,8.8,1415.6
DAPT,MLP,0.25,DOMAIN_TEMPLATE_OOD,0.01,3708,0.5,0.8944554356587728,0.013086939744287323,0.8909427879194116,0.329126213592233,0.05136305123193057,0.9707805575881331,0.48990609016005954,0.00936768149882904,0.009600862998921251,0.0016360033320499576,17.8,1243.8
DAPT,MLP,0.25,DOMAIN_TEMPLATE_OOD,0.02,3708,0.5,0.8944554356587728,0.013086939744287323,0.8909427879194116,0.43851132686084143,0.0612124513570428,0.9537009904592771,0.5988076004431313,0.01990632318501171,0.021143473570658038,0.003222733386470262,39.2,1041.0
DAPT,MLP,0.25,IID_BALANCED,0.005,2116,0.5,0.9036878232379177,0.0057983975983467145,0.89742148219882,0.3149338374291115,0.06549555757077234,0.9759704806434064,0.47318874547902345,0.00468384074941452,0.007561436672967864,0.0030627318990585346,8.0,724.8
