representation,classifier,seed,label_budget,target_fpr,comparison,n_each_test,iid_ap,ood_ap,ap_delta_ood_minus_iid,iid_empirical_fpr,ood_empirical_fpr,empirical_fpr_delta
DAPT,MLP,42,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.8864140450923769,0.8848938921610082,-0.0015201529313686457,0.017958412098298678,0.007561436672967864,-0.010396975425330815
DAPT,MLP,42,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.8864140450923769,0.9023956585680222,0.015981613475645307,0.017958412098298678,0.008506616257088847,-0.009451795841209832
DAPT,MLP,42,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8864140450923769,0.8630882551422496,-0.02332578995012724,0.017958412098298678,0.00945179584120983,-0.008506616257088848
DAPT,MLP,42,0.1,0.02,IID_BALANCED->TEMPORAL,2116,0.8864140450923769,0.9000987506475151,0.013684705555138232,0.034026465028355386,0.023629489603024575,-0.010396975425330812
DAPT,MLP,42,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.8864140450923769,0.8848938921610082,-0.0015201529313686457,0.034026465028355386,0.021739130434782608,-0.012287334593572778
DAPT,MLP,42,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.8864140450923769,0.9023956585680222,0.015981613475645307,0.034026465028355386,0.021739130434782608,-0.012287334593572778
DAPT,MLP,42,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8864140450923769,0.8630882551422496,-0.02332578995012724,0.034026465028355386,0.01890359168241966,-0.015122873345935726
DAPT,MLP,42,0.25,0.005,IID_BALANCED->TEMPORAL,2116,0.9031099608918588,0.9272278643995775,0.024117903507718697,0.010396975425330813,0.006616257088846881,-0.0037807183364839325
DAPT,MLP,42,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.9031099608918588,0.9088453220328995,0.0057353611410406735,0.010396975425330813,0.007561436672967864,-0.002835538752362949
DAPT,MLP,42,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.9031099608918588,0.9225952171425373,0.01948525625067854,0.010396975425330813,0.00945179584120983,-0.0009451795841209833
DAPT,MLP,42,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9031099608918588,0.8907576836160913,-0.012352277275767487,0.010396975425330813,0.008506616257088847,-0.0018903591682419667
DAPT,MLP,42,0.25,0.01,IID_BALANCED->TEMPORAL,2116,0.9031099608918588,0.9272278643995775,0.024117903507718697,0.015122873345935728,0.00945179584120983,-0.005671077504725898
DAPT,MLP,42,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.9031099608918588,0.9088453220328995,0.0057353611410406735,0.015122873345935728,0.010396975425330813,-0.004725897920604915
DAPT,MLP,42,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.9031099608918588,0.9225952171425373,0.01948525625067854,0.015122873345935728,0.010396975425330813,-0.004725897920604915
DAPT,MLP,42,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9031099608918588,0.8907576836160913,-0.012352277275767487,0.015122873345935728,0.00945179584120983,-0.005671077504725898
DAPT,MLP,42,0.25,0.02,IID_BALANCED->TEMPORAL,2116,0.9031099608918588,0.9272278643995775,0.024117903507718697,0.03213610586011342,0.017958412098298678,-0.014177693761814745
DAPT,MLP,42,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.9031099608918588,0.9088453220328995,0.0057353611410406735,0.03213610586011342,0.023629489603024575,-0.008506616257088848
DAPT,MLP,42,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.9031099608918588,0.9225952171425373,0.01948525625067854,0.03213610586011342,0.01606805293005671,-0.01606805293005671
DAPT,MLP,42,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9031099608918588,0.8907576836160913,-0.012352277275767487,0.03213610586011342,0.01984877126654064,-0.012287334593572782
DAPT,MLP,42,1.0,0.005,IID_BALANCED->TEMPORAL,2116,0.9417117545755489,0.9560375987721997,0.014325844196650839,0.003780718336483932,0.003780718336483932,0.0
DAPT,MLP,42,1.0,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.9417117545755489,0.9450911123524339,0.003379357776885028,0.003780718336483932,0.002835538752362949,-0.0009451795841209829
DAPT,MLP,42,1.0,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.9417117545755489,0.9537254469455684,0.01201369237001948,0.003780718336483932,0.002835538752362949,-0.0009451795841209829
DAPT,MLP,42,1.0,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9417117545755489,0.9338144326711347,-0.007897321904414167,0.003780718336483932,0.003780718336483932,0.0
DAPT,MLP,42,1.0,0.01,IID_BALANCED->TEMPORAL,2116,0.9417117545755489,0.9560375987721997,0.014325844196650839,0.013232514177693762,0.008506616257088847,-0.004725897920604915
DAPT,MLP,42,1.0,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.9417117545755489,0.9450911123524339,0.003379357776885028,0.013232514177693762,0.00945179584120983,-0.0037807183364839316
DAPT,MLP,42,1.0,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.9417117545755489,0.9537254469455684,0.01201369237001948,0.013232514177693762,0.008506616257088847,-0.004725897920604915
DAPT,MLP,42,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9417117545755489,0.9338144326711347,-0.007897321904414167,0.013232514177693762,0.006616257088846881,-0.006616257088846881
DAPT,MLP,42,1.0,0.02,IID_BALANCED->TEMPORAL,2116,0.9417117545755489,0.9560375987721997,0.014325844196650839,0.022684310018903593,0.020793950850661626,-0.0018903591682419667
DAPT,MLP,42,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.9417117545755489,0.9450911123524339,0.003379357776885028,0.022684310018903593,0.02835538752362949,0.0056710775047258966
DAPT,MLP,42,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.9417117545755489,0.9537254469455684,0.01201369237001948,0.022684310018903593,0.023629489603024575,0.0009451795841209816
DAPT,MLP,42,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9417117545755489,0.9338144326711347,-0.007897321904414167,0.022684310018903593,0.02930056710775047,0.006616257088846878
DAPT,MLP,52,0.1,0.005,IID_BALANCED->TEMPORAL,2116,0.850799786323265,0.8654512631810157,0.0146514768577507,0.006616257088846881,0.0,-0.006616257088846881
DAPT,MLP,52,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.850799786323265,0.8051290394871135,-0.04567074683615158,0.006616257088846881,0.007561436672967864,0.0009451795841209833
DAPT,MLP,52,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.850799786323265,0.8420466366337573,-0.008753149689507689,0.006616257088846881,0.004725897920604915,-0.0018903591682419658
DAPT,MLP,52,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.850799786323265,0.8073562308655637,-0.04344355545770129,0.006616257088846881,0.002835538752362949,-0.0037807183364839316
DAPT,MLP,52,0.1,0.01,IID_BALANCED->TEMPORAL,2116,0.850799786323265,0.8654512631810157,0.0146514768577507,0.01606805293005671,0.007561436672967864,-0.008506616257088848
DAPT,MLP,52,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.850799786323265,0.8051290394871135,-0.04567074683615158,0.01606805293005671,0.013232514177693762,-0.00283553875236295
DAPT,MLP,52,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.850799786323265,0.8420466366337573,-0.008753149689507689,0.01606805293005671,0.014177693761814745,-0.0018903591682419667
DAPT,MLP,52,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.850799786323265,0.8073562308655637,-0.04344355545770129,0.01606805293005671,0.008506616257088847,-0.007561436672967865
DAPT,MLP,52,0.1,0.02,IID_BALANCED->TEMPORAL,2116,0.850799786323265,0.8654512631810157,0.0146514768577507,0.023629489603024575,0.00945179584120983,-0.014177693761814745
DAPT,MLP,52,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.850799786323265,0.8051290394871135,-0.04567074683615158,0.023629489603024575,0.01984877126654064,-0.0037807183364839334
DAPT,MLP,52,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.850799786323265,0.8420466366337573,-0.008753149689507689,0.023629489603024575,0.015122873345935728,-0.008506616257088847
DAPT,MLP,52,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.850799786323265,0.8073562308655637,-0.04344355545770129,0.023629489603024575,0.014177693761814745,-0.00945179584120983
DAPT,MLP,52,0.25,0.005,IID_BALANCED->TEMPORAL,2116,0.8950935541450735,0.9188754017464729,0.023781847601399342,0.011342155009451797,0.008506616257088847,-0.00283553875236295
DAPT,MLP,52,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.8950935541450735,0.9116992291986261,0.016605675053552593,0.011342155009451797,0.004725897920604915,-0.006616257088846882
DAPT,MLP,52,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.8950935541450735,0.9196619620040214,0.02456840785894787,0.011342155009451797,0.004725897920604915,-0.006616257088846882
DAPT,MLP,52,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8950935541450735,0.8998962781867342,0.004802724041660711,0.011342155009451797,0.002835538752362949,-0.008506616257088848
DAPT,MLP,52,0.25,0.01,IID_BALANCED->TEMPORAL,2116,0.8950935541450735,0.9188754017464729,0.023781847601399342,0.01984877126654064,0.012287334593572778,-0.007561436672967863
DAPT,MLP,52,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.8950935541450735,0.9116992291986261,0.016605675053552593,0.01984877126654064,0.012287334593572778,-0.007561436672967863
DAPT,MLP,52,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.8950935541450735,0.9196619620040214,0.02456840785894787,0.01984877126654064,0.00945179584120983,-0.010396975425330812
DAPT,MLP,52,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8950935541450735,0.8998962781867342,0.004802724041660711,0.01984877126654064,0.00945179584120983,-0.010396975425330812
DAPT,MLP,52,0.25,0.02,IID_BALANCED->TEMPORAL,2116,0.8950935541450735,0.9188754017464729,0.023781847601399342,0.0444234404536862,0.02551984877126654,-0.01890359168241966
DAPT,MLP,52,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.8950935541450735,0.9116992291986261,0.016605675053552593,0.0444234404536862,0.024574669187145556,-0.019848771266540645
DAPT,MLP,52,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.8950935541450735,0.9196619620040214,0.02456840785894787,0.0444234404536862,0.01984877126654064,-0.02457466918714556
DAPT,MLP,52,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8950935541450735,0.8998962781867342,0.004802724041660711,0.0444234404536862,0.020793950850661626,-0.023629489603024575
DAPT,MLP,52,1.0,0.005,IID_BALANCED->TEMPORAL,2116,0.9315715534027409,0.9437458057052407,0.0121742523024998,0.002835538752362949,0.001890359168241966,-0.0009451795841209831
DAPT,MLP,52,1.0,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.9315715534027409,0.9334089567948929,0.0018374033921519928,0.002835538752362949,0.000945179584120983,-0.0018903591682419662
DAPT,MLP,52,1.0,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.9315715534027409,0.9421733726723803,0.010601819269639434,0.002835538752362949,0.0,-0.002835538752362949
DAPT,MLP,52,1.0,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9315715534027409,0.9228141094086126,-0.008757443994128256,0.002835538752362949,0.001890359168241966,-0.0009451795841209831
DAPT,MLP,52,1.0,0.01,IID_BALANCED->TEMPORAL,2116,0.9315715534027409,0.9437458057052407,0.0121742523024998,0.015122873345935728,0.010396975425330813,-0.004725897920604915
DAPT,MLP,52,1.0,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.9315715534027409,0.9334089567948929,0.0018374033921519928,0.015122873345935728,0.011342155009451797,-0.0037807183364839316
DAPT,MLP,52,1.0,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.9315715534027409,0.9421733726723803,0.010601819269639434,0.015122873345935728,0.00945179584120983,-0.005671077504725898
DAPT,MLP,52,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9315715534027409,0.9228141094086126,-0.008757443994128256,0.015122873345935728,0.010396975425330813,-0.004725897920604915
DAPT,MLP,52,1.0,0.02,IID_BALANCED->TEMPORAL,2116,0.9315715534027409,0.9437458057052407,0.0121742523024998,0.027410207939508508,0.021739130434782608,-0.0056710775047259
DAPT,MLP,52,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.9315715534027409,0.9334089567948929,0.0018374033921519928,0.027410207939508508,0.02551984877126654,-0.0018903591682419667
DAPT,MLP,52,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.9315715534027409,0.9421733726723803,0.010601819269639434,0.027410207939508508,0.022684310018903593,-0.004725897920604915
DAPT,MLP,52,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9315715534027409,0.9228141094086126,-0.008757443994128256,0.027410207939508508,0.026465028355387523,-0.0009451795841209851
DAPT,MLP,62,0.1,0.005,IID_BALANCED->TEMPORAL,2116,0.8857103436900917,0.8805738841198593,-0.0051364595702324545,0.00945179584120983,0.004725897920604915,-0.004725897920604915
DAPT,MLP,62,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.8857103436900917,0.8466035598097845,-0.039106783880307194,0.00945179584120983,0.003780718336483932,-0.005671077504725898
DAPT,MLP,62,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.8857103436900917,0.8742934705342466,-0.011416873155845164,0.00945179584120983,0.003780718336483932,-0.005671077504725898
DAPT,MLP,62,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8857103436900917,0.8276524884325733,-0.05805785525751839,0.00945179584120983,0.002835538752362949,-0.006616257088846881
DAPT,MLP,62,0.1,0.01,IID_BALANCED->TEMPORAL,2116,0.8857103436900917,0.8805738841198593,-0.0051364595702324545,0.017958412098298678,0.007561436672967864,-0.010396975425330815
DAPT,MLP,62,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.8857103436900917,0.8466035598097845,-0.039106783880307194,0.017958412098298678,0.008506616257088847,-0.009451795841209832
DAPT,MLP,62,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.8857103436900917,0.8742934705342466,-0.011416873155845164,0.017958412098298678,0.005671077504725898,-0.01228733459357278
DAPT,MLP,62,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8857103436900917,0.8276524884325733,-0.05805785525751839,0.017958412098298678,0.008506616257088847,-0.009451795841209832
DAPT,MLP,62,0.1,0.02,IID_BALANCED->TEMPORAL,2116,0.8857103436900917,0.8805738841198593,-0.0051364595702324545,0.022684310018903593,0.012287334593572778,-0.010396975425330815
DAPT,MLP,62,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.8857103436900917,0.8466035598097845,-0.039106783880307194,0.022684310018903593,0.01890359168241966,-0.0037807183364839334
DAPT,MLP,62,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.8857103436900917,0.8742934705342466,-0.011416873155845164,0.022684310018903593,0.012287334593572778,-0.010396975425330815
DAPT,MLP,62,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8857103436900917,0.8276524884325733,-0.05805785525751839,0.022684310018903593,0.014177693761814745,-0.008506616257088848
DAPT,MLP,62,0.25,0.005,IID_BALANCED->TEMPORAL,2116,0.9022143230988775,0.9109337398387016,0.008719416739824126,0.005671077504725898,0.003780718336483932,-0.0018903591682419662
DAPT,MLP,62,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.9022143230988775,0.8929257254857326,-0.009288597613144933,0.005671077504725898,0.000945179584120983,-0.004725897920604915
DAPT,MLP,62,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.9022143230988775,0.905873303571155,0.0036589804722775288,0.005671077504725898,0.003780718336483932,-0.0018903591682419662
DAPT,MLP,62,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9022143230988775,0.8712388541273197,-0.030975468971557785,0.005671077504725898,0.003780718336483932,-0.0018903591682419662
DAPT,MLP,62,0.25,0.01,IID_BALANCED->TEMPORAL,2116,0.9022143230988775,0.9109337398387016,0.008719416739824126,0.00945179584120983,0.006616257088846881,-0.002835538752362949
DAPT,MLP,62,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.9022143230988775,0.8929257254857326,-0.009288597613144933,0.00945179584120983,0.00945179584120983,0.0
DAPT,MLP,62,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.9022143230988775,0.905873303571155,0.0036589804722775288,0.00945179584120983,0.008506616257088847,-0.0009451795841209833
DAPT,MLP,62,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9022143230988775,0.8712388541273197,-0.030975468971557785,0.00945179584120983,0.007561436672967864,-0.0018903591682419658
DAPT,MLP,62,0.25,0.02,IID_BALANCED->TEMPORAL,2116,0.9022143230988775,0.9109337398387016,0.008719416739824126,0.02551984877126654,0.017958412098298678,-0.007561436672967863
DAPT,MLP,62,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.9022143230988775,0.8929257254857326,-0.009288597613144933,0.02551984877126654,0.020793950850661626,-0.004725897920604915
DAPT,MLP,62,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.9022143230988775,0.905873303571155,0.0036589804722775288,0.02551984877126654,0.023629489603024575,-0.0018903591682419667
DAPT,MLP,62,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9022143230988775,0.8712388541273197,-0.030975468971557785,0.02551984877126654,0.01984877126654064,-0.0056710775047259
DAPT,MLP,62,1.0,0.005,IID_BALANCED->TEMPORAL,2116,0.9391796026334506,0.9516563705183139,0.012476767884863293,0.003780718336483932,0.003780718336483932,0.0
DAPT,MLP,62,1.0,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.9391796026334506,0.9403252844294304,0.001145681795979847,0.003780718336483932,0.001890359168241966,-0.001890359168241966
DAPT,MLP,62,1.0,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.9391796026334506,0.9467833502559198,0.007603747622469181,0.003780718336483932,0.001890359168241966,-0.001890359168241966
DAPT,MLP,62,1.0,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9391796026334506,0.9277306999006749,-0.011448902732775657,0.003780718336483932,0.001890359168241966,-0.001890359168241966
DAPT,MLP,62,1.0,0.01,IID_BALANCED->TEMPORAL,2116,0.9391796026334506,0.9516563705183139,0.012476767884863293,0.011342155009451797,0.008506616257088847,-0.00283553875236295
DAPT,MLP,62,1.0,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.9391796026334506,0.9403252844294304,0.001145681795979847,0.011342155009451797,0.008506616257088847,-0.00283553875236295
DAPT,MLP,62,1.0,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.9391796026334506,0.9467833502559198,0.007603747622469181,0.011342155009451797,0.007561436672967864,-0.0037807183364839325
DAPT,MLP,62,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9391796026334506,0.9277306999006749,-0.011448902732775657,0.011342155009451797,0.007561436672967864,-0.0037807183364839325
DAPT,MLP,62,1.0,0.02,IID_BALANCED->TEMPORAL,2116,0.9391796026334506,0.9516563705183139,0.012476767884863293,0.021739130434782608,0.015122873345935728,-0.00661625708884688
DAPT,MLP,62,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.9391796026334506,0.9403252844294304,0.001145681795979847,0.021739130434782608,0.01890359168241966,-0.0028355387523629483
DAPT,MLP,62,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.9391796026334506,0.9467833502559198,0.007603747622469181,0.021739130434782608,0.017958412098298678,-0.00378071833648393
DAPT,MLP,62,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9391796026334506,0.9277306999006749,-0.011448902732775657,0.021739130434782608,0.01890359168241966,-0.0028355387523629483
DAPT,MLP,72,0.1,0.005,IID_BALANCED->TEMPORAL,2116,0.8916489762622426,0.9166821143347893,0.0250331380725467,0.002835538752362949,0.001890359168241966,-0.0009451795841209831
DAPT,MLP,72,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.8916489762622426,0.8910887279617815,-0.0005602483004610859,0.002835538752362949,0.003780718336483932,0.0009451795841209829
DAPT,MLP,72,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.8916489762622426,0.9067748045744661,0.015125828312223533,0.002835538752362949,0.001890359168241966,-0.0009451795841209831
DAPT,MLP,72,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8916489762622426,0.8738118901165278,-0.017837086145714776,0.002835538752362949,0.001890359168241966,-0.0009451795841209831
DAPT,MLP,72,0.1,0.01,IID_BALANCED->TEMPORAL,2116,0.8916489762622426,0.9166821143347893,0.0250331380725467,0.010396975425330813,0.004725897920604915,-0.005671077504725898
DAPT,MLP,72,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.8916489762622426,0.8910887279617815,-0.0005602483004610859,0.010396975425330813,0.008506616257088847,-0.0018903591682419667
DAPT,MLP,72,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.8916489762622426,0.9067748045744661,0.015125828312223533,0.010396975425330813,0.005671077504725898,-0.004725897920604915
DAPT,MLP,72,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8916489762622426,0.8738118901165278,-0.017837086145714776,0.010396975425330813,0.007561436672967864,-0.002835538752362949
DAPT,MLP,72,0.1,0.02,IID_BALANCED->TEMPORAL,2116,0.8916489762622426,0.9166821143347893,0.0250331380725467,0.043478260869565216,0.01890359168241966,-0.024574669187145556
DAPT,MLP,72,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.8916489762622426,0.8910887279617815,-0.0005602483004610859,0.043478260869565216,0.026465028355387523,-0.017013232514177693
DAPT,MLP,72,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.8916489762622426,0.9067748045744661,0.015125828312223533,0.043478260869565216,0.022684310018903593,-0.020793950850661623
DAPT,MLP,72,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8916489762622426,0.8738118901165278,-0.017837086145714776,0.043478260869565216,0.031190926275992438,-0.012287334593572778
DAPT,MLP,72,0.25,0.005,IID_BALANCED->TEMPORAL,2116,0.908157898094238,0.9331529934325842,0.024995095338346207,0.005671077504725898,0.004725897920604915,-0.0009451795841209833
DAPT,MLP,72,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.908157898094238,0.9161815886493307,0.008023690555092777,0.005671077504725898,0.004725897920604915,-0.0009451795841209833
DAPT,MLP,72,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.908157898094238,0.9262383534856153,0.01808045539137737,0.005671077504725898,0.002835538752362949,-0.002835538752362949
DAPT,MLP,72,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.908157898094238,0.8980595418527093,-0.010098356241528661,0.005671077504725898,0.004725897920604915,-0.0009451795841209833
DAPT,MLP,72,0.25,0.01,IID_BALANCED->TEMPORAL,2116,0.908157898094238,0.9331529934325842,0.024995095338346207,0.013232514177693762,0.005671077504725898,-0.007561436672967863
DAPT,MLP,72,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.908157898094238,0.9161815886493307,0.008023690555092777,0.013232514177693762,0.008506616257088847,-0.004725897920604915
DAPT,MLP,72,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.908157898094238,0.9262383534856153,0.01808045539137737,0.013232514177693762,0.005671077504725898,-0.007561436672967863
DAPT,MLP,72,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.908157898094238,0.8980595418527093,-0.010098356241528661,0.013232514177693762,0.008506616257088847,-0.004725897920604915
DAPT,MLP,72,0.25,0.02,IID_BALANCED->TEMPORAL,2116,0.908157898094238,0.9331529934325842,0.024995095338346207,0.02835538752362949,0.008506616257088847,-0.019848771266540645
DAPT,MLP,72,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.908157898094238,0.9161815886493307,0.008023690555092777,0.02835538752362949,0.013232514177693762,-0.015122873345935728
DAPT,MLP,72,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.908157898094238,0.9262383534856153,0.01808045539137737,0.02835538752362949,0.014177693761814745,-0.014177693761814745
DAPT,MLP,72,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.908157898094238,0.8980595418527093,-0.010098356241528661,0.02835538752362949,0.01606805293005671,-0.012287334593572778
DAPT,MLP,72,1.0,0.005,IID_BALANCED->TEMPORAL,2116,0.9344274959791016,0.9511818505368078,0.01675435455770624,0.008506616257088847,0.002835538752362949,-0.005671077504725897
DAPT,MLP,72,1.0,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.9344274959791016,0.929617621287761,-0.004809874691340532,0.008506616257088847,0.004725897920604915,-0.0037807183364839316
DAPT,MLP,72,1.0,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.9344274959791016,0.9455596283465354,0.011132132367433822,0.008506616257088847,0.003780718336483932,-0.004725897920604915
DAPT,MLP,72,1.0,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9344274959791016,0.9180190783885108,-0.01640841759059075,0.008506616257088847,0.004725897920604915,-0.0037807183364839316
DAPT,MLP,72,1.0,0.01,IID_BALANCED->TEMPORAL,2116,0.9344274959791016,0.9511818505368078,0.01675435455770624,0.013232514177693762,0.007561436672967864,-0.005671077504725897
DAPT,MLP,72,1.0,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.9344274959791016,0.929617621287761,-0.004809874691340532,0.013232514177693762,0.012287334593572778,-0.0009451795841209833
DAPT,MLP,72,1.0,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.9344274959791016,0.9455596283465354,0.011132132367433822,0.013232514177693762,0.010396975425330813,-0.0028355387523629483
DAPT,MLP,72,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9344274959791016,0.9180190783885108,-0.01640841759059075,0.013232514177693762,0.008506616257088847,-0.004725897920604915
DAPT,MLP,72,1.0,0.02,IID_BALANCED->TEMPORAL,2116,0.9344274959791016,0.9511818505368078,0.01675435455770624,0.01984877126654064,0.015122873345935728,-0.004725897920604913
DAPT,MLP,72,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.9344274959791016,0.929617621287761,-0.004809874691340532,0.01984877126654064,0.02835538752362949,0.008506616257088848
DAPT,MLP,72,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.9344274959791016,0.9455596283465354,0.011132132367433822,0.01984877126654064,0.01984877126654064,0.0
DAPT,MLP,72,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9344274959791016,0.9180190783885108,-0.01640841759059075,0.01984877126654064,0.020793950850661626,0.0009451795841209851
DAPT,MLP,82,0.1,0.005,IID_BALANCED->TEMPORAL,2116,0.8937785540436245,0.9099084866595843,0.016129932615959852,0.002835538752362949,0.004725897920604915,0.0018903591682419658
