representation,classifier,seed,label_budget,n_train,scenario,n_test,threshold,target_fpr,calibration_fpr,calibration_recall,fit_seconds,predict_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn
BASE,MLP,72,1.0,4000,DOMAIN_OOD,3858,0.9977352023124695,0.005,0.00468384074941452,0.41721854304635764,2.029886766000004,0.030237522999982502,0.9384129244635855,0.9322211176926026,0.9906716417910447,0.27527216174183516,0.4308316430020284,0.002592016588906169,531,5,1924,1398
BASE,MLP,72,1.0,4000,TEMPLATE_OOD,6832,0.9977352023124695,0.005,0.00468384074941452,0.41721854304635764,2.029886766000004,0.05019390600000406,0.9499608498549342,0.9441220009570612,0.993214588634436,0.3427985948477752,0.5096844396082698,0.00234192037470726,1171,8,3408,2245
BASE,MLP,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9977352023124695,0.005,0.00468384074941452,0.41721854304635764,2.029886766000004,0.02550650500006668,0.9339594439194417,0.9281613910388221,0.9889135254988913,0.2405609492988134,0.38698481561822123,0.002696871628910464,446,5,1849,1408
DAPT,LOGREG,72,1.0,4000,IID,3051,0.9943872366658331,0.005,0.00468384074941452,0.36423841059602646,0.6202724390000185,0.040482183999984045,0.9007683851735581,0.9266919093955497,0.991044776119403,0.31379962192816635,0.4766690595836324,0.0015052684395383843,332,3,1990,726
DAPT,LOGREG,72,1.0,4000,TEMPORAL,8000,0.9943872366658331,0.005,0.00468384074941452,0.36423841059602646,0.6202724390000185,0.05761347300006037,0.9514064166989107,0.9466101874999999,0.9959481361426256,0.30725,0.4696217042414979,0.00125,1229,5,3995,2771
DAPT,LOGREG,72,1.0,4000,DOMAIN_OOD,3858,0.9943872366658331,0.005,0.00468384074941452,0.36423841059602646,0.6202724390000185,0.027627053999935924,0.9276714404979072,0.92552111089343,0.9900249376558603,0.20580611715914982,0.3407725321888412,0.002073613271124935,397,4,1925,1532
DAPT,LOGREG,72,1.0,4000,TEMPLATE_OOD,6832,0.9943872366658331,0.005,0.00468384074941452,0.36423841059602646,0.6202724390000185,0.04156063200002791,0.9472330428058566,0.9428487617164575,0.9950835791543756,0.2962529274004684,0.456575682382134,0.0014637002341920376,1012,5,3411,2404
DAPT,LOGREG,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9943872366658331,0.005,0.00468384074941452,0.36423841059602646,0.6202724390000185,0.01988435999999183,0.9220500045301339,0.9202686049231436,0.9880597014925373,0.17853290183387271,0.30242119689355873,0.002157497303128371,331,4,1850,1523
DAPT,XGBOOST,72,1.0,4000,IID,3051,0.9865362644195557,0.005,0.00468384074941452,0.48344370860927155,10.033324340000036,0.010827438999967853,0.8942471490556444,0.9277362071598421,0.9917864476386037,0.45652173913043476,0.625242718446602,0.002007024586051179,483,4,1989,575
DAPT,XGBOOST,72,1.0,4000,TEMPORAL,8000,0.9865362644195557,0.005,0.00468384074941452,0.48344370860927155,10.033324340000036,0.026503558999934285,0.9448297159722747,0.9406458437499999,0.9904580152671756,0.38925,0.5588657573582196,0.00375,1557,15,3985,2443
DAPT,XGBOOST,72,1.0,4000,DOMAIN_OOD,3858,0.9865362644195557,0.005,0.00468384074941452,0.48344370860927155,10.033324340000036,0.013660283000035633,0.9205524382403131,0.9197885752938493,0.9802158273381295,0.28252980819077245,0.4386317907444668,0.005702436495593572,545,11,1918,1384
DAPT,XGBOOST,72,1.0,4000,TEMPLATE_OOD,6832,0.9865362644195557,0.005,0.00468384074941452,0.48344370860927155,10.033324340000036,0.022613959000068462,0.9409230329115832,0.9368293802000778,0.9893536121673003,0.38085480093676816,0.5499894314098499,0.004098360655737705,1301,14,3402,2115
DAPT,XGBOOST,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9865362644195557,0.005,0.00468384074941452,0.48344370860927155,10.033324340000036,0.012353921999988415,0.9120035379358054,0.9114535876247629,0.9777327935222672,0.2605177993527508,0.41141396933560476,0.005933117583603021,483,11,1843,1371
DAPT,MLP,72,1.0,4000,IID,3051,0.9905256628990173,0.005,0.00468384074941452,0.47902869757174393,1.894998421000082,0.0214960839999776,0.8984376816851006,0.9290702714699937,0.9759519038076152,0.4603024574669187,0.6255619781631342,0.006021073758153537,487,12,1981,571
DAPT,MLP,72,1.0,4000,TEMPORAL,8000,0.9905256628990173,0.005,0.00468384074941452,0.47902869757174393,1.894998421000082,0.057630585999959294,0.9525932219962845,0.949862,0.9916815210932858,0.41725,0.5873658279077951,0.0035,1669,14,3986,2331
DAPT,MLP,72,1.0,4000,DOMAIN_OOD,3858,0.9905256628990173,0.005,0.00468384074941452,0.47902869757174393,1.894998421000082,0.030528935999996065,0.9272215660435278,0.9263617358690753,0.9867768595041322,0.3094867807153966,0.4711917916337806,0.00414722654224987,597,8,1921,1332
DAPT,MLP,72,1.0,4000,TEMPLATE_OOD,6832,0.9905256628990173,0.005,0.00468384074941452,0.47902869757174393,1.894998421000082,0.055416553999975804,0.9476323346577309,0.9446291970832945,0.9912980420594634,0.400175644028103,0.5701772679874869,0.00351288056206089,1367,12,3404,2049
DAPT,MLP,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9905256628990173,0.005,0.00468384074941452,0.47902869757174393,1.894998421000082,0.02783611099994232,0.9202464015581905,0.9196230430952521,0.9847908745247148,0.27939590075512405,0.43529411764705883,0.004314994606256742,518,8,1846,1336
CONTRASTIVE,LOGREG,72,1.0,4000,IID,3051,0.9909853386121262,0.005,0.00468384074941452,0.27593818984547464,0.4431838699999844,0.01955344000009518,0.8033348806848571,0.8628427283772978,0.9442724458204335,0.2882797731568998,0.44170890658942796,0.009031610637230306,305,18,1975,753
CONTRASTIVE,LOGREG,72,1.0,4000,TEMPORAL,8000,0.9909853386121262,0.005,0.00468384074941452,0.27593818984547464,0.4431838699999844,0.05853366000008009,0.8914912735945059,0.882427625,0.9732673267326732,0.24575,0.39241516966067863,0.00675,983,27,3973,3017
CONTRASTIVE,LOGREG,72,1.0,4000,DOMAIN_OOD,3858,0.9909853386121262,0.005,0.00468384074941452,0.27593818984547464,0.4431838699999844,0.027714393999985987,0.8583016170848797,0.8466668332867067,0.9666666666666667,0.19543805080352514,0.32514014661492024,0.00673924313115604,377,13,1916,1552
CONTRASTIVE,LOGREG,72,1.0,4000,TEMPLATE_OOD,6832,0.9909853386121262,0.005,0.00468384074941452,0.27593818984547464,0.4431838699999844,0.041922438000028706,0.890505382370871,0.8807785308425977,0.9754901960784313,0.23302107728337237,0.3761814744801512,0.00585480093676815,796,20,3396,2620
CONTRASTIVE,LOGREG,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9909853386121262,0.005,0.00468384074941452,0.27593818984547464,0.4431838699999844,0.02000616700001956,0.8533993984828314,0.8423496704987263,0.9654178674351584,0.18069039913700108,0.3044070876874148,0.006472491909385114,335,12,1842,1519
CONTRASTIVE,XGBOOST,72,1.0,4000,IID,3051,0.9830925464630127,0.005,0.00468384074941452,0.22737306843267108,13.482238099000028,0.010854587000039828,0.7880616799528858,0.861530953801443,0.9222222222222223,0.23534971644612476,0.375,0.010536879076768691,249,21,1972,809
CONTRASTIVE,XGBOOST,72,1.0,4000,TEMPORAL,8000,0.9830925464630127,0.005,0.00468384074941452,0.22737306843267108,13.482238099000028,0.026680134999992333,0.8785852948359811,0.8633479374999999,0.9766536964980544,0.251,0.39936356404136836,0.006,1004,24,3976,2996
CONTRASTIVE,XGBOOST,72,1.0,4000,DOMAIN_OOD,3858,0.9830925464630127,0.005,0.00468384074941452,0.22737306843267108,13.482238099000028,0.01391075499998351,0.8397894417804294,0.8268024996230894,0.9576547231270358,0.15241057542768274,0.2629695885509839,0.00673924313115604,294,13,1916,1635
CONTRASTIVE,XGBOOST,72,1.0,4000,TEMPLATE_OOD,6832,0.9830925464630127,0.005,0.00468384074941452,0.22737306843267108,13.482238099000028,0.02323187899992263,0.8797064000832864,0.8636073903493136,0.977906976744186,0.2461943793911007,0.39335827876520113,0.0055620608899297425,841,19,3397,2575
CONTRASTIVE,XGBOOST,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9830925464630127,0.005,0.00468384074941452,0.22737306843267108,13.482238099000028,0.012819940999975188,0.8326506057645011,0.8215872500520756,0.9501915708812261,0.133764832793959,0.23451536643026005,0.007011866235167206,248,13,1841,1606
CONTRASTIVE,MLP,72,1.0,4000,IID,3051,0.9991040229797363,0.005,0.00468384074941452,0.23841059602649006,2.2609998469999937,0.02189597100004903,0.8151528565038624,0.8775005999258273,0.9487179487179487,0.2448015122873346,0.38918106686701726,0.007024586051179127,259,14,1979,799
CONTRASTIVE,MLP,72,1.0,4000,TEMPORAL,8000,0.9991040229797363,0.005,0.00468384074941452,0.23841059602649006,2.2609998469999937,0.05740374699996664,0.8926565745659827,0.8790289062500001,0.9777571825764597,0.26375,0.4154361094703682,0.006,1055,24,3976,2945
CONTRASTIVE,MLP,72,1.0,4000,DOMAIN_OOD,3858,0.9991040229797363,0.005,0.00468384074941452,0.23841059602649006,2.2609998469999937,0.030054776000042693,0.8526005745005969,0.8397160902016398,0.9722222222222222,0.16329704510108864,0.2796271637816245,0.004665629860031105,315,9,1920,1614
CONTRASTIVE,MLP,72,1.0,4000,TEMPLATE_OOD,6832,0.9991040229797363,0.005,0.00468384074941452,0.23841059602649006,2.2609998469999937,0.05113794900000812,0.8933361577665259,0.8787894667743474,0.983926521239954,0.2508782201405152,0.39981338931653837,0.004098360655737705,857,14,3402,2559
CONTRASTIVE,MLP,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9991040229797363,0.005,0.00468384074941452,0.23841059602649006,2.2609998469999937,0.02575021999996352,0.8428125298427696,0.8312418759287771,0.967741935483871,0.14563106796116504,0.25316455696202533,0.0048543689320388345,270,9,1845,1584
BASE,LOGREG,82,0.1,400,IID,3051,0.9784205129150582,0.005,0.00468384074941452,0.36423841059602646,0.02198790199997802,0.024935703999972247,0.8591610704793429,0.9011236871583624,0.944578313253012,0.3705103969754253,0.5322471147318398,0.01154039136979428,392,23,1970,666
BASE,LOGREG,82,0.1,400,TEMPORAL,8000,0.9784205129150582,0.005,0.00468384074941452,0.36423841059602646,0.02198790199997802,0.06962736299999506,0.9183353739439633,0.9006953125,0.9797866367209432,0.43625,0.6037017816986681,0.009,1745,36,3964,2255
BASE,LOGREG,82,0.1,400,DOMAIN_OOD,3858,0.9784205129150582,0.005,0.00468384074941452,0.36423841059602646,0.02198790199997802,0.023494092999953864,0.895039262458001,0.8757898663304167,0.9768392370572208,0.37169517884914466,0.5384904243334585,0.008812856402280975,717,17,1912,1212
BASE,LOGREG,82,0.1,400,TEMPLATE_OOD,6832,0.9784205129150582,0.005,0.00468384074941452,0.36423841059602646,0.02198790199997802,0.04304272000001674,0.9151866444330703,0.8963196337390102,0.9834437086092715,0.43471896955503514,0.6029232643118149,0.007318501170960188,1485,25,3391,1931
BASE,LOGREG,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9784205129150582,0.005,0.00468384074941452,0.36423841059602646,0.02198790199997802,0.020380329999966307,0.8852642596721233,0.8635345135565073,0.977810650887574,0.3565264293419633,0.5225296442687747,0.008090614886731391,661,15,1839,1193
BASE,XGBOOST,82,0.1,400,IID,3051,0.9813677072525024,0.005,0.00468384074941452,0.3068432671081678,1.8281378970000333,0.007460899000079735,0.8208535534158641,0.8832909512215248,0.9333333333333333,0.29111531190926276,0.4438040345821326,0.011038635223281485,308,22,1971,750
BASE,XGBOOST,82,0.1,400,TEMPORAL,8000,0.9813677072525024,0.005,0.00468384074941452,0.3068432671081678,1.8281378970000333,0.017551463000017975,0.8927980194599684,0.8815791249999999,0.976878612716763,0.29575,0.454039531759739,0.007,1183,28,3972,2817
BASE,XGBOOST,82,0.1,400,DOMAIN_OOD,3858,0.9813677072525024,0.005,0.00468384074941452,0.3068432671081678,1.8281378970000333,0.009665655000162587,0.8579327619196836,0.8482198933040512,0.970108695652174,0.18506998444790046,0.3108402263822377,0.005702436495593572,357,11,1918,1572
BASE,XGBOOST,82,0.1,400,TEMPLATE_OOD,6832,0.9813677072525024,0.005,0.00468384074941452,0.3068432671081678,1.8281378970000333,0.015025735000108398,0.8897841043312493,0.8762486871260194,0.9834791059280855,0.2962529274004684,0.4553430821147357,0.004976580796252928,1012,17,3399,2404
BASE,XGBOOST,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9813677072525024,0.005,0.00468384074941452,0.3068432671081678,1.8281378970000333,0.008573931000000812,0.8476005615151454,0.8365177946979562,0.9700598802395209,0.17475728155339806,0.2961608775137112,0.005393743257820928,324,10,1844,1530
BASE,MLP,82,0.1,400,IID,3051,0.9676997065544128,0.005,0.00468384074941452,0.304635761589404,0.2281035470000461,0.021154645000024175,0.831367347175744,0.8872073049624536,0.9716088328075709,0.29111531190926276,0.448,0.004515805318615153,308,9,1984,750
BASE,MLP,82,0.1,400,TEMPORAL,8000,0.9676997065544128,0.005,0.00468384074941452,0.304635761589404,0.2281035470000461,0.05726251500004764,0.9040095697681501,0.89164509375,0.9815409309791332,0.30575,0.46626000762485703,0.00575,1223,23,3977,2777
BASE,MLP,82,0.1,400,DOMAIN_OOD,3858,0.9676997065544128,0.005,0.00468384074941452,0.304635761589404,0.2281035470000461,0.026039671000035014,0.873089687489414,0.8616573964113805,0.9695550351288056,0.21461897356143078,0.35144312393887944,0.00673924313115604,414,13,1916,1515
BASE,MLP,82,0.1,400,TEMPLATE_OOD,6832,0.9676997065544128,0.005,0.00468384074941452,0.304635761589404,0.2281035470000461,0.04653620499993849,0.899752774898517,0.8864298877304214,0.9816955684007708,0.29830210772833726,0.4575662325999102,0.0055620608899297425,1019,19,3397,2397
BASE,MLP,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9676997065544128,0.005,0.00468384074941452,0.304635761589404,0.2281035470000461,0.026276365999819973,0.8617684078630009,0.8477800702641247,0.967479674796748,0.1925566343042071,0.32118758434547906,0.006472491909385114,357,12,1842,1497
DAPT,LOGREG,82,0.1,400,IID,3051,0.9918944312011548,0.005,0.00468384074941452,0.2229580573951435,0.03585444600003029,0.038378585999907955,0.8507838817549243,0.8977531947828743,0.9752475247524752,0.18620037807183365,0.3126984126984127,0.002508780732563974,197,5,1988,861
DAPT,LOGREG,82,0.1,400,TEMPORAL,8000,0.9918944312011548,0.005,0.00468384074941452,0.2229580573951435,0.03585444600003029,0.05741011199984314,0.9144085546955879,0.9032905,0.9890873015873016,0.24925,0.3981629392971246,0.00275,997,11,3989,3003
DAPT,LOGREG,82,0.1,400,DOMAIN_OOD,3858,0.9918944312011548,0.005,0.00468384074941452,0.2229580573951435,0.03585444600003029,0.023584226000139097,0.8946493937144051,0.8827449092874816,0.9911242603550295,0.17366511145671332,0.29554477282752534,0.0015552099533437014,335,3,1926,1594
DAPT,LOGREG,82,0.1,400,TEMPLATE_OOD,6832,0.9918944312011548,0.005,0.00468384074941452,0.2229580573951435,0.03585444600003029,0.04393316499999855,0.9159964941256646,0.9040091160758849,0.992822966507177,0.2429742388758782,0.39040451552210725,0.001756440281030445,830,6,3410,2586
DAPT,LOGREG,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9918944312011548,0.005,0.00468384074941452,0.2229580573951435,0.03585444600003029,0.020299279000028037,0.8839986074526058,0.8709397099364736,0.9902912621359223,0.1650485436893204,0.2829403606102635,0.0016181229773462784,306,3,1851,1548
DAPT,XGBOOST,82,0.1,400,IID,3051,0.9929362535476685,0.005,0.00468384074941452,0.15673289183222958,1.85373244099992,0.007278165999878183,0.8184477101207194,0.8727649798870717,0.9712643678160919,0.15973534971644612,0.27435064935064934,0.002508780732563974,169,5,1988,889
DAPT,XGBOOST,82,0.1,400,TEMPORAL,8000,0.9929362535476685,0.005,0.00468384074941452,0.15673289183222958,1.85373244099992,0.017640940999854138,0.8979110715422922,0.88145740625,0.9875173370319001,0.178,0.30163101037915696,0.00225,712,9,3991,3288
DAPT,XGBOOST,82,0.1,400,DOMAIN_OOD,3858,0.9929362535476685,0.005,0.00468384074941452,0.15673289183222958,1.85373244099992,0.009229634999883274,0.8653923565069316,0.8498085616363807,0.98,0.10160705028512182,0.18412400187881633,0.002073613271124935,196,4,1925,1733
DAPT,XGBOOST,82,0.1,400,TEMPLATE_OOD,6832,0.9929362535476685,0.005,0.00468384074941452,0.15673289183222958,1.85373244099992,0.015341070999966178,0.8965180422643011,0.8782596895584355,0.9885057471264368,0.1762295081967213,0.2991304347826087,0.0020491803278688526,602,7,3409,2814
DAPT,XGBOOST,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9929362535476685,0.005,0.00468384074941452,0.15673289183222958,1.85373244099992,0.008735054999988279,0.8520363942729798,0.8337679747803227,0.9790575916230366,0.10086299892125135,0.18288508557457211,0.002157497303128371,187,4,1850,1667
DAPT,MLP,82,0.1,400,IID,3051,0.984957754611969,0.005,0.00468384074941452,0.18763796909492272,0.254825105000009,0.021223337000037645,0.8322273457688453,0.8896819397190734,0.9611111111111111,0.16351606805293006,0.27948303715670436,0.0035122930255895636,173,7,1986,885
DAPT,MLP,82,0.1,400,TEMPORAL,8000,0.984957754611969,0.005,0.00468384074941452,0.18763796909492272,0.254825105000009,0.056849125000098866,0.9157463177811258,0.9037840625,0.9888888888888889,0.28925,0.4475822050290135,0.00325,1157,13,3987,2843
DAPT,MLP,82,0.1,400,DOMAIN_OOD,3858,0.984957754611969,0.005,0.00468384074941452,0.18763796909492272,0.254825105000009,0.026745021000124325,0.8867366146486945,0.8758051846244101,0.977961432506887,0.184033177812338,0.30977312390924955,0.00414722654224987,355,8,1921,1574
DAPT,MLP,82,0.1,400,TEMPLATE_OOD,6832,0.984957754611969,0.005,0.00468384074941452,0.18763796909492272,0.254825105000009,0.047752563000130976,0.9121844930135194,0.8998673071754905,0.9889112903225806,0.28717798594847777,0.44509981851179675,0.0032201405152224825,981,11,3405,2435
DAPT,MLP,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.984957754611969,0.005,0.00468384074941452,0.18763796909492272,0.254825105000009,0.026744615000097838,0.8754766211303203,0.8629701197096804,0.9745222929936306,0.1650485436893204,0.2822878228782288,0.004314994606256742,306,8,1846,1548
CONTRASTIVE,LOGREG,82,0.1,400,IID,3051,0.9931691091915917,0.005,0.00468384074941452,0.17218543046357615,0.02479597299998204,0.02414450400010537,0.7416353924078287,0.8291434956184073,0.9515418502202643,0.20415879017013233,0.3361867704280156,0.0055193176116407425,216,11,1982,842
CONTRASTIVE,LOGREG,82,0.1,400,TEMPORAL,8000,0.9931691091915917,0.005,0.00468384074941452,0.17218543046357615,0.02479597299998204,0.0715857259999666,0.8317943558168035,0.813344625,0.9696641386782232,0.22375,0.36359943124111316,0.007,895,28,3972,3105
CONTRASTIVE,LOGREG,82,0.1,400,DOMAIN_OOD,3858,0.9931691091915917,0.005,0.00468384074941452,0.17218543046357615,0.02479597299998204,0.024975596999865957,0.7990482616076198,0.7860582562782834,0.9578947368421052,0.14152410575427682,0.24661246612466126,0.006220839813374806,273,12,1917,1656
CONTRASTIVE,LOGREG,82,0.1,400,TEMPLATE_OOD,6832,0.9931691091915917,0.005,0.00468384074941452,0.17218543046357615,0.02479597299998204,0.04356979599992883,0.8381649099402146,0.8187640028465027,0.9730061349693252,0.23214285714285715,0.37485228078468447,0.006440281030444965,793,22,3394,2623
CONTRASTIVE,LOGREG,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9931691091915917,0.005,0.00468384074941452,0.17218543046357615,0.02479597299998204,0.02019665099987833,0.7924372690677814,0.7758518565066466,0.9578947368421052,0.14724919093851133,0.2552594670406732,0.006472491909385114,273,12,1842,1581
CONTRASTIVE,XGBOOST,82,0.1,400,IID,3051,0.9880094528198242,0.005,0.00468384074941452,0.08609271523178808,2.6247094559998914,0.008961311000120986,0.7050664134153954,0.8065099303137541,0.8850574712643678,0.07277882797731569,0.13449781659388646,0.005017561465127948,77,10,1983,981
CONTRASTIVE,XGBOOST,82,0.1,400,TEMPORAL,8000,0.9880094528198242,0.005,0.00468384074941452,0.08609271523178808,2.6247094559998914,0.018804241999987426,0.8118834824765929,0.7869548125,0.9742647058823529,0.1325,0.23327464788732394,0.0035,530,14,3986,3470
CONTRASTIVE,XGBOOST,82,0.1,400,DOMAIN_OOD,3858,0.9880094528198242,0.005,0.00468384074941452,0.08609271523178808,2.6247094559998914,0.009835295999891969,0.7753204941340982,0.7540674773537835,0.9603174603174603,0.06272680145152928,0.11776155717761558,0.002592016588906169,121,5,1924,1808
CONTRASTIVE,XGBOOST,82,0.1,400,TEMPLATE_OOD,6832,0.9880094528198242,0.005,0.00468384074941452,0.08609271523178808,2.6247094559998914,0.016422622999925807,0.8214249185244022,0.7931764146131444,0.9829787234042553,0.13524590163934427,0.2377766340710242,0.00234192037470726,462,8,3408,2954
CONTRASTIVE,XGBOOST,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9880094528198242,0.005,0.00468384074941452,0.08609271523178808,2.6247094559998914,0.009469668999827263,0.7704738309186535,0.74753412255376,0.9537037037037037,0.05555555555555555,0.10499490316004077,0.002696871628910464,103,5,1849,1751
CONTRASTIVE,MLP,82,0.1,400,IID,3051,0.9258036017417908,0.005,0.00468384074941452,0.18101545253863136,0.2099618659999578,0.021160534000046027,0.7567135518227799,0.8428972101789154,0.9432989690721649,0.17296786389413987,0.29233226837060705,0.0055193176116407425,183,11,1982,875
CONTRASTIVE,MLP,82,0.1,400,TEMPORAL,8000,0.9258036017417908,0.005,0.00468384074941452,0.18101545253863136,0.2099618659999578,0.05880581400015217,0.8259007874649719,0.80394075,0.970873786407767,0.2,0.33167495854063017,0.006,800,24,3976,3200
CONTRASTIVE,MLP,82,0.1,400,DOMAIN_OOD,3858,0.9258036017417908,0.005,0.00468384074941452,0.18101545253863136,0.2099618659999578,0.026448104999872157,0.7779827679074933,0.7661047002707039,0.9354838709677419,0.10523587350959046,0.1891891891891892,0.007257646448937273,203,14,1915,1726
CONTRASTIVE,MLP,82,0.1,400,TEMPLATE_OOD,6832,0.9258036017417908,0.005,0.00468384074941452,0.18101545253863136,0.2099618659999578,0.04583135999996557,0.8318782712084326,0.8090972397424436,0.9739368998628258,0.20784543325526933,0.3425814234016888,0.0055620608899297425,710,19,3397,2706
CONTRASTIVE,MLP,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9258036017417908,0.005,0.00468384074941452,0.18101545253863136,0.2099618659999578,0.02530042000012145,0.7737568973169286,0.7584272147221844,0.9333333333333333,0.10571736785329018,0.18992248062015504,0.007551240560949299,196,14,1840,1658
BASE,LOGREG,82,0.25,1000,IID,3051,0.9950471713070675,0.005,0.00468384074941452,0.20750551876379691,0.3152106580000691,0.020454792000009547,0.8490871172761691,0.9032687183971879,0.9521276595744681,0.16918714555765596,0.28731942215088285,0.004515805318615153,179,9,1984,879
BASE,LOGREG,82,0.25,1000,TEMPORAL,8000,0.9950471713070675,0.005,0.00468384074941452,0.20750551876379691,0.3152106580000691,0.060114713000075426,0.9315582063736056,0.9236455625,0.9870722433460076,0.3245,0.48842897460018814,0.00425,1298,17,3983,2702
BASE,LOGREG,82,0.25,1000,DOMAIN_OOD,3858,0.9950471713070675,0.005,0.00468384074941452,0.20750551876379691,0.3152106580000691,0.02370929900007468,0.9172521281618927,0.9055740046938479,0.9908256880733946,0.27993779160186627,0.43654001616814875,0.002592016588906169,540,5,1924,1389
BASE,LOGREG,82,0.25,1000,TEMPLATE_OOD,6832,0.9950471713070675,0.005,0.00468384074941452,0.20750551876379691,0.3152106580000691,0.04161543200007145,0.9296675059286768,0.920295609173527,0.9881710646041856,0.31791569086651056,0.48106312292358805,0.0038056206088992973,1086,13,3403,2330
BASE,LOGREG,82,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9950471713070675,0.005,0.00468384074941452,0.20750551876379691,0.3152106580000691,0.020045471999992515,0.9101934739335718,0.8978060207440923,0.9899396378269618,0.26537216828478966,0.41854529987239475,0.002696871628910464,492,5,1849,1362
BASE,XGBOOST,82,0.25,1000,IID,3051,0.9948142170906067,0.005,0.00468384074941452,0.20750551876379691,3.7980458930001078,0.008483358000148655,0.8304441958634358,0.8974141062717622,0.9490740740740741,0.1937618147448015,0.3218210361067504,0.0055193176116407425,205,11,1982,853
BASE,XGBOOST,82,0.25,1000,TEMPORAL,8000,0.9948142170906067,0.005,0.00468384074941452,0.20750551876379691,3.7980458930001078,0.01985122899986891,0.9112919629309527,0.9042183125000001,0.9829497016197783,0.28825,0.4457761453701914,0.005,1153,20,3980,2847
BASE,XGBOOST,82,0.25,1000,DOMAIN_OOD,3858,0.9948142170906067,0.005,0.00468384074941452,0.20750551876379691,3.7980458930001078,0.010341095999820027,0.8864489699392435,0.8770424727918881,0.9848101265822785,0.20165889061689996,0.3347676419965577,0.003110419906687403,389,6,1923,1540
BASE,XGBOOST,82,0.25,1000,TEMPLATE_OOD,6832,0.9948142170906067,0.005,0.00468384074941452,0.20750551876379691,3.7980458930001078,0.01773036300005515,0.907968282938667,0.8980980980809417,0.9898477157360406,0.2854215456674473,0.4430811179277437,0.002927400468384075,975,10,3406,2441
BASE,XGBOOST,82,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9948142170906067,0.005,0.00468384074941452,0.20750551876379691,3.7980458930001078,0.009658003999902576,0.8746504716934739,0.8657181940793339,0.9855491329479769,0.18392664509169362,0.31,0.002696871628910464,341,5,1849,1513
BASE,MLP,82,0.25,1000,IID,3051,0.994618833065033,0.005,0.00468384074941452,0.3620309050772627,0.5698144589998719,0.02088330800006588,0.8635857488538683,0.9119669315192969,0.9628571428571429,0.31852551984877125,0.4786931818181818,0.006522829904666332,337,13,1980,721
BASE,MLP,82,0.25,1000,TEMPORAL,8000,0.994618833065033,0.005,0.00468384074941452,0.3620309050772627,0.5698144589998719,0.05671946699999353,0.9306372930089575,0.92627265625,0.9847480106100795,0.37125,0.5392156862745098,0.00575,1485,23,3977,2515
BASE,MLP,82,0.25,1000,DOMAIN_OOD,3858,0.994618833065033,0.005,0.00468384074941452,0.3620309050772627,0.5698144589998719,0.025564701000121204,0.9096843049602445,0.901736503306467,0.9874326750448833,0.28512182477967857,0.4424778761061947,0.0036288232244686366,550,7,1922,1379
BASE,MLP,82,0.25,1000,TEMPLATE_OOD,6832,0.994618833065033,0.005,0.00468384074941452,0.3620309050772627,0.5698144589998719,0.04625512200004778,0.9273579242276084,0.921201894994762,0.9873116574147502,0.3644613583138173,0.5323925593329057,0.00468384074941452,1245,16,3400,2171
BASE,MLP,82,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.994618833065033,0.005,0.00468384074941452,0.3620309050772627,0.5698144589998719,0.024880327000118996,0.9007544119564976,0.8924548979494465,0.9859437751004017,0.26483279395900755,0.4175170068027211,0.0037756202804746495,491,7,1847,1363
DAPT,LOGREG,82,0.25,1000,IID,3051,0.991375404455067,0.005,0.00468384074941452,0.25165562913907286,0.4804066110000349,0.019638778000171442,0.8329040360940492,0.9048636200235798,0.9147982062780269,0.19281663516068054,0.3185011709601874,0.009533366783743101,204,19,1974,854
DAPT,LOGREG,82,0.25,1000,TEMPORAL,8000,0.991375404455067,0.005,0.00468384074941452,0.25165562913907286,0.4804066110000349,0.08189985200010597,0.9286948006718043,0.9262633125000002,0.9779086892488954,0.332,0.49570735349010825,0.0075,1328,30,3970,2672
DAPT,LOGREG,82,0.25,1000,DOMAIN_OOD,3858,0.991375404455067,0.005,0.00468384074941452,0.25165562913907286,0.4804066110000349,0.02450427500002661,0.9200825851596475,0.9131310297306587,0.984375,0.2939346811819596,0.45269461077844314,0.004665629860031105,567,9,1920,1362
