representation,classifier,seed,label_budget,scenario,n_test,target_fpr,threshold,calibration_empirical_fpr,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,prevalence_phish
DAPT,XGBOOST,82,0.25,TEMPORAL,2116,0.005,0.9978008866310121,0.00468384074941452,0.9145880845841559,0.9079343269928281,0.9906542056074766,0.2003780718336484,0.3333333333333333,0.001890359168241966,212,2,1056,846,0.5
DAPT,XGBOOST,82,0.25,DOMAIN_OOD,2116,0.005,0.9978008866310121,0.00468384074941452,0.8981099787503161,0.8905717889801709,0.9863945578231292,0.13705103969754254,0.24066390041493776,0.001890359168241966,145,2,1056,913,0.5
DAPT,XGBOOST,82,0.25,TEMPLATE_OOD,2116,0.005,0.9978008866310121,0.00468384074941452,0.911325351376969,0.9017343777359286,0.9906976744186047,0.20132325141776938,0.33464257659073054,0.001890359168241966,213,2,1056,845,0.5
DAPT,XGBOOST,82,0.25,DOMAIN_TEMPLATE_OOD,2116,0.005,0.9978008866310121,0.00468384074941452,0.884628087840799,0.8739873714001879,0.9925925925925926,0.1266540642722117,0.22464375523889354,0.000945179584120983,134,1,1057,924,0.5
DAPT,XGBOOST,82,0.25,IID_BALANCED,2116,0.01,0.9927229285240174,0.00936768149882904,0.8954839986447825,0.8922611411480089,0.9636871508379888,0.32608695652173914,0.4872881355932203,0.012287334593572778,345,13,1045,713,0.5
DAPT,XGBOOST,82,0.25,TEMPORAL,2116,0.01,0.9927229285240174,0.00936768149882904,0.9145880845841559,0.9079343269928281,0.9770773638968482,0.3223062381852552,0.48471926083866385,0.007561436672967864,341,8,1050,717,0.5
DAPT,XGBOOST,82,0.25,DOMAIN_OOD,2116,0.01,0.9927229285240174,0.00936768149882904,0.8981099787503161,0.8905717889801709,0.9847908745247148,0.2448015122873346,0.39212717638152916,0.003780718336483932,259,4,1054,799,0.5
DAPT,XGBOOST,82,0.25,TEMPLATE_OOD,2116,0.01,0.9927229285240174,0.00936768149882904,0.911325351376969,0.9017343777359286,0.9880952380952381,0.31379962192816635,0.4763271162123386,0.003780718336483932,332,4,1054,726,0.5
DAPT,XGBOOST,82,0.25,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9927229285240174,0.00936768149882904,0.884628087840799,0.8739873714001879,0.9786324786324786,0.21644612476370512,0.3544891640866873,0.004725897920604915,229,5,1053,829,0.5
DAPT,XGBOOST,82,0.25,IID_BALANCED,2116,0.02,0.954813301563263,0.01990632318501171,0.8954839986447825,0.8922611411480089,0.9471698113207547,0.47448015122873344,0.6322418136020151,0.026465028355387523,502,28,1030,556,0.5
DAPT,XGBOOST,82,0.25,TEMPORAL,2116,0.02,0.954813301563263,0.01990632318501171,0.9145880845841559,0.9079343269928281,0.9620938628158845,0.503780718336484,0.6612903225806451,0.01984877126654064,533,21,1037,525,0.5
DAPT,XGBOOST,82,0.25,DOMAIN_OOD,2116,0.02,0.954813301563263,0.01990632318501171,0.8981099787503161,0.8905717889801709,0.9591002044989775,0.44328922495274103,0.6063348416289592,0.01890359168241966,469,20,1038,589,0.5
DAPT,XGBOOST,82,0.25,TEMPLATE_OOD,2116,0.02,0.954813301563263,0.01990632318501171,0.911325351376969,0.9017343777359286,0.9630314232902033,0.4924385633270321,0.6516572858036273,0.01890359168241966,521,20,1038,537,0.5
DAPT,XGBOOST,82,0.25,DOMAIN_TEMPLATE_OOD,2116,0.02,0.954813301563263,0.01990632318501171,0.884628087840799,0.8739873714001879,0.9536423841059603,0.40831758034026466,0.57180675049636,0.01984877126654064,432,21,1037,626,0.5
DAPT,MLP,82,0.25,IID_BALANCED,2116,0.005,0.9949688315391542,0.00468384074941452,0.9098633799595408,0.9112893571706792,0.9786324786324786,0.21644612476370512,0.3544891640866873,0.004725897920604915,229,5,1053,829,0.5
DAPT,MLP,82,0.25,TEMPORAL,2116,0.005,0.9949688315391542,0.00468384074941452,0.9298917428801126,0.9272104516493294,0.9837837837837838,0.3440453686200378,0.5098039215686274,0.005671077504725898,364,6,1052,694,0.5
DAPT,MLP,82,0.25,DOMAIN_OOD,2116,0.005,0.9949688315391542,0.00468384074941452,0.9222365371098742,0.9159102847688508,0.9899665551839465,0.27977315689981097,0.43625644804716285,0.002835538752362949,296,3,1055,762,0.5
DAPT,MLP,82,0.25,TEMPLATE_OOD,2116,0.005,0.9949688315391542,0.00468384074941452,0.9310551208966253,0.9246322018574833,0.9888579387186629,0.33553875236294894,0.5010585744530699,0.003780718336483932,355,4,1054,703,0.5
DAPT,MLP,82,0.25,DOMAIN_TEMPLATE_OOD,2116,0.005,0.9949688315391542,0.00468384074941452,0.9042663526109715,0.8991695284107762,0.9851851851851852,0.2514177693761815,0.4006024096385542,0.003780718336483932,266,4,1054,792,0.5
DAPT,MLP,82,0.25,IID_BALANCED,2116,0.01,0.9817142486572267,0.00936768149882904,0.9098633799595408,0.9112893571706792,0.9618834080717489,0.4054820415879017,0.5704787234042553,0.01606805293005671,429,17,1041,629,0.5
DAPT,MLP,82,0.25,TEMPORAL,2116,0.01,0.9817142486572267,0.00936768149882904,0.9298917428801126,0.9272104516493294,0.980544747081712,0.4763705103969754,0.6412213740458015,0.00945179584120983,504,10,1048,554,0.5
DAPT,MLP,82,0.25,DOMAIN_OOD,2116,0.01,0.9817142486572267,0.00936768149882904,0.9222365371098742,0.9159102847688508,0.9827213822894169,0.43005671077504726,0.5982905982905983,0.007561436672967864,455,8,1050,603,0.5
DAPT,MLP,82,0.25,TEMPLATE_OOD,2116,0.01,0.9817142486572267,0.00936768149882904,0.9310551208966253,0.9246322018574833,0.985655737704918,0.4546313799621928,0.6222509702457956,0.006616257088846881,481,7,1051,577,0.5
DAPT,MLP,82,0.25,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9817142486572267,0.00936768149882904,0.9042663526109715,0.8991695284107762,0.9776674937965261,0.3724007561436673,0.5393566050650239,0.008506616257088847,394,9,1049,664,0.5
DAPT,MLP,82,0.25,IID_BALANCED,2116,0.02,0.9348122477531434,0.01990632318501171,0.9098633799595408,0.9112893571706792,0.9410714285714286,0.498109640831758,0.6514215080346106,0.031190926275992438,527,33,1025,531,0.5
DAPT,MLP,82,0.25,TEMPORAL,2116,0.02,0.9348122477531434,0.01990632318501171,0.9298917428801126,0.9272104516493294,0.9638932496075353,0.5803402646502835,0.7244837758112095,0.021739130434782608,614,23,1035,444,0.5
DAPT,MLP,82,0.25,DOMAIN_OOD,2116,0.02,0.9348122477531434,0.01990632318501171,0.9222365371098742,0.9159102847688508,0.9644670050761421,0.5387523629489603,0.6913280776228017,0.01984877126654064,570,21,1037,488,0.5
DAPT,MLP,82,0.25,TEMPLATE_OOD,2116,0.02,0.9348122477531434,0.01990632318501171,0.9310551208966253,0.9246322018574833,0.9670510708401977,0.554820415879017,0.7051051051051052,0.01890359168241966,587,20,1038,471,0.5
DAPT,MLP,82,0.25,DOMAIN_TEMPLATE_OOD,2116,0.02,0.9348122477531434,0.01990632318501171,0.9042663526109715,0.8991695284107762,0.9657794676806084,0.48015122873345933,0.6414141414141414,0.017013232514177693,508,18,1040,550,0.5
CONTRASTIVE,LOGREG,82,0.25,IID_BALANCED,2116,0.005,0.9967432022094728,0.00468384074941452,0.8515358328687463,0.8602107982747345,0.9573170731707317,0.14839319470699433,0.2569558101472995,0.006616257088846881,157,7,1051,901,0.5
CONTRASTIVE,LOGREG,82,0.25,TEMPORAL,2116,0.005,0.9967432022094728,0.00468384074941452,0.8534251578890039,0.8497459271514897,0.9527896995708155,0.20982986767485823,0.3439194422927963,0.010396975425330813,222,11,1047,836,0.5
CONTRASTIVE,LOGREG,82,0.25,DOMAIN_OOD,2116,0.005,0.9967432022094728,0.00468384074941452,0.8408511177478564,0.8333848506830664,0.9612903225806452,0.14083175803402648,0.24567188788128608,0.005671077504725898,149,6,1052,909,0.5
CONTRASTIVE,LOGREG,82,0.25,TEMPLATE_OOD,2116,0.005,0.9967432022094728,0.00468384074941452,0.8616843936036052,0.8466584596252872,0.9612068965517241,0.2107750472589792,0.3457364341085271,0.008506616257088847,223,9,1049,835,0.5
CONTRASTIVE,LOGREG,82,0.25,DOMAIN_TEMPLATE_OOD,2116,0.005,0.9967432022094728,0.00468384074941452,0.8400547971397333,0.8267453661186173,0.9562043795620438,0.12381852551984877,0.2192468619246862,0.005671077504725898,131,6,1052,927,0.5
CONTRASTIVE,LOGREG,82,0.25,IID_BALANCED,2116,0.01,0.9946473240852357,0.00936768149882904,0.8515358328687463,0.8602107982747345,0.9569377990430622,0.1890359168241966,0.31570639305445936,0.008506616257088847,200,9,1049,858,0.5
CONTRASTIVE,LOGREG,82,0.25,TEMPORAL,2116,0.01,0.9946473240852357,0.00936768149882904,0.8534251578890039,0.8497459271514897,0.947565543071161,0.2391304347826087,0.3818867924528302,0.013232514177693762,253,14,1044,805,0.5
CONTRASTIVE,LOGREG,82,0.25,DOMAIN_OOD,2116,0.01,0.9946473240852357,0.00936768149882904,0.8408511177478564,0.8333848506830664,0.9485714285714286,0.15689981096408318,0.26926196269261965,0.008506616257088847,166,9,1049,892,0.5
CONTRASTIVE,LOGREG,82,0.25,TEMPLATE_OOD,2116,0.01,0.9946473240852357,0.00936768149882904,0.8616843936036052,0.8466584596252872,0.9588014981273408,0.24196597353497165,0.3864150943396226,0.010396975425330813,256,11,1047,802,0.5
CONTRASTIVE,LOGREG,82,0.25,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9946473240852357,0.00936768149882904,0.8400547971397333,0.8267453661186173,0.9583333333333334,0.15217391304347827,0.2626427406199021,0.006616257088846881,161,7,1051,897,0.5
CONTRASTIVE,LOGREG,82,0.25,IID_BALANCED,2116,0.02,0.9819425344467164,0.01990632318501171,0.8515358328687463,0.8602107982747345,0.9246376811594202,0.30151228733459357,0.4547398431931575,0.024574669187145556,319,26,1032,739,0.5
CONTRASTIVE,LOGREG,82,0.25,TEMPORAL,2116,0.02,0.9819425344467164,0.01990632318501171,0.8534251578890039,0.8497459271514897,0.9335106382978723,0.33175803402646503,0.4895397489539749,0.023629489603024575,351,25,1033,707,0.5
CONTRASTIVE,LOGREG,82,0.25,DOMAIN_OOD,2116,0.02,0.9819425344467164,0.01990632318501171,0.8408511177478564,0.8333848506830664,0.9323843416370107,0.24763705103969755,0.39133681852128455,0.017958412098298678,262,19,1039,796,0.5
CONTRASTIVE,LOGREG,82,0.25,TEMPLATE_OOD,2116,0.02,0.9819425344467164,0.01990632318501171,0.8616843936036052,0.8466584596252872,0.9534246575342465,0.32892249527410206,0.48910751932536894,0.01606805293005671,348,17,1041,710,0.5
CONTRASTIVE,LOGREG,82,0.25,DOMAIN_TEMPLATE_OOD,2116,0.02,0.9819425344467164,0.01990632318501171,0.8400547971397333,0.8267453661186173,0.9420849420849421,0.23062381852551986,0.3705391040242976,0.014177693761814745,244,15,1043,814,0.5
CONTRASTIVE,XGBOOST,82,0.25,IID_BALANCED,2116,0.005,0.988089144229889,0.00468384074941452,0.8286774388891636,0.8395669326510411,0.907103825136612,0.15689981096408318,0.26752618855761484,0.01606805293005671,166,17,1041,892,0.5
CONTRASTIVE,XGBOOST,82,0.25,TEMPORAL,2116,0.005,0.988089144229889,0.00468384074941452,0.8366101886600867,0.8272358231996024,0.9478672985781991,0.1890359168241966,0.31520882584712373,0.010396975425330813,200,11,1047,858,0.5
CONTRASTIVE,XGBOOST,82,0.25,DOMAIN_OOD,2116,0.005,0.988089144229889,0.00468384074941452,0.8210947576063301,0.8073414903463038,0.9734513274336283,0.10396975425330812,0.18787361229718189,0.002835538752362949,110,3,1055,948,0.5
CONTRASTIVE,XGBOOST,82,0.25,TEMPLATE_OOD,2116,0.005,0.988089144229889,0.00468384074941452,0.8421846303493901,0.82057579125289,0.9720930232558139,0.19754253308128544,0.3283582089552239,0.005671077504725898,209,6,1052,849,0.5
CONTRASTIVE,XGBOOST,82,0.25,DOMAIN_TEMPLATE_OOD,2116,0.005,0.988089144229889,0.00468384074941452,0.8084714046686334,0.7916281031014041,0.9557522123893806,0.10207939508506617,0.18445772843723313,0.004725897920604915,108,5,1053,950,0.5
CONTRASTIVE,XGBOOST,82,0.25,IID_BALANCED,2116,0.01,0.9784093499183656,0.00936768149882904,0.8286774388891636,0.8395669326510411,0.9212598425196851,0.22117202268431002,0.3567073170731707,0.01890359168241966,234,20,1038,824,0.5
CONTRASTIVE,XGBOOST,82,0.25,TEMPORAL,2116,0.01,0.9784093499183656,0.00936768149882904,0.8366101886600867,0.8272358231996024,0.927007299270073,0.24007561436672967,0.3813813813813814,0.01890359168241966,254,20,1038,804,0.5
CONTRASTIVE,XGBOOST,82,0.25,DOMAIN_OOD,2116,0.01,0.9784093499183656,0.00936768149882904,0.8210947576063301,0.8073414903463038,0.9308176100628931,0.13988657844990549,0.24322103533278555,0.010396975425330813,148,11,1047,910,0.5
CONTRASTIVE,XGBOOST,82,0.25,TEMPLATE_OOD,2116,0.01,0.9784093499183656,0.00936768149882904,0.8421846303493901,0.82057579125289,0.9589552238805971,0.24291115311909262,0.38763197586727,0.010396975425330813,257,11,1047,801,0.5
CONTRASTIVE,XGBOOST,82,0.25,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9784093499183656,0.00936768149882904,0.8084714046686334,0.7916281031014041,0.9230769230769231,0.13610586011342155,0.2372322899505766,0.011342155009451797,144,12,1046,914,0.5
CONTRASTIVE,XGBOOST,82,0.25,IID_BALANCED,2116,0.02,0.9651890993118287,0.01990632318501171,0.8286774388891636,0.8395669326510411,0.9104938271604939,0.27882797731569,0.426917510853835,0.027410207939508508,295,29,1029,763,0.5
CONTRASTIVE,XGBOOST,82,0.25,TEMPORAL,2116,0.02,0.9651890993118287,0.01990632318501171,0.8366101886600867,0.8272358231996024,0.9296636085626911,0.28733459357277885,0.4389891696750903,0.021739130434782608,304,23,1035,754,0.5
CONTRASTIVE,XGBOOST,82,0.25,DOMAIN_OOD,2116,0.02,0.9651890993118287,0.01990632318501171,0.8210947576063301,0.8073414903463038,0.9395348837209302,0.19092627599243855,0.3173605655930872,0.012287334593572778,202,13,1045,856,0.5
CONTRASTIVE,XGBOOST,82,0.25,TEMPLATE_OOD,2116,0.02,0.9651890993118287,0.01990632318501171,0.8421846303493901,0.82057579125289,0.9541284403669725,0.2948960302457467,0.4505415162454874,0.014177693761814745,312,15,1043,746,0.5
CONTRASTIVE,XGBOOST,82,0.25,DOMAIN_TEMPLATE_OOD,2116,0.02,0.9651890993118287,0.01990632318501171,0.8084714046686334,0.7916281031014041,0.9342723004694836,0.1880907372400756,0.3131392604248623,0.013232514177693762,199,14,1044,859,0.5
CONTRASTIVE,MLP,82,0.25,IID_BALANCED,2116,0.005,0.9994068145751954,0.00468384074941452,0.8633805206191119,0.8724641850193503,0.9597989949748744,0.18052930056710775,0.3038981702466189,0.007561436672967864,191,8,1050,867,0.5
CONTRASTIVE,MLP,82,0.25,TEMPORAL,2116,0.005,0.9994068145751954,0.00468384074941452,0.8573311984844333,0.8527945333242807,0.9732824427480916,0.24102079395085066,0.38636363636363635,0.006616257088846881,255,7,1051,803,0.5
CONTRASTIVE,MLP,82,0.25,DOMAIN_OOD,2116,0.005,0.9994068145751954,0.00468384074941452,0.8404798136775142,0.8362632709288489,0.963855421686747,0.15122873345935728,0.26143790849673204,0.005671077504725898,160,6,1052,898,0.5
CONTRASTIVE,MLP,82,0.25,TEMPLATE_OOD,2116,0.005,0.9994068145751954,0.00468384074941452,0.8612776162063891,0.8518444402357054,0.9838056680161943,0.22967863894139887,0.3724137931034483,0.003780718336483932,243,4,1054,815,0.5
CONTRASTIVE,MLP,82,0.25,DOMAIN_TEMPLATE_OOD,2116,0.005,0.9994068145751954,0.00468384074941452,0.8389399661872432,0.8277767553718004,0.9736842105263158,0.13988657844990549,0.24462809917355371,0.003780718336483932,148,4,1054,910,0.5
CONTRASTIVE,MLP,82,0.25,IID_BALANCED,2116,0.01,0.9983016252517701,0.00936768149882904,0.8633805206191119,0.8724641850193503,0.9545454545454546,0.2580340264650284,0.40625,0.012287334593572778,273,13,1045,785,0.5
CONTRASTIVE,MLP,82,0.25,TEMPORAL,2116,0.01,0.9983016252517701,0.00936768149882904,0.8573311984844333,0.8527945333242807,0.9542682926829268,0.29584120982986767,0.45165945165945165,0.014177693761814745,313,15,1043,745,0.5
CONTRASTIVE,MLP,82,0.25,DOMAIN_OOD,2116,0.01,0.9983016252517701,0.00936768149882904,0.8404798136775142,0.8362632709288489,0.9641255605381166,0.20321361058601134,0.3356752537080406,0.007561436672967864,215,8,1050,843,0.5
CONTRASTIVE,MLP,82,0.25,TEMPLATE_OOD,2116,0.01,0.9983016252517701,0.00936768149882904,0.8612776162063891,0.8518444402357054,0.9725609756097561,0.30151228733459357,0.4603174603174603,0.008506616257088847,319,9,1049,739,0.5
CONTRASTIVE,MLP,82,0.25,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9983016252517701,0.00936768149882904,0.8389399661872432,0.8277767553718004,0.9761904761904762,0.1937618147448015,0.32334384858044163,0.004725897920604915,205,5,1053,853,0.5
CONTRASTIVE,MLP,82,0.25,IID_BALANCED,2116,0.02,0.9933400750160218,0.01990632318501171,0.8633805206191119,0.8724641850193503,0.9339853300733496,0.3610586011342155,0.5207907293796864,0.02551984877126654,382,27,1031,676,0.5
CONTRASTIVE,MLP,82,0.25,TEMPORAL,2116,0.02,0.9933400750160218,0.01990632318501171,0.8573311984844333,0.8527945333242807,0.9322429906542056,0.3771266540642722,0.5370121130551817,0.027410207939508508,399,29,1029,659,0.5
CONTRASTIVE,MLP,82,0.25,DOMAIN_OOD,2116,0.02,0.9933400750160218,0.01990632318501171,0.8404798136775142,0.8362632709288489,0.9391025641025641,0.276937618147448,0.42773722627737226,0.017958412098298678,293,19,1039,765,0.5
CONTRASTIVE,MLP,82,0.25,TEMPLATE_OOD,2116,0.02,0.9933400750160218,0.01990632318501171,0.8612776162063891,0.8518444402357054,0.9456264775413712,0.3780718336483932,0.5401755570560433,0.021739130434782608,400,23,1035,658,0.5
CONTRASTIVE,MLP,82,0.25,DOMAIN_TEMPLATE_OOD,2116,0.02,0.9933400750160218,0.01990632318501171,0.8389399661872432,0.8277767553718004,0.9562289562289562,0.2684310018903592,0.4191881918819188,0.012287334593572778,284,13,1045,774,0.5
BASE,LOGREG,82,1.0,IID_BALANCED,2116,0.005,0.9941252470016481,0.00468384074941452,0.933757155456087,0.9207058651162625,0.9936908517350158,0.29773156899810965,0.4581818181818182,0.001890359168241966,315,2,1056,743,0.5
BASE,LOGREG,82,1.0,TEMPORAL,2116,0.005,0.9941252470016481,0.00468384074941452,0.9482099370719944,0.9418250006253551,0.994475138121547,0.34026465028355385,0.5070422535211268,0.001890359168241966,360,2,1056,698,0.5
BASE,LOGREG,82,1.0,DOMAIN_OOD,2116,0.005,0.9941252470016481,0.00468384074941452,0.9267180762817451,0.924384739905875,0.9793388429752066,0.22400756143667297,0.3646153846153846,0.004725897920604915,237,5,1053,821,0.5
BASE,LOGREG,82,1.0,TEMPLATE_OOD,2116,0.005,0.9941252470016481,0.00468384074941452,0.9412801874570603,0.9336319552888962,0.9968652037617555,0.3005671077504726,0.46187363834422657,0.000945179584120983,318,1,1057,740,0.5
BASE,LOGREG,82,1.0,DOMAIN_TEMPLATE_OOD,2116,0.005,0.9941252470016481,0.00468384074941452,0.9210694680697082,0.9166937653882026,0.9785407725321889,0.21550094517958412,0.35321456235476373,0.004725897920604915,228,5,1053,830,0.5
BASE,LOGREG,82,1.0,IID_BALANCED,2116,0.01,0.9726248383522035,0.00936768149882904,0.933757155456087,0.9207058651162625,0.9879032258064516,0.46313799621928164,0.6306306306306306,0.005671077504725898,490,6,1052,568,0.5
BASE,LOGREG,82,1.0,TEMPORAL,2116,0.01,0.9726248383522035,0.00936768149882904,0.9482099370719944,0.9418250006253551,0.9853479853479854,0.5085066162570888,0.6708229426433915,0.007561436672967864,538,8,1050,520,0.5
BASE,LOGREG,82,1.0,DOMAIN_OOD,2116,0.01,0.9726248383522035,0.00936768149882904,0.9267180762817451,0.924384739905875,0.9684684684684685,0.4064272211720227,0.5725699067909454,0.013232514177693762,430,14,1044,628,0.5
BASE,LOGREG,82,1.0,TEMPLATE_OOD,2116,0.01,0.9726248383522035,0.00936768149882904,0.9412801874570603,0.9336319552888962,0.9860279441117764,0.4669187145557656,0.6337395766516998,0.006616257088846881,494,7,1051,564,0.5
BASE,LOGREG,82,1.0,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9726248383522035,0.00936768149882904,0.9210694680697082,0.9166937653882026,0.9780487804878049,0.3790170132325142,0.5463215258855586,0.008506616257088847,401,9,1049,657,0.5
BASE,LOGREG,82,1.0,IID_BALANCED,2116,0.02,0.9327628612518312,0.01990632318501171,0.933757155456087,0.9207058651162625,0.9767827529021559,0.556710775047259,0.7092113184828417,0.013232514177693762,589,14,1044,469,0.5
BASE,LOGREG,82,1.0,TEMPORAL,2116,0.02,0.9327628612518312,0.01990632318501171,0.9482099370719944,0.9418250006253551,0.9808306709265175,0.5803402646502835,0.7292161520190024,0.011342155009451797,614,12,1046,444,0.5
BASE,LOGREG,82,1.0,DOMAIN_OOD,2116,0.02,0.9327628612518312,0.01990632318501171,0.9267180762817451,0.924384739905875,0.9626998223801065,0.5122873345935728,0.6687230104873535,0.01984877126654064,542,21,1037,516,0.5
BASE,LOGREG,82,1.0,TEMPLATE_OOD,2116,0.02,0.9327628612518312,0.01990632318501171,0.9412801874570603,0.9336319552888962,0.973421926910299,0.553875236294896,0.7060240963855422,0.015122873345935728,586,16,1042,472,0.5
BASE,LOGREG,82,1.0,DOMAIN_TEMPLATE_OOD,2116,0.02,0.9327628612518312,0.01990632318501171,0.9210694680697082,0.9166937653882026,0.9614643545279383,0.4716446124763705,0.6328471781864299,0.01890359168241966,499,20,1038,559,0.5
BASE,XGBOOST,82,1.0,IID_BALANCED,2116,0.005,0.9907761216163636,0.00468384074941452,0.930233220797613,0.9242292944922296,0.9929245283018868,0.39792060491493386,0.5681511470985156,0.002835538752362949,421,3,1055,637,0.5
BASE,XGBOOST,82,1.0,TEMPORAL,2116,0.005,0.9907761216163636,0.00468384074941452,0.9410290628233356,0.9381228983601402,0.9863760217983651,0.34215500945179583,0.5080701754385964,0.004725897920604915,362,5,1053,696,0.5
BASE,XGBOOST,82,1.0,DOMAIN_OOD,2116,0.005,0.9907761216163636,0.00468384074941452,0.9222799290493601,0.9224702598975847,0.9882352941176471,0.2381852551984877,0.38385376999238385,0.002835538752362949,252,3,1055,806,0.5
BASE,XGBOOST,82,1.0,TEMPLATE_OOD,2116,0.005,0.9907761216163636,0.00468384074941452,0.9316638607333333,0.9270666199734849,0.989100817438692,0.3431001890359168,0.5094736842105263,0.003780718336483932,363,4,1054,695,0.5
BASE,XGBOOST,82,1.0,DOMAIN_TEMPLATE_OOD,2116,0.005,0.9907761216163636,0.00468384074941452,0.9144116865301211,0.9142111055921043,0.9828326180257511,0.21644612476370512,0.35476374903175834,0.003780718336483932,229,4,1054,829,0.5
BASE,XGBOOST,82,1.0,IID_BALANCED,2116,0.01,0.951195001602173,0.00936768149882904,0.930233220797613,0.9242292944922296,0.9731182795698925,0.5132325141776938,0.6720297029702971,0.014177693761814745,543,15,1043,515,0.5
BASE,XGBOOST,82,1.0,TEMPORAL,2116,0.01,0.951195001602173,0.00936768149882904,0.9410290628233356,0.9381228983601402,0.9770723104056437,0.5236294896030246,0.6818461538461539,0.012287334593572778,554,13,1045,504,0.5
BASE,XGBOOST,82,1.0,DOMAIN_OOD,2116,0.01,0.951195001602173,0.00936768149882904,0.9222799290493601,0.9224702598975847,0.9695740365111561,0.45179584120982985,0.6163765312701482,0.014177693761814745,478,15,1043,580,0.5
BASE,XGBOOST,82,1.0,TEMPLATE_OOD,2116,0.01,0.951195001602173,0.00936768149882904,0.9316638607333333,0.9270666199734849,0.975517890772128,0.4896030245746692,0.6519823788546255,0.012287334593572778,518,13,1045,540,0.5
BASE,XGBOOST,82,1.0,DOMAIN_TEMPLATE_OOD,2116,0.01,0.951195001602173,0.00936768149882904,0.9144116865301211,0.9142111055921043,0.9757174392935982,0.41776937618147447,0.585043017868961,0.010396975425330813,442,11,1047,616,0.5
BASE,XGBOOST,82,1.0,IID_BALANCED,2116,0.02,0.8690348863601686,0.01990632318501171,0.930233220797613,0.9242292944922296,0.9565217391304348,0.5822306238185255,0.7238542890716804,0.026465028355387523,616,28,1030,442,0.5
BASE,XGBOOST,82,1.0,TEMPORAL,2116,0.02,0.8690348863601686,0.01990632318501171,0.9410290628233356,0.9381228983601402,0.9723926380368099,0.5992438563327032,0.7415204678362574,0.017013232514177693,634,18,1040,424,0.5
BASE,XGBOOST,82,1.0,DOMAIN_OOD,2116,0.02,0.8690348863601686,0.01990632318501171,0.9222799290493601,0.9224702598975847,0.9498381877022654,0.554820415879017,0.7004773269689738,0.02930056710775047,587,31,1027,471,0.5
BASE,XGBOOST,82,1.0,TEMPLATE_OOD,2116,0.02,0.8690348863601686,0.01990632318501171,0.9316638607333333,0.9270666199734849,0.9676898222940227,0.5661625708884688,0.714370900417412,0.01890359168241966,599,20,1038,459,0.5
BASE,XGBOOST,82,1.0,DOMAIN_TEMPLATE_OOD,2116,0.02,0.8690348863601686,0.01990632318501171,0.9144116865301211,0.9142111055921043,0.9660107334525939,0.5103969754253308,0.6679035250463822,0.017958412098298678,540,19,1039,518,0.5
BASE,MLP,82,1.0,IID_BALANCED,2116,0.005,0.9997183680534364,0.00468384074941452,0.9422499097972281,0.935544648568294,0.9930394431554525,0.4045368620037807,0.5748824714573539,0.002835538752362949,428,3,1055,630,0.5
BASE,MLP,82,1.0,TEMPORAL,2116,0.005,0.9997183680534364,0.00468384074941452,0.9552060771550368,0.9536075843068028,0.9841688654353562,0.35255198487712663,0.5191370911621433,0.005671077504725898,373,6,1052,685,0.5
BASE,MLP,82,1.0,DOMAIN_OOD,2116,0.005,0.9997183680534364,0.00468384074941452,0.9443152393686232,0.9426987110537769,0.9816849816849816,0.2533081285444234,0.4027047332832457,0.004725897920604915,268,5,1053,790,0.5
BASE,MLP,82,1.0,TEMPLATE_OOD,2116,0.005,0.9997183680534364,0.00468384074941452,0.9506613677453369,0.9477078055038397,0.9910979228486647,0.31568998109640833,0.47885304659498207,0.002835538752362949,334,3,1055,724,0.5
BASE,MLP,82,1.0,DOMAIN_TEMPLATE_OOD,2116,0.005,0.9997183680534364,0.00468384074941452,0.9407534776304646,0.9384797974564125,0.9874476987447699,0.22306238185255198,0.36391673091750193,0.002835538752362949,236,3,1055,822,0.5
BASE,MLP,82,1.0,IID_BALANCED,2116,0.01,0.99761700630188,0.00936768149882904,0.9422499097972281,0.935544648568294,0.9869402985074627,0.5,0.6637390213299874,0.006616257088846881,529,7,1051,529,0.5
BASE,MLP,82,1.0,TEMPORAL,2116,0.01,0.99761700630188,0.00936768149882904,0.9552060771550368,0.9536075843068028,0.9866412213740458,0.4886578449905482,0.6536030341340076,0.006616257088846881,517,7,1051,541,0.5
BASE,MLP,82,1.0,DOMAIN_OOD,2116,0.01,0.99761700630188,0.00936768149882904,0.9443152393686232,0.9426987110537769,0.9863013698630136,0.40831758034026466,0.5775401069518716,0.005671077504725898,432,6,1052,626,0.5
BASE,MLP,82,1.0,TEMPLATE_OOD,2116,0.01,0.99761700630188,0.00936768149882904,0.9506613677453369,0.9477078055038397,0.9835051546391752,0.45085066162570886,0.6182760855476345,0.007561436672967864,477,8,1050,581,0.5
BASE,MLP,82,1.0,DOMAIN_TEMPLATE_OOD,2116,0.01,0.99761700630188,0.00936768149882904,0.9407534776304646,0.9384797974564125,0.9896103896103896,0.3601134215500945,0.5280665280665281,0.003780718336483932,381,4,1054,677,0.5
