representation,classifier,seed,label_budget,n_train,scenario,n_test,threshold,target_fpr,calibration_fpr,calibration_recall,fit_seconds,predict_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,base_ap,base_recall,base_f1,base_fpr,delta_ssl_ap,delta_ssl_recall,delta_ssl_f1,delta_ssl_fpr
DAPT,XGBOOST,72,1.0,4000,DOMAIN_OOD,3858,0.9865362644195557,0.005,0.00468384074941452,0.48344370860927155,10.033324340000036,0.013660283000035633,0.9205524382403131,0.9197885752938493,0.9802158273381295,0.28252980819077245,0.4386317907444668,0.005702436495593572,545,11,1918,1384,0.9199436676020775,0.288232244686366,0.4462279293739968,0.0036288232244686366,0.0006087706382356117,-0.005702436495593544,-0.007596138629530014,0.0020736132711249356
DAPT,XGBOOST,72,1.0,4000,TEMPLATE_OOD,6832,0.9865362644195557,0.005,0.00468384074941452,0.48344370860927155,10.033324340000036,0.022613959000068462,0.9409230329115832,0.9368293802000778,0.9893536121673003,0.38085480093676816,0.5499894314098499,0.004098360655737705,1301,14,3402,2115,0.9396827179748242,0.3744145199063232,0.5436769394261424,0.002927400468384075,0.0012403149367590238,0.006440281030444972,0.0063124919837075355,0.00117096018735363
DAPT,XGBOOST,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9865362644195557,0.005,0.00468384074941452,0.48344370860927155,10.033324340000036,0.012353921999988415,0.9120035379358054,0.9114535876247629,0.9777327935222672,0.2605177993527508,0.41141396933560476,0.005933117583603021,483,11,1843,1371,0.9124643096248397,0.25674217907227614,0.4075342465753425,0.003236245954692557,-0.00046077168903435606,0.0037756202804746786,0.003879722760262272,0.002696871628910464
DAPT,MLP,72,1.0,4000,IID,3051,0.9905256628990173,0.005,0.00468384074941452,0.47902869757174393,1.894998421000082,0.0214960839999776,0.8984376816851006,0.9290702714699937,0.9759519038076152,0.4603024574669187,0.6255619781631342,0.006021073758153537,487,12,1981,571,0.8933882161115583,0.3818525519848771,0.5500340367597005,0.0035122930255895636,0.0050494655735423555,0.07844990548204162,0.07552794140343366,0.002508780732563974
DAPT,MLP,72,1.0,4000,TEMPORAL,8000,0.9905256628990173,0.005,0.00468384074941452,0.47902869757174393,1.894998421000082,0.057630585999959294,0.9525932219962845,0.949862,0.9916815210932858,0.41725,0.5873658279077951,0.0035,1669,14,3986,2331,0.9533543411988284,0.36325,0.532039545953863,0.00225,-0.0007611192025439584,0.05399999999999999,0.05532628195393208,0.0012500000000000002
DAPT,MLP,72,1.0,4000,DOMAIN_OOD,3858,0.9905256628990173,0.005,0.00468384074941452,0.47902869757174393,1.894998421000082,0.030528935999996065,0.9272215660435278,0.9263617358690753,0.9867768595041322,0.3094867807153966,0.4711917916337806,0.00414722654224987,597,8,1921,1332,0.9384129244635855,0.27527216174183516,0.4308316430020284,0.002592016588906169,-0.011191358420057695,0.03421461897356143,0.04036014863175219,0.0015552099533437014
DAPT,MLP,72,1.0,4000,TEMPLATE_OOD,6832,0.9905256628990173,0.005,0.00468384074941452,0.47902869757174393,1.894998421000082,0.055416553999975804,0.9476323346577309,0.9446291970832945,0.9912980420594634,0.400175644028103,0.5701772679874869,0.00351288056206089,1367,12,3404,2049,0.9499608498549342,0.3427985948477752,0.5096844396082698,0.00234192037470726,-0.00232851519720334,0.05737704918032782,0.0604928283792171,0.00117096018735363
DAPT,MLP,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9905256628990173,0.005,0.00468384074941452,0.47902869757174393,1.894998421000082,0.02783611099994232,0.9202464015581905,0.9196230430952521,0.9847908745247148,0.27939590075512405,0.43529411764705883,0.004314994606256742,518,8,1846,1336,0.9339594439194417,0.2405609492988134,0.38698481561822123,0.002696871628910464,-0.01371304236125126,0.03883495145631066,0.0483093020288376,0.0016181229773462777
CONTRASTIVE,LOGREG,72,1.0,4000,IID,3051,0.9909853386121262,0.005,0.00468384074941452,0.27593818984547464,0.4431838699999844,0.01955344000009518,0.8033348806848571,0.8628427283772978,0.9442724458204335,0.2882797731568998,0.44170890658942796,0.009031610637230306,305,18,1975,753,0.8961567104863788,0.29773156899810965,0.45751633986928103,0.002007024586051179,-0.09282182980152165,-0.009451795841209865,-0.015807433279853067,0.007024586051179126
CONTRASTIVE,LOGREG,72,1.0,4000,TEMPORAL,8000,0.9909853386121262,0.005,0.00468384074941452,0.27593818984547464,0.4431838699999844,0.05853366000008009,0.8914912735945059,0.882427625,0.9732673267326732,0.24575,0.39241516966067863,0.00675,983,27,3973,3017,0.9499098889746075,0.322,0.4861294583883752,0.00275,-0.058418615380101624,-0.07625000000000001,-0.09371428872769655,0.004
CONTRASTIVE,LOGREG,72,1.0,4000,DOMAIN_OOD,3858,0.9909853386121262,0.005,0.00468384074941452,0.27593818984547464,0.4431838699999844,0.027714393999985987,0.8583016170848797,0.8466668332867067,0.9666666666666667,0.19543805080352514,0.32514014661492024,0.00673924313115604,377,13,1916,1552,0.925876188699382,0.2332814930015552,0.3770423125261835,0.00414722654224987,-0.06757457161450231,-0.03784344219803007,-0.05190216591126323,0.0025920165889061694
CONTRASTIVE,LOGREG,72,1.0,4000,TEMPLATE_OOD,6832,0.9909853386121262,0.005,0.00468384074941452,0.27593818984547464,0.4431838699999844,0.041922438000028706,0.890505382370871,0.8807785308425977,0.9754901960784313,0.23302107728337237,0.3761814744801512,0.00585480093676815,796,20,3396,2620,0.9457954310921128,0.3190866510538642,0.4826212087668807,0.0032201405152224825,-0.05529004872124188,-0.08606557377049182,-0.10643973428672948,0.0026346604215456678
CONTRASTIVE,LOGREG,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9909853386121262,0.005,0.00468384074941452,0.27593818984547464,0.4431838699999844,0.02000616700001956,0.8533993984828314,0.8423496704987263,0.9654178674351584,0.18069039913700108,0.3044070876874148,0.006472491909385114,335,12,1842,1519,0.9213074954291286,0.22168284789644013,0.3616366036075671,0.004314994606256742,-0.06790809694629718,-0.040992448759439054,-0.057229515920152296,0.0021574973031283718
CONTRASTIVE,XGBOOST,72,1.0,4000,IID,3051,0.9830925464630127,0.005,0.00468384074941452,0.22737306843267108,13.482238099000028,0.010854587000039828,0.7880616799528858,0.861530953801443,0.9222222222222223,0.23534971644612476,0.375,0.010536879076768691,249,21,1972,809,0.8892955810397788,0.42438563327032136,0.593915343915344,0.002508780732563974,-0.10123390108689301,-0.1890359168241966,-0.21891534391534395,0.008028098344204718
CONTRASTIVE,XGBOOST,72,1.0,4000,TEMPORAL,8000,0.9830925464630127,0.005,0.00468384074941452,0.22737306843267108,13.482238099000028,0.026680134999992333,0.8785852948359811,0.8633479374999999,0.9766536964980544,0.251,0.39936356404136836,0.006,1004,24,3976,2996,0.9453749255893922,0.38775,0.5577130528586839,0.00275,-0.06678963075341104,-0.13674999999999998,-0.15834948881731553,0.0032500000000000003
CONTRASTIVE,XGBOOST,72,1.0,4000,DOMAIN_OOD,3858,0.9830925464630127,0.005,0.00468384074941452,0.22737306843267108,13.482238099000028,0.01391075499998351,0.8397894417804294,0.8268024996230894,0.9576547231270358,0.15241057542768274,0.2629695885509839,0.00673924313115604,294,13,1916,1635,0.9199436676020775,0.288232244686366,0.4462279293739968,0.0036288232244686366,-0.0801542258216481,-0.13582166925868325,-0.1832583408230129,0.0031104199066874032
CONTRASTIVE,XGBOOST,72,1.0,4000,TEMPLATE_OOD,6832,0.9830925464630127,0.005,0.00468384074941452,0.22737306843267108,13.482238099000028,0.02323187899992263,0.8797064000832864,0.8636073903493136,0.977906976744186,0.2461943793911007,0.39335827876520113,0.0055620608899297425,841,19,3397,2575,0.9396827179748242,0.3744145199063232,0.5436769394261424,0.002927400468384075,-0.05997631789153779,-0.12822014051522249,-0.15031866066094124,0.0026346604215456673
CONTRASTIVE,XGBOOST,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9830925464630127,0.005,0.00468384074941452,0.22737306843267108,13.482238099000028,0.012819940999975188,0.8326506057645011,0.8215872500520756,0.9501915708812261,0.133764832793959,0.23451536643026005,0.007011866235167206,248,13,1841,1606,0.9124643096248397,0.25674217907227614,0.4075342465753425,0.003236245954692557,-0.07981370386033859,-0.12297734627831713,-0.17301888014508243,0.0037756202804746495
CONTRASTIVE,MLP,72,1.0,4000,IID,3051,0.9991040229797363,0.005,0.00468384074941452,0.23841059602649006,2.2609998469999937,0.02189597100004903,0.8151528565038624,0.8775005999258273,0.9487179487179487,0.2448015122873346,0.38918106686701726,0.007024586051179127,259,14,1979,799,0.8933882161115583,0.3818525519848771,0.5500340367597005,0.0035122930255895636,-0.0782353596076959,-0.1370510396975425,-0.16085296989268327,0.0035122930255895636
CONTRASTIVE,MLP,72,1.0,4000,TEMPORAL,8000,0.9991040229797363,0.005,0.00468384074941452,0.23841059602649006,2.2609998469999937,0.05740374699996664,0.8926565745659827,0.8790289062500001,0.9777571825764597,0.26375,0.4154361094703682,0.006,1055,24,3976,2945,0.9533543411988284,0.36325,0.532039545953863,0.00225,-0.06069776663284576,-0.09950000000000003,-0.11660343648349486,0.0037500000000000003
CONTRASTIVE,MLP,72,1.0,4000,DOMAIN_OOD,3858,0.9991040229797363,0.005,0.00468384074941452,0.23841059602649006,2.2609998469999937,0.030054776000042693,0.8526005745005969,0.8397160902016398,0.9722222222222222,0.16329704510108864,0.2796271637816245,0.004665629860031105,315,9,1920,1614,0.9384129244635855,0.27527216174183516,0.4308316430020284,0.002592016588906169,-0.08581234996298859,-0.11197511664074652,-0.15120447922040392,0.0020736132711249356
CONTRASTIVE,MLP,72,1.0,4000,TEMPLATE_OOD,6832,0.9991040229797363,0.005,0.00468384074941452,0.23841059602649006,2.2609998469999937,0.05113794900000812,0.8933361577665259,0.8787894667743474,0.983926521239954,0.2508782201405152,0.39981338931653837,0.004098360655737705,857,14,3402,2559,0.9499608498549342,0.3427985948477752,0.5096844396082698,0.00234192037470726,-0.05662469208840837,-0.09192037470726,-0.10987105029173144,0.0017564402810304452
CONTRASTIVE,MLP,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9991040229797363,0.005,0.00468384074941452,0.23841059602649006,2.2609998469999937,0.02575021999996352,0.8428125298427696,0.8312418759287771,0.967741935483871,0.14563106796116504,0.25316455696202533,0.0048543689320388345,270,9,1845,1584,0.9339594439194417,0.2405609492988134,0.38698481561822123,0.002696871628910464,-0.09114691407667219,-0.09492988133764835,-0.1338202586561959,0.0021574973031283705
DAPT,LOGREG,82,0.1,400,IID,3051,0.9918944312011548,0.005,0.00468384074941452,0.2229580573951435,0.03585444600003029,0.038378585999907955,0.8507838817549243,0.8977531947828743,0.9752475247524752,0.18620037807183365,0.3126984126984127,0.002508780732563974,197,5,1988,861,0.8591610704793429,0.3705103969754253,0.5322471147318398,0.01154039136979428,-0.008377188724418616,-0.18431001890359167,-0.21954870203342713,-0.009031610637230307
DAPT,LOGREG,82,0.1,400,TEMPORAL,8000,0.9918944312011548,0.005,0.00468384074941452,0.2229580573951435,0.03585444600003029,0.05741011199984314,0.9144085546955879,0.9032905,0.9890873015873016,0.24925,0.3981629392971246,0.00275,997,11,3989,3003,0.9183353739439633,0.43625,0.6037017816986681,0.009,-0.003926819248375346,-0.18700000000000003,-0.20553884240154346,-0.0062499999999999995
DAPT,LOGREG,82,0.1,400,DOMAIN_OOD,3858,0.9918944312011548,0.005,0.00468384074941452,0.2229580573951435,0.03585444600003029,0.023584226000139097,0.8946493937144051,0.8827449092874816,0.9911242603550295,0.17366511145671332,0.29554477282752534,0.0015552099533437014,335,3,1926,1594,0.895039262458001,0.37169517884914466,0.5384904243334585,0.008812856402280975,-0.0003898687435959225,-0.19803006739243134,-0.24294565150593317,-0.007257646448937274
DAPT,LOGREG,82,0.1,400,TEMPLATE_OOD,6832,0.9918944312011548,0.005,0.00468384074941452,0.2229580573951435,0.03585444600003029,0.04393316499999855,0.9159964941256646,0.9040091160758849,0.992822966507177,0.2429742388758782,0.39040451552210725,0.001756440281030445,830,6,3410,2586,0.9151866444330703,0.43471896955503514,0.6029232643118149,0.007318501170960188,0.0008098496925943444,-0.19174473067915693,-0.2125187487897076,-0.0055620608899297425
DAPT,LOGREG,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9918944312011548,0.005,0.00468384074941452,0.2229580573951435,0.03585444600003029,0.020299279000028037,0.8839986074526058,0.8709397099364736,0.9902912621359223,0.1650485436893204,0.2829403606102635,0.0016181229773462784,306,3,1851,1548,0.8852642596721233,0.3565264293419633,0.5225296442687747,0.008090614886731391,-0.0012656522195174658,-0.19147788565264293,-0.23958928365851118,-0.006472491909385113
DAPT,XGBOOST,82,0.1,400,IID,3051,0.9929362535476685,0.005,0.00468384074941452,0.15673289183222958,1.85373244099992,0.007278165999878183,0.8184477101207194,0.8727649798870717,0.9712643678160919,0.15973534971644612,0.27435064935064934,0.002508780732563974,169,5,1988,889,0.8208535534158641,0.29111531190926276,0.4438040345821326,0.011038635223281485,-0.002405843295144705,-0.13137996219281664,-0.16945338523148323,-0.008529854490717512
DAPT,XGBOOST,82,0.1,400,TEMPORAL,8000,0.9929362535476685,0.005,0.00468384074941452,0.15673289183222958,1.85373244099992,0.017640940999854138,0.8979110715422922,0.88145740625,0.9875173370319001,0.178,0.30163101037915696,0.00225,712,9,3991,3288,0.8927980194599684,0.29575,0.454039531759739,0.007,0.005113052082323821,-0.11775000000000002,-0.15240852138058203,-0.004750000000000001
DAPT,XGBOOST,82,0.1,400,DOMAIN_OOD,3858,0.9929362535476685,0.005,0.00468384074941452,0.15673289183222958,1.85373244099992,0.009229634999883274,0.8653923565069316,0.8498085616363807,0.98,0.10160705028512182,0.18412400187881633,0.002073613271124935,196,4,1925,1733,0.8579327619196836,0.18506998444790046,0.3108402263822377,0.005702436495593572,0.007459594587247986,-0.08346293416277864,-0.12671622450342135,-0.003628823224468637
DAPT,XGBOOST,82,0.1,400,TEMPLATE_OOD,6832,0.9929362535476685,0.005,0.00468384074941452,0.15673289183222958,1.85373244099992,0.015341070999966178,0.8965180422643011,0.8782596895584355,0.9885057471264368,0.1762295081967213,0.2991304347826087,0.0020491803278688526,602,7,3409,2814,0.8897841043312493,0.2962529274004684,0.4553430821147357,0.004976580796252928,0.00673393793305177,-0.12002341920374707,-0.15621264733212697,-0.002927400468384075
DAPT,XGBOOST,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9929362535476685,0.005,0.00468384074941452,0.15673289183222958,1.85373244099992,0.008735054999988279,0.8520363942729798,0.8337679747803227,0.9790575916230366,0.10086299892125135,0.18288508557457211,0.002157497303128371,187,4,1850,1667,0.8476005615151454,0.17475728155339806,0.2961608775137112,0.005393743257820928,0.004435832757834435,-0.07389428263214672,-0.11327579193913906,-0.0032362459546925572
DAPT,MLP,82,0.1,400,IID,3051,0.984957754611969,0.005,0.00468384074941452,0.18763796909492272,0.254825105000009,0.021223337000037645,0.8322273457688453,0.8896819397190734,0.9611111111111111,0.16351606805293006,0.27948303715670436,0.0035122930255895636,173,7,1986,885,0.831367347175744,0.29111531190926276,0.448,0.004515805318615153,0.0008599985931012633,-0.1275992438563327,-0.16851696284329565,-0.0010035122930255893
DAPT,MLP,82,0.1,400,TEMPORAL,8000,0.984957754611969,0.005,0.00468384074941452,0.18763796909492272,0.254825105000009,0.056849125000098866,0.9157463177811258,0.9037840625,0.9888888888888889,0.28925,0.4475822050290135,0.00325,1157,13,3987,2843,0.9040095697681501,0.30575,0.46626000762485703,0.00575,0.01173674801297575,-0.016500000000000015,-0.018677802595843507,-0.0025
DAPT,MLP,82,0.1,400,DOMAIN_OOD,3858,0.984957754611969,0.005,0.00468384074941452,0.18763796909492272,0.254825105000009,0.026745021000124325,0.8867366146486945,0.8758051846244101,0.977961432506887,0.184033177812338,0.30977312390924955,0.00414722654224987,355,8,1921,1574,0.873089687489414,0.21461897356143078,0.35144312393887944,0.00673924313115604,0.013646927159280509,-0.030585795749092787,-0.041670000029629894,-0.0025920165889061694
DAPT,MLP,82,0.1,400,TEMPLATE_OOD,6832,0.984957754611969,0.005,0.00468384074941452,0.18763796909492272,0.254825105000009,0.047752563000130976,0.9121844930135194,0.8998673071754905,0.9889112903225806,0.28717798594847777,0.44509981851179675,0.0032201405152224825,981,11,3405,2435,0.899752774898517,0.29830210772833726,0.4575662325999102,0.0055620608899297425,0.012431718115002433,-0.011124121779859497,-0.012466414088113442,-0.00234192037470726
DAPT,MLP,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.984957754611969,0.005,0.00468384074941452,0.18763796909492272,0.254825105000009,0.026744615000097838,0.8754766211303203,0.8629701197096804,0.9745222929936306,0.1650485436893204,0.2822878228782288,0.004314994606256742,306,8,1846,1548,0.8617684078630009,0.1925566343042071,0.32118758434547906,0.006472491909385114,0.013708213267319413,-0.02750809061488671,-0.03889976146725027,-0.0021574973031283718
CONTRASTIVE,LOGREG,82,0.1,400,IID,3051,0.9931691091915917,0.005,0.00468384074941452,0.17218543046357615,0.02479597299998204,0.02414450400010537,0.7416353924078287,0.8291434956184073,0.9515418502202643,0.20415879017013233,0.3361867704280156,0.0055193176116407425,216,11,1982,842,0.8591610704793429,0.3705103969754253,0.5322471147318398,0.01154039136979428,-0.11752567807151415,-0.16635160680529298,-0.19606034430382424,-0.006021073758153538
CONTRASTIVE,LOGREG,82,0.1,400,TEMPORAL,8000,0.9931691091915917,0.005,0.00468384074941452,0.17218543046357615,0.02479597299998204,0.0715857259999666,0.8317943558168035,0.813344625,0.9696641386782232,0.22375,0.36359943124111316,0.007,895,28,3972,3105,0.9183353739439633,0.43625,0.6037017816986681,0.009,-0.08654101812715975,-0.21250000000000002,-0.2401023504575549,-0.001999999999999999
CONTRASTIVE,LOGREG,82,0.1,400,DOMAIN_OOD,3858,0.9931691091915917,0.005,0.00468384074941452,0.17218543046357615,0.02479597299998204,0.024975596999865957,0.7990482616076198,0.7860582562782834,0.9578947368421052,0.14152410575427682,0.24661246612466126,0.006220839813374806,273,12,1917,1656,0.895039262458001,0.37169517884914466,0.5384904243334585,0.008812856402280975,-0.09599100085038126,-0.23017107309486784,-0.29187795820879725,-0.0025920165889061694
CONTRASTIVE,LOGREG,82,0.1,400,TEMPLATE_OOD,6832,0.9931691091915917,0.005,0.00468384074941452,0.17218543046357615,0.02479597299998204,0.04356979599992883,0.8381649099402146,0.8187640028465027,0.9730061349693252,0.23214285714285715,0.37485228078468447,0.006440281030444965,793,22,3394,2623,0.9151866444330703,0.43471896955503514,0.6029232643118149,0.007318501170960188,-0.07702173449285565,-0.202576112412178,-0.2280709835271304,-0.0008782201405152226
CONTRASTIVE,LOGREG,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9931691091915917,0.005,0.00468384074941452,0.17218543046357615,0.02479597299998204,0.02019665099987833,0.7924372690677814,0.7758518565066466,0.9578947368421052,0.14724919093851133,0.2552594670406732,0.006472491909385114,273,12,1842,1581,0.8852642596721233,0.3565264293419633,0.5225296442687747,0.008090614886731391,-0.09282699060434185,-0.209277238403452,-0.2672701772281015,-0.0016181229773462773
CONTRASTIVE,XGBOOST,82,0.1,400,IID,3051,0.9880094528198242,0.005,0.00468384074941452,0.08609271523178808,2.6247094559998914,0.008961311000120986,0.7050664134153954,0.8065099303137541,0.8850574712643678,0.07277882797731569,0.13449781659388646,0.005017561465127948,77,10,1983,981,0.8208535534158641,0.29111531190926276,0.4438040345821326,0.011038635223281485,-0.11578714000046864,-0.21833648393194707,-0.3093062179882461,-0.006021073758153537
CONTRASTIVE,XGBOOST,82,0.1,400,TEMPORAL,8000,0.9880094528198242,0.005,0.00468384074941452,0.08609271523178808,2.6247094559998914,0.018804241999987426,0.8118834824765929,0.7869548125,0.9742647058823529,0.1325,0.23327464788732394,0.0035,530,14,3986,3470,0.8927980194599684,0.29575,0.454039531759739,0.007,-0.08091453698337547,-0.16325,-0.22076488387241505,-0.0035
CONTRASTIVE,XGBOOST,82,0.1,400,DOMAIN_OOD,3858,0.9880094528198242,0.005,0.00468384074941452,0.08609271523178808,2.6247094559998914,0.009835295999891969,0.7753204941340982,0.7540674773537835,0.9603174603174603,0.06272680145152928,0.11776155717761558,0.002592016588906169,121,5,1924,1808,0.8579327619196836,0.18506998444790046,0.3108402263822377,0.005702436495593572,-0.08261226778558539,-0.12234318299637117,-0.1930786692046221,-0.0031104199066874032
CONTRASTIVE,XGBOOST,82,0.1,400,TEMPLATE_OOD,6832,0.9880094528198242,0.005,0.00468384074941452,0.08609271523178808,2.6247094559998914,0.016422622999925807,0.8214249185244022,0.7931764146131444,0.9829787234042553,0.13524590163934427,0.2377766340710242,0.00234192037470726,462,8,3408,2954,0.8897841043312493,0.2962529274004684,0.4553430821147357,0.004976580796252928,-0.06835918580684708,-0.1610070257611241,-0.21756644804371147,-0.0026346604215456678
CONTRASTIVE,XGBOOST,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9880094528198242,0.005,0.00468384074941452,0.08609271523178808,2.6247094559998914,0.009469668999827263,0.7704738309186535,0.74753412255376,0.9537037037037037,0.05555555555555555,0.10499490316004077,0.002696871628910464,103,5,1849,1751,0.8476005615151454,0.17475728155339806,0.2961608775137112,0.005393743257820928,-0.07712673059649189,-0.11920172599784251,-0.1911659743536704,-0.002696871628910464
CONTRASTIVE,MLP,82,0.1,400,IID,3051,0.9258036017417908,0.005,0.00468384074941452,0.18101545253863136,0.2099618659999578,0.021160534000046027,0.7567135518227799,0.8428972101789154,0.9432989690721649,0.17296786389413987,0.29233226837060705,0.0055193176116407425,183,11,1982,875,0.831367347175744,0.29111531190926276,0.448,0.004515805318615153,-0.07465379535296413,-0.11814744801512289,-0.15566773162939296,0.0010035122930255897
CONTRASTIVE,MLP,82,0.1,400,TEMPORAL,8000,0.9258036017417908,0.005,0.00468384074941452,0.18101545253863136,0.2099618659999578,0.05880581400015217,0.8259007874649719,0.80394075,0.970873786407767,0.2,0.33167495854063017,0.006,800,24,3976,3200,0.9040095697681501,0.30575,0.46626000762485703,0.00575,-0.07810878230317819,-0.10575000000000001,-0.13458504908422686,0.0002500000000000002
CONTRASTIVE,MLP,82,0.1,400,DOMAIN_OOD,3858,0.9258036017417908,0.005,0.00468384074941452,0.18101545253863136,0.2099618659999578,0.026448104999872157,0.7779827679074933,0.7661047002707039,0.9354838709677419,0.10523587350959046,0.1891891891891892,0.007257646448937273,203,14,1915,1726,0.873089687489414,0.21461897356143078,0.35144312393887944,0.00673924313115604,-0.09510691958192063,-0.10938310005184032,-0.16225393474969024,0.0005184033177812334
CONTRASTIVE,MLP,82,0.1,400,TEMPLATE_OOD,6832,0.9258036017417908,0.005,0.00468384074941452,0.18101545253863136,0.2099618659999578,0.04583135999996557,0.8318782712084326,0.8090972397424436,0.9739368998628258,0.20784543325526933,0.3425814234016888,0.0055620608899297425,710,19,3397,2706,0.899752774898517,0.29830210772833726,0.4575662325999102,0.0055620608899297425,-0.06787450369008441,-0.09045667447306793,-0.1149848091982214,0.0
CONTRASTIVE,MLP,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9258036017417908,0.005,0.00468384074941452,0.18101545253863136,0.2099618659999578,0.02530042000012145,0.7737568973169286,0.7584272147221844,0.9333333333333333,0.10571736785329018,0.18992248062015504,0.007551240560949299,196,14,1840,1658,0.8617684078630009,0.1925566343042071,0.32118758434547906,0.006472491909385114,-0.08801151054607226,-0.08683926645091693,-0.13126510372532402,0.0010787486515641855
DAPT,LOGREG,82,0.25,1000,IID,3051,0.991375404455067,0.005,0.00468384074941452,0.25165562913907286,0.4804066110000349,0.019638778000171442,0.8329040360940492,0.9048636200235798,0.9147982062780269,0.19281663516068054,0.3185011709601874,0.009533366783743101,204,19,1974,854,0.8490871172761691,0.16918714555765596,0.28731942215088285,0.004515805318615153,-0.016183081182119974,0.023629489603024578,0.03118174880930452,0.0050175614651279486
DAPT,LOGREG,82,0.25,1000,TEMPORAL,8000,0.991375404455067,0.005,0.00468384074941452,0.25165562913907286,0.4804066110000349,0.08189985200010597,0.9286948006718043,0.9262633125000002,0.9779086892488954,0.332,0.49570735349010825,0.0075,1328,30,3970,2672,0.9315582063736056,0.3245,0.48842897460018814,0.00425,-0.002863405701801325,0.007500000000000007,0.007278378889920112,0.0032499999999999994
DAPT,LOGREG,82,0.25,1000,DOMAIN_OOD,3858,0.991375404455067,0.005,0.00468384074941452,0.25165562913907286,0.4804066110000349,0.02450427500002661,0.9200825851596475,0.9131310297306587,0.984375,0.2939346811819596,0.45269461077844314,0.004665629860031105,567,9,1920,1362,0.9172521281618927,0.27993779160186627,0.43654001616814875,0.002592016588906169,0.002830456997754749,0.013996889580093319,0.016154594610294393,0.0020736132711249356
DAPT,LOGREG,82,0.25,1000,TEMPLATE_OOD,6832,0.991375404455067,0.005,0.00468384074941452,0.25165562913907286,0.4804066110000349,0.04433474999996179,0.9295487403264926,0.925787398740738,0.984375,0.3135245901639344,0.4755772646536412,0.004976580796252928,1071,17,3399,2345,0.9296675059286768,0.31791569086651056,0.48106312292358805,0.0038056206088992973,-0.00011876560218415655,-0.004391100702576145,-0.005485858269946853,0.0011709601873536304
DAPT,LOGREG,82,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.991375404455067,0.005,0.00468384074941452,0.25165562913907286,0.4804066110000349,0.02031214099997669,0.9113303882495987,0.9046119123176339,0.9822134387351779,0.2680690399137001,0.4211864406779661,0.0048543689320388345,497,9,1845,1357,0.9101934739335718,0.26537216828478966,0.41854529987239475,0.002696871628910464,0.0011369143160269157,0.002696871628910469,0.0026411408055713737,0.0021574973031283705
DAPT,XGBOOST,82,0.25,1000,IID,3051,0.9978009462356567,0.005,0.00468384074941452,0.16997792494481237,3.5599544709998554,0.008119427999872642,0.8354696931089647,0.8921646367200134,0.9644970414201184,0.15406427221172023,0.2656886715566422,0.0030105368790767687,163,6,1987,895,0.8304441958634358,0.1937618147448015,0.3218210361067504,0.0055193176116407425,0.00502549724552892,-0.039697542533081276,-0.05613236455010817,-0.002508780732563974
DAPT,XGBOOST,82,0.25,1000,TEMPORAL,8000,0.9978009462356567,0.005,0.00468384074941452,0.16997792494481237,3.5599544709998554,0.019914319999998042,0.919652686049805,0.9124697499999999,0.985981308411215,0.211,0.34761120263591433,0.003,844,12,3988,3156,0.9112919629309527,0.28825,0.4457761453701914,0.005,0.008360723118852276,-0.07725000000000001,-0.09816494273427706,-0.002
DAPT,XGBOOST,82,0.25,1000,DOMAIN_OOD,3858,0.9978009462356567,0.005,0.00468384074941452,0.16997792494481237,3.5599544709998554,0.010599637000041184,0.8971330062312546,0.8878507385433271,0.9923664122137404,0.13478486262312078,0.23733455043359197,0.0010368066355624676,260,2,1927,1669,0.8864489699392435,0.20165889061689996,0.3347676419965577,0.003110419906687403,0.01068403629201109,-0.06687402799377917,-0.0974330915629657,-0.002073613271124935
DAPT,XGBOOST,82,0.25,1000,TEMPLATE_OOD,6832,0.9978009462356567,0.005,0.00468384074941452,0.16997792494481237,3.5599544709998554,0.01745787400000154,0.9185575718695889,0.9091782574357343,0.9930555555555556,0.20930913348946137,0.34574468085106386,0.0014637002341920376,715,5,3411,2701,0.907968282938667,0.2854215456674473,0.4430811179277437,0.002927400468384075,0.010589288930921814,-0.07611241217798595,-0.09733643707667983,-0.0014637002341920376
DAPT,XGBOOST,82,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9978009462356567,0.005,0.00468384074941452,0.16997792494481237,3.5599544709998554,0.009765130999994653,0.8859940286089942,0.8753123076260664,0.9920318725099602,0.1343042071197411,0.2365795724465558,0.0010787486515641855,249,2,1852,1605,0.8746504716934739,0.18392664509169362,0.31,0.002696871628910464,0.011343556915520359,-0.04962243797195254,-0.07342042755344419,-0.0016181229773462786
