representation,classifier,seed,label_budget,n_train,scenario,n_test,threshold,target_fpr,calibration_fpr,calibration_recall,fit_seconds,predict_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,iid_ap,iid_recall,iid_f1,iid_fpr,drop_ap,drop_recall,drop_f1,fpr_increase,ap_retention
BASE,LOGREG,72,1.0,4000,TEMPLATE_OOD,6832,0.994125237692969,0.005,0.00468384074941452,0.3333333333333333,0.6015505799999801,0.04397043100004794,0.9457954310921128,0.9402790594200594,0.9900090826521344,0.3190866510538642,0.4826212087668807,0.0032201405152224825,1090,11,3405,2326,0.8961567104863788,0.29773156899810965,0.45751633986928103,0.002007024586051179,-0.049638720605734044,-0.021355082055754537,-0.025104868897599664,0.0012131159291713036,1.0553906699853792
BASE,LOGREG,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.994125237692969,0.005,0.00468384074941452,0.3333333333333333,0.6015505799999801,0.020335792999958358,0.9213074954291286,0.9175894796986951,0.9809069212410502,0.22168284789644013,0.3616366036075671,0.004314994606256742,411,8,1846,1443,0.8961567104863788,0.29773156899810965,0.45751633986928103,0.002007024586051179,-0.025150784942749804,0.07604872110166952,0.09587973626171392,0.002307970020205563,1.028065163880879
BASE,XGBOOST,72,1.0,4000,TEMPORAL,8000,0.988169252872467,0.005,0.00468384074941452,0.45253863134657835,10.802303974999973,0.026433387000110997,0.9453749255893922,0.9421221562500001,0.9929577464788732,0.38775,0.5577130528586839,0.00275,1551,11,3989,2449,0.8892955810397788,0.42438563327032136,0.593915343915344,0.002508780732563974,-0.056079344549613386,0.03663563327032138,0.03620229105666006,0.000241219267436026,1.0630604106725061
BASE,XGBOOST,72,1.0,4000,DOMAIN_OOD,3858,0.988169252872467,0.005,0.00468384074941452,0.45253863134657835,10.802303974999973,0.012945527999931983,0.9199436676020775,0.918286173143483,0.9875666074600356,0.288232244686366,0.4462279293739968,0.0036288232244686366,556,7,1922,1373,0.8892955810397788,0.42438563327032136,0.593915343915344,0.002508780732563974,-0.03064808656229867,0.13615338858395537,0.14768741454134715,0.0011200424919046627,1.0344633294213206
BASE,XGBOOST,72,1.0,4000,TEMPLATE_OOD,6832,0.988169252872467,0.005,0.00468384074941452,0.45253863134657835,10.802303974999973,0.023121506999927988,0.9396827179748242,0.936204522456658,0.9922420480993018,0.3744145199063232,0.5436769394261424,0.002927400468384075,1279,10,3406,2137,0.8892955810397788,0.42438563327032136,0.593915343915344,0.002508780732563974,-0.050387136935045373,0.049971113363998176,0.05023840448920158,0.0004186197358201013,1.0566596056579207
BASE,XGBOOST,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.988169252872467,0.005,0.00468384074941452,0.45253863134657835,10.802303974999973,0.0125746319999962,0.9124643096248397,0.9109049037097549,0.9875518672199171,0.25674217907227614,0.4075342465753425,0.003236245954692557,476,6,1848,1378,0.8892955810397788,0.42438563327032136,0.593915343915344,0.002508780732563974,-0.023168728585060916,0.16764345419804522,0.18638109734000147,0.0007274652221285829,1.0260528997096463
BASE,MLP,72,1.0,4000,TEMPORAL,8000,0.9977352023124695,0.005,0.00468384074941452,0.41721854304635764,2.029886766000004,0.05872177400010514,0.9533543411988284,0.94774221875,0.993844049247606,0.36325,0.532039545953863,0.00225,1453,9,3991,2547,0.8933882161115583,0.3818525519848771,0.5500340367597005,0.0035122930255895636,-0.05996612508727017,0.01860255198487709,0.017994490805837482,-0.0012622930255895637,1.0671221357141587
BASE,MLP,72,1.0,4000,DOMAIN_OOD,3858,0.9977352023124695,0.005,0.00468384074941452,0.41721854304635764,2.029886766000004,0.030237522999982502,0.9384129244635855,0.9322211176926026,0.9906716417910447,0.27527216174183516,0.4308316430020284,0.002592016588906169,531,5,1924,1398,0.8933882161115583,0.3818525519848771,0.5500340367597005,0.0035122930255895636,-0.04502470835202721,0.10658039024304194,0.11920239375767211,-0.0009202764366833946,1.050397696701212
BASE,MLP,72,1.0,4000,TEMPLATE_OOD,6832,0.9977352023124695,0.005,0.00468384074941452,0.41721854304635764,2.029886766000004,0.05019390600000406,0.9499608498549342,0.9441220009570612,0.993214588634436,0.3427985948477752,0.5096844396082698,0.00234192037470726,1171,8,3408,2245,0.8933882161115583,0.3818525519848771,0.5500340367597005,0.0035122930255895636,-0.056572633743375955,0.03905395713710191,0.040349597151430716,-0.0011703726508823036,1.063323684735407
BASE,MLP,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9977352023124695,0.005,0.00468384074941452,0.41721854304635764,2.029886766000004,0.02550650500006668,0.9339594439194417,0.9281613910388221,0.9889135254988913,0.2405609492988134,0.38698481561822123,0.002696871628910464,446,5,1849,1408,0.8933882161115583,0.3818525519848771,0.5500340367597005,0.0035122930255895636,-0.04057122780788347,0.14129160268606372,0.1630492211414793,-0.0008154213966790995,1.045412763540209
DAPT,LOGREG,72,1.0,4000,TEMPORAL,8000,0.9943872366658331,0.005,0.00468384074941452,0.36423841059602646,0.6202724390000185,0.05761347300006037,0.9514064166989107,0.9466101874999999,0.9959481361426256,0.30725,0.4696217042414979,0.00125,1229,5,3995,2771,0.9007683851735581,0.31379962192816635,0.4766690595836324,0.0015052684395383843,-0.05063803152535262,0.006549621928166327,0.00704735534213452,-0.0002552684395383843,1.0562164840139185
DAPT,LOGREG,72,1.0,4000,DOMAIN_OOD,3858,0.9943872366658331,0.005,0.00468384074941452,0.36423841059602646,0.6202724390000185,0.027627053999935924,0.9276714404979072,0.92552111089343,0.9900249376558603,0.20580611715914982,0.3407725321888412,0.002073613271124935,397,4,1925,1532,0.9007683851735581,0.31379962192816635,0.4766690595836324,0.0015052684395383843,-0.026903055324349112,0.10799350476901654,0.13589652739479124,0.0005683448315865508,1.029866784588766
DAPT,LOGREG,72,1.0,4000,TEMPLATE_OOD,6832,0.9943872366658331,0.005,0.00468384074941452,0.36423841059602646,0.6202724390000185,0.04156063200002791,0.9472330428058566,0.9428487617164575,0.9950835791543756,0.2962529274004684,0.456575682382134,0.0014637002341920376,1012,5,3411,2404,0.9007683851735581,0.31379962192816635,0.4766690595836324,0.0015052684395383843,-0.04646465763229857,0.01754669452769797,0.020093377201498452,-4.156820534634677e-05,1.0515833574946636
DAPT,LOGREG,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9943872366658331,0.005,0.00468384074941452,0.36423841059602646,0.6202724390000185,0.01988435999999183,0.9220500045301339,0.9202686049231436,0.9880597014925373,0.17853290183387271,0.30242119689355873,0.002157497303128371,331,4,1850,1523,0.9007683851735581,0.31379962192816635,0.4766690595836324,0.0015052684395383843,-0.0212816193565758,0.13526672009429364,0.1742478626900737,0.0006522288635899866,1.0236260727028905
DAPT,XGBOOST,72,1.0,4000,TEMPORAL,8000,0.9865362644195557,0.005,0.00468384074941452,0.48344370860927155,10.033324340000036,0.026503558999934285,0.9448297159722747,0.9406458437499999,0.9904580152671756,0.38925,0.5588657573582196,0.00375,1557,15,3985,2443,0.8942471490556444,0.45652173913043476,0.625242718446602,0.002007024586051179,-0.05058256691663032,0.06727173913043477,0.06637696108838231,0.0017429754139488209,1.0565644150725526
DAPT,XGBOOST,72,1.0,4000,DOMAIN_OOD,3858,0.9865362644195557,0.005,0.00468384074941452,0.48344370860927155,10.033324340000036,0.013660283000035633,0.9205524382403131,0.9197885752938493,0.9802158273381295,0.28252980819077245,0.4386317907444668,0.005702436495593572,545,11,1918,1384,0.8942471490556444,0.45652173913043476,0.625242718446602,0.002007024586051179,-0.02630528918466868,0.1739919309396623,0.18661092770213517,0.0036954119095423932,1.0294161286535248
DAPT,XGBOOST,72,1.0,4000,TEMPLATE_OOD,6832,0.9865362644195557,0.005,0.00468384074941452,0.48344370860927155,10.033324340000036,0.022613959000068462,0.9409230329115832,0.9368293802000778,0.9893536121673003,0.38085480093676816,0.5499894314098499,0.004098360655737705,1301,14,3402,2115,0.8942471490556444,0.45652173913043476,0.625242718446602,0.002007024586051179,-0.04667588385593879,0.0756669381936666,0.07525328703675205,0.002091336069686526,1.0521957312418946
DAPT,XGBOOST,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9865362644195557,0.005,0.00468384074941452,0.48344370860927155,10.033324340000036,0.012353921999988415,0.9120035379358054,0.9114535876247629,0.9777327935222672,0.2605177993527508,0.41141396933560476,0.005933117583603021,483,11,1843,1371,0.8942471490556444,0.45652173913043476,0.625242718446602,0.002007024586051179,-0.017756388880160956,0.19600393977768393,0.2138287491109972,0.003926092997551842,1.0198562432085048
DAPT,MLP,72,1.0,4000,TEMPORAL,8000,0.9905256628990173,0.005,0.00468384074941452,0.47902869757174393,1.894998421000082,0.057630585999959294,0.9525932219962845,0.949862,0.9916815210932858,0.41725,0.5873658279077951,0.0035,1669,14,3986,2331,0.8984376816851006,0.4603024574669187,0.6255619781631342,0.006021073758153537,-0.05415554031118386,0.043052457466918714,0.03819615025533907,-0.0025210737581535373,1.0602774587655432
DAPT,MLP,72,1.0,4000,DOMAIN_OOD,3858,0.9905256628990173,0.005,0.00468384074941452,0.47902869757174393,1.894998421000082,0.030528935999996065,0.9272215660435278,0.9263617358690753,0.9867768595041322,0.3094867807153966,0.4711917916337806,0.00414722654224987,597,8,1921,1332,0.8984376816851006,0.4603024574669187,0.6255619781631342,0.006021073758153537,-0.02878388435842716,0.15081567675152213,0.15437018652935358,-0.001873847215903667,1.0320377082853875
DAPT,MLP,72,1.0,4000,TEMPLATE_OOD,6832,0.9905256628990173,0.005,0.00468384074941452,0.47902869757174393,1.894998421000082,0.055416553999975804,0.9476323346577309,0.9446291970832945,0.9912980420594634,0.400175644028103,0.5701772679874869,0.00351288056206089,1367,12,3404,2049,0.8984376816851006,0.4603024574669187,0.6255619781631342,0.006021073758153537,-0.04919465297263026,0.06012681343881571,0.05538471017564728,-0.0025081931960926475,1.0547557765835927
DAPT,MLP,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9905256628990173,0.005,0.00468384074941452,0.47902869757174393,1.894998421000082,0.02783611099994232,0.9202464015581905,0.9196230430952521,0.9847908745247148,0.27939590075512405,0.43529411764705883,0.004314994606256742,518,8,1846,1336,0.8984376816851006,0.4603024574669187,0.6255619781631342,0.006021073758153537,-0.021808719873089855,0.18090655671179467,0.19026786051607536,-0.0017060791518967956,1.0242740485151798
CONTRASTIVE,LOGREG,72,1.0,4000,TEMPORAL,8000,0.9909853386121262,0.005,0.00468384074941452,0.27593818984547464,0.4431838699999844,0.05853366000008009,0.8914912735945059,0.882427625,0.9732673267326732,0.24575,0.39241516966067863,0.00675,983,27,3973,3017,0.8033348806848571,0.2882797731568998,0.44170890658942796,0.009031610637230306,-0.08815639290964872,0.04252977315689979,0.04929373692874933,-0.0022816106372303057,1.1097380370618213
CONTRASTIVE,LOGREG,72,1.0,4000,DOMAIN_OOD,3858,0.9909853386121262,0.005,0.00468384074941452,0.27593818984547464,0.4431838699999844,0.027714393999985987,0.8583016170848797,0.8466668332867067,0.9666666666666667,0.19543805080352514,0.32514014661492024,0.00673924313115604,377,13,1916,1552,0.8033348806848571,0.2882797731568998,0.44170890658942796,0.009031610637230306,-0.05496673640002259,0.09284172235337465,0.11656875997450772,-0.002292367506074266,1.0684231915252609
CONTRASTIVE,LOGREG,72,1.0,4000,TEMPLATE_OOD,6832,0.9909853386121262,0.005,0.00468384074941452,0.27593818984547464,0.4431838699999844,0.041922438000028706,0.890505382370871,0.8807785308425977,0.9754901960784313,0.23302107728337237,0.3761814744801512,0.00585480093676815,796,20,3396,2620,0.8033348806848571,0.2882797731568998,0.44170890658942796,0.009031610637230306,-0.08717050168601381,0.055258695873527414,0.06552743210927675,-0.0031768097004621553,1.1085107889398496
CONTRASTIVE,LOGREG,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9909853386121262,0.005,0.00468384074941452,0.27593818984547464,0.4431838699999844,0.02000616700001956,0.8533993984828314,0.8423496704987263,0.9654178674351584,0.18069039913700108,0.3044070876874148,0.006472491909385114,335,12,1842,1519,0.8033348806848571,0.2882797731568998,0.44170890658942796,0.009031610637230306,-0.05006451779797427,0.10758937401989871,0.13730181890201315,-0.002559118727845192,1.0623208564718283
CONTRASTIVE,XGBOOST,72,1.0,4000,TEMPORAL,8000,0.9830925464630127,0.005,0.00468384074941452,0.22737306843267108,13.482238099000028,0.026680134999992333,0.8785852948359811,0.8633479374999999,0.9766536964980544,0.251,0.39936356404136836,0.006,1004,24,3976,2996,0.7880616799528858,0.23534971644612476,0.375,0.010536879076768691,-0.09052361488309535,-0.01565028355387524,-0.024363564041368357,-0.004536879076768691,1.1148686926237896
CONTRASTIVE,XGBOOST,72,1.0,4000,DOMAIN_OOD,3858,0.9830925464630127,0.005,0.00468384074941452,0.22737306843267108,13.482238099000028,0.01391075499998351,0.8397894417804294,0.8268024996230894,0.9576547231270358,0.15241057542768274,0.2629695885509839,0.00673924313115604,294,13,1916,1635,0.7880616799528858,0.23534971644612476,0.375,0.010536879076768691,-0.05172776182754357,0.08293914101844202,0.1120304114490161,-0.0037976359456126513,1.0656392299529602
CONTRASTIVE,XGBOOST,72,1.0,4000,TEMPLATE_OOD,6832,0.9830925464630127,0.005,0.00468384074941452,0.22737306843267108,13.482238099000028,0.02323187899992263,0.8797064000832864,0.8636073903493136,0.977906976744186,0.2461943793911007,0.39335827876520113,0.0055620608899297425,841,19,3397,2575,0.7880616799528858,0.23534971644612476,0.375,0.010536879076768691,-0.09164472013040059,-0.010844662944975936,-0.01835827876520113,-0.004974818186838949,1.1162913036653166
CONTRASTIVE,XGBOOST,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9830925464630127,0.005,0.00468384074941452,0.22737306843267108,13.482238099000028,0.012819940999975188,0.8326506057645011,0.8215872500520756,0.9501915708812261,0.133764832793959,0.23451536643026005,0.007011866235167206,248,13,1841,1606,0.7880616799528858,0.23534971644612476,0.375,0.010536879076768691,-0.04458892581161533,0.10158488365216575,0.14048463356973995,-0.003525012841601485,1.05658050244783
CONTRASTIVE,MLP,72,1.0,4000,TEMPORAL,8000,0.9991040229797363,0.005,0.00468384074941452,0.23841059602649006,2.2609998469999937,0.05740374699996664,0.8926565745659827,0.8790289062500001,0.9777571825764597,0.26375,0.4154361094703682,0.006,1055,24,3976,2945,0.8151528565038624,0.2448015122873346,0.38918106686701726,0.007024586051179127,-0.07750371806212031,-0.018948487712665385,-0.02625504260335093,-0.001024586051179127,1.0950787541793434
CONTRASTIVE,MLP,72,1.0,4000,DOMAIN_OOD,3858,0.9991040229797363,0.005,0.00468384074941452,0.23841059602649006,2.2609998469999937,0.030054776000042693,0.8526005745005969,0.8397160902016398,0.9722222222222222,0.16329704510108864,0.2796271637816245,0.004665629860031105,315,9,1920,1614,0.8151528565038624,0.2448015122873346,0.38918106686701726,0.007024586051179127,-0.03744771799673452,0.08150446718624596,0.10955390308539276,-0.0023589561911480225,1.0459395041039854
CONTRASTIVE,MLP,72,1.0,4000,TEMPLATE_OOD,6832,0.9991040229797363,0.005,0.00468384074941452,0.23841059602649006,2.2609998469999937,0.05113794900000812,0.8933361577665259,0.8787894667743474,0.983926521239954,0.2508782201405152,0.39981338931653837,0.004098360655737705,857,14,3402,2559,0.8151528565038624,0.2448015122873346,0.38918106686701726,0.007024586051179127,-0.07818330126266348,-0.006076707853180596,-0.010632322449521114,-0.002926225395441422,1.0959124422356643
CONTRASTIVE,MLP,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9991040229797363,0.005,0.00468384074941452,0.23841059602649006,2.2609998469999937,0.02575021999996352,0.8428125298427696,0.8312418759287771,0.967741935483871,0.14563106796116504,0.25316455696202533,0.0048543689320388345,270,9,1845,1584,0.8151528565038624,0.2448015122873346,0.38918106686701726,0.007024586051179127,-0.027659673338907176,0.09917044432616956,0.13601650990499192,-0.0021702171191402926,1.0339318854350064
BASE,LOGREG,82,0.1,400,TEMPORAL,8000,0.9784205129150582,0.005,0.00468384074941452,0.36423841059602646,0.02198790199997802,0.06962736299999506,0.9183353739439633,0.9006953125,0.9797866367209432,0.43625,0.6037017816986681,0.009,1745,36,3964,2255,0.8591610704793429,0.3705103969754253,0.5322471147318398,0.01154039136979428,-0.05917430346462038,-0.06573960302457471,-0.07145466696682823,-0.0025403913697942815,1.0688745166626392
BASE,LOGREG,82,0.1,400,DOMAIN_OOD,3858,0.9784205129150582,0.005,0.00468384074941452,0.36423841059602646,0.02198790199997802,0.023494092999953864,0.895039262458001,0.8757898663304167,0.9768392370572208,0.37169517884914466,0.5384904243334585,0.008812856402280975,717,17,1912,1212,0.8591610704793429,0.3705103969754253,0.5322471147318398,0.01154039136979428,-0.03587819197865816,-0.0011847818737193427,-0.006243309601618674,-0.002727534967513306,1.041759564313873
BASE,LOGREG,82,0.1,400,TEMPLATE_OOD,6832,0.9784205129150582,0.005,0.00468384074941452,0.36423841059602646,0.02198790199997802,0.04304272000001674,0.9151866444330703,0.8963196337390102,0.9834437086092715,0.43471896955503514,0.6029232643118149,0.007318501170960188,1485,25,3391,1931,0.8591610704793429,0.3705103969754253,0.5322471147318398,0.01154039136979428,-0.056025573953727426,-0.06420857257960982,-0.07067614957997503,-0.004221890198834093,1.065209628181209
BASE,LOGREG,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9784205129150582,0.005,0.00468384074941452,0.36423841059602646,0.02198790199997802,0.020380329999966307,0.8852642596721233,0.8635345135565073,0.977810650887574,0.3565264293419633,0.5225296442687747,0.008090614886731391,661,15,1839,1193,0.8591610704793429,0.3705103969754253,0.5322471147318398,0.01154039136979428,-0.02610318919278043,0.013983967633461991,0.009717470463065148,-0.00344977648306289,1.0303821833759494
BASE,XGBOOST,82,0.1,400,TEMPORAL,8000,0.9813677072525024,0.005,0.00468384074941452,0.3068432671081678,1.8281378970000333,0.017551463000017975,0.8927980194599684,0.8815791249999999,0.976878612716763,0.29575,0.454039531759739,0.007,1183,28,3972,2817,0.8208535534158641,0.29111531190926276,0.4438040345821326,0.011038635223281485,-0.07194446604410432,-0.004634688090737249,-0.010235497177606412,-0.004038635223281485,1.0876459214249823
BASE,XGBOOST,82,0.1,400,DOMAIN_OOD,3858,0.9813677072525024,0.005,0.00468384074941452,0.3068432671081678,1.8281378970000333,0.009665655000162587,0.8579327619196836,0.8482198933040512,0.970108695652174,0.18506998444790046,0.3108402263822377,0.005702436495593572,357,11,1918,1572,0.8208535534158641,0.29111531190926276,0.4438040345821326,0.011038635223281485,-0.037079208503819516,0.1060453274613623,0.1329638081998949,-0.005336198727687913,1.045171527064139
BASE,XGBOOST,82,0.1,400,TEMPLATE_OOD,6832,0.9813677072525024,0.005,0.00468384074941452,0.3068432671081678,1.8281378970000333,0.015025735000108398,0.8897841043312493,0.8762486871260194,0.9834791059280855,0.2962529274004684,0.4553430821147357,0.004976580796252928,1012,17,3399,2404,0.8208535534158641,0.29111531190926276,0.4438040345821326,0.011038635223281485,-0.06893055091538525,-0.005137615491205616,-0.011539047532603097,-0.006062054427028557,1.0839742370956922
BASE,XGBOOST,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9813677072525024,0.005,0.00468384074941452,0.3068432671081678,1.8281378970000333,0.008573931000000812,0.8476005615151454,0.8365177946979562,0.9700598802395209,0.17475728155339806,0.2961608775137112,0.005393743257820928,324,10,1844,1530,0.8208535534158641,0.29111531190926276,0.4438040345821326,0.011038635223281485,-0.026747008099281322,0.1163580303558647,0.1476431570684214,-0.005644891965460557,1.032584384861316
BASE,MLP,82,0.1,400,TEMPORAL,8000,0.9676997065544128,0.005,0.00468384074941452,0.304635761589404,0.2281035470000461,0.05726251500004764,0.9040095697681501,0.89164509375,0.9815409309791332,0.30575,0.46626000762485703,0.00575,1223,23,3977,2777,0.831367347175744,0.29111531190926276,0.448,0.004515805318615153,-0.07264222259240605,-0.014634688090737258,-0.018260007624857022,0.001234194681384847,1.0873768050178787
BASE,MLP,82,0.1,400,DOMAIN_OOD,3858,0.9676997065544128,0.005,0.00468384074941452,0.304635761589404,0.2281035470000461,0.026039671000035014,0.873089687489414,0.8616573964113805,0.9695550351288056,0.21461897356143078,0.35144312393887944,0.00673924313115604,414,13,1916,1515,0.831367347175744,0.29111531190926276,0.448,0.004515805318615153,-0.04172234031366995,0.07649633834783198,0.09655687606112057,0.002223437812540887,1.0501852044771856
BASE,MLP,82,0.1,400,TEMPLATE_OOD,6832,0.9676997065544128,0.005,0.00468384074941452,0.304635761589404,0.2281035470000461,0.04653620499993849,0.899752774898517,0.8864298877304214,0.9816955684007708,0.29830210772833726,0.4575662325999102,0.0055620608899297425,1019,19,3397,2397,0.831367347175744,0.29111531190926276,0.448,0.004515805318615153,-0.068385427722773,-0.0071867958190744985,-0.009566232599910185,0.0010462555713145897,1.0822565716047023
BASE,MLP,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9676997065544128,0.005,0.00468384074941452,0.304635761589404,0.2281035470000461,0.026276365999819973,0.8617684078630009,0.8477800702641247,0.967479674796748,0.1925566343042071,0.32118758434547906,0.006472491909385114,357,12,1842,1497,0.831367347175744,0.29111531190926276,0.448,0.004515805318615153,-0.030401060687256898,0.09855867760505566,0.12681241565452095,0.0019566865907699607,1.0365675423632321
DAPT,LOGREG,82,0.1,400,TEMPORAL,8000,0.9918944312011548,0.005,0.00468384074941452,0.2229580573951435,0.03585444600003029,0.05741011199984314,0.9144085546955879,0.9032905,0.9890873015873016,0.24925,0.3981629392971246,0.00275,997,11,3989,3003,0.8507838817549243,0.18620037807183365,0.3126984126984127,0.002508780732563974,-0.06362467294066365,-0.06304962192816635,-0.0854645265987119,0.000241219267436026,1.0747835899399318
DAPT,LOGREG,82,0.1,400,DOMAIN_OOD,3858,0.9918944312011548,0.005,0.00468384074941452,0.2229580573951435,0.03585444600003029,0.023584226000139097,0.8946493937144051,0.8827449092874816,0.9911242603550295,0.17366511145671332,0.29554477282752534,0.0015552099533437014,335,3,1926,1594,0.8507838817549243,0.18620037807183365,0.3126984126984127,0.002508780732563974,-0.04386551195948085,0.012535266615120333,0.01715363987088736,-0.0009535707792202724,1.051558936294137
DAPT,LOGREG,82,0.1,400,TEMPLATE_OOD,6832,0.9918944312011548,0.005,0.00468384074941452,0.2229580573951435,0.03585444600003029,0.04393316499999855,0.9159964941256646,0.9040091160758849,0.992822966507177,0.2429742388758782,0.39040451552210725,0.001756440281030445,830,6,3410,2586,0.8507838817549243,0.18620037807183365,0.3126984126984127,0.002508780732563974,-0.06521261237074039,-0.05677386080404456,-0.07770610282369456,-0.0007523404515335289,1.0766500327159765
DAPT,LOGREG,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9918944312011548,0.005,0.00468384074941452,0.2229580573951435,0.03585444600003029,0.020299279000028037,0.8839986074526058,0.8709397099364736,0.9902912621359223,0.1650485436893204,0.2829403606102635,0.0016181229773462784,306,3,1851,1548,0.8507838817549243,0.18620037807183365,0.3126984126984127,0.002508780732563974,-0.03321472569768158,0.02115183438251325,0.02975805208814919,-0.0008906577552176954,1.0390401445184516
DAPT,XGBOOST,82,0.1,400,TEMPORAL,8000,0.9929362535476685,0.005,0.00468384074941452,0.15673289183222958,1.85373244099992,0.017640940999854138,0.8979110715422922,0.88145740625,0.9875173370319001,0.178,0.30163101037915696,0.00225,712,9,3991,3288,0.8184477101207194,0.15973534971644612,0.27435064935064934,0.002508780732563974,-0.07946336142157284,-0.018264650283553868,-0.027280361028507616,-0.000258780732563974,1.0970903338587779
DAPT,XGBOOST,82,0.1,400,DOMAIN_OOD,3858,0.9929362535476685,0.005,0.00468384074941452,0.15673289183222958,1.85373244099992,0.009229634999883274,0.8653923565069316,0.8498085616363807,0.98,0.10160705028512182,0.18412400187881633,0.002073613271124935,196,4,1925,1733,0.8184477101207194,0.15973534971644612,0.27435064935064934,0.002508780732563974,-0.04694464638621221,0.058128299431324304,0.09022664747183301,-0.00043516746143903865,1.057358149831329
DAPT,XGBOOST,82,0.1,400,TEMPLATE_OOD,6832,0.9929362535476685,0.005,0.00468384074941452,0.15673289183222958,1.85373244099992,0.015341070999966178,0.8965180422643011,0.8782596895584355,0.9885057471264368,0.1762295081967213,0.2991304347826087,0.0020491803278688526,602,7,3409,2814,0.8184477101207194,0.15973534971644612,0.27435064935064934,0.002508780732563974,-0.07807033214358172,-0.01649415848027519,-0.024779785431959356,-0.0004596004046951213,1.0953882956457492
DAPT,XGBOOST,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9929362535476685,0.005,0.00468384074941452,0.15673289183222958,1.85373244099992,0.008735054999988279,0.8520363942729798,0.8337679747803227,0.9790575916230366,0.10086299892125135,0.18288508557457211,0.002157497303128371,187,4,1850,1667,0.8184477101207194,0.15973534971644612,0.27435064935064934,0.002508780732563974,-0.03358868415226046,0.058872350795194775,0.09146556377607723,-0.00035128342943560294,1.0410394992091874
DAPT,MLP,82,0.1,400,TEMPORAL,8000,0.984957754611969,0.005,0.00468384074941452,0.18763796909492272,0.254825105000009,0.056849125000098866,0.9157463177811258,0.9037840625,0.9888888888888889,0.28925,0.4475822050290135,0.00325,1157,13,3987,2843,0.8322273457688453,0.16351606805293006,0.27948303715670436,0.0035122930255895636,-0.08351897201228053,-0.12573393194706994,-0.16809916787230916,-0.0002622930255895637,1.10035595734375
DAPT,MLP,82,0.1,400,DOMAIN_OOD,3858,0.984957754611969,0.005,0.00468384074941452,0.18763796909492272,0.254825105000009,0.026745021000124325,0.8867366146486945,0.8758051846244101,0.977961432506887,0.184033177812338,0.30977312390924955,0.00414722654224987,355,8,1921,1574,0.8322273457688453,0.16351606805293006,0.27948303715670436,0.0035122930255895636,-0.05450926887984919,-0.02051710975940793,-0.030290086752545187,0.0006349335166603068,1.0654980506912943
DAPT,MLP,82,0.1,400,TEMPLATE_OOD,6832,0.984957754611969,0.005,0.00468384074941452,0.18763796909492272,0.254825105000009,0.047752563000130976,0.9121844930135194,0.8998673071754905,0.9889112903225806,0.28717798594847777,0.44509981851179675,0.0032201405152224825,981,11,3405,2435,0.8322273457688453,0.16351606805293006,0.27948303715670436,0.0035122930255895636,-0.07995714724467418,-0.1236619178955477,-0.1656167813550924,-0.000292152510367081,1.0960760874431572
DAPT,MLP,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.984957754611969,0.005,0.00468384074941452,0.18763796909492272,0.254825105000009,0.026744615000097838,0.8754766211303203,0.8629701197096804,0.9745222929936306,0.1650485436893204,0.2822878228782288,0.004314994606256742,306,8,1846,1548,0.8322273457688453,0.16351606805293006,0.27948303715670436,0.0035122930255895636,-0.04324927536147505,-0.0015324756363903347,-0.0028047857215244276,0.0008027015806671783,1.0519681017228768
CONTRASTIVE,LOGREG,82,0.1,400,TEMPORAL,8000,0.9931691091915917,0.005,0.00468384074941452,0.17218543046357615,0.02479597299998204,0.0715857259999666,0.8317943558168035,0.813344625,0.9696641386782232,0.22375,0.36359943124111316,0.007,895,28,3972,3105,0.7416353924078287,0.20415879017013233,0.3361867704280156,0.0055193176116407425,-0.09015896340897478,-0.019591209829867673,-0.027412660813097567,0.0014806823883592576,1.1215677735069525
CONTRASTIVE,LOGREG,82,0.1,400,DOMAIN_OOD,3858,0.9931691091915917,0.005,0.00468384074941452,0.17218543046357615,0.02479597299998204,0.024975596999865957,0.7990482616076198,0.7860582562782834,0.9578947368421052,0.14152410575427682,0.24661246612466126,0.006220839813374806,273,12,1917,1656,0.7416353924078287,0.20415879017013233,0.3361867704280156,0.0055193176116407425,-0.05741286919979105,0.06263468441585551,0.08957430430335434,0.000701522201734063,1.077413874509672
