representation,classifier,seed,label_budget,target_fpr,comparison,iid_n,ood_n,iid_prevalence,ood_prevalence,iid_ap,ood_ap,ap_delta_ood_minus_iid,iid_empirical_fpr,ood_empirical_fpr,empirical_fpr_delta,iid_recall,ood_recall,recall_delta
DAPT,MLP,52,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9315715534027409,0.9246180369941708,-0.006953516408570115,0.015122873345935728,0.011866235167206042,-0.0032566381787296865,0.5207939508506616,0.40722761596548,-0.11356633488518159
DAPT,MLP,52,1.0,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9315715534027409,0.948200058768874,0.01662850536613314,0.027410207939508508,0.023,-0.0044102079395085085,0.6068052930056711,0.64425,0.03744470699432889
DAPT,MLP,52,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9315715534027409,0.9318032441757099,0.00023169077296902874,0.027410207939508508,0.027475375842405392,6.516790289688365e-05,0.6068052930056711,0.583203732503888,-0.02360156050178308
DAPT,MLP,52,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9315715534027409,0.9435736065507954,0.01200205314805447,0.027410207939508508,0.022833723653395786,-0.0045764842861127225,0.6068052930056711,0.6209016393442623,0.014096346338591248
DAPT,MLP,52,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9315715534027409,0.9246180369941708,-0.006953516408570115,0.027410207939508508,0.025889967637540454,-0.0015202403019680538,0.6068052930056711,0.5544768069039914,-0.05232848610167973
DAPT,MLP,62,0.1,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8857103436900917,0.8907261849840948,0.0050158412940031205,0.00945179584120983,0.0035,-0.00595179584120983,0.3553875236294896,0.22725,-0.1281375236294896
DAPT,MLP,62,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8857103436900917,0.8427640129600927,-0.04294633072999898,0.00945179584120983,0.004665629860031105,-0.004786165981178725,0.3553875236294896,0.13996889580093314,-0.21541862782855647
DAPT,MLP,62,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8857103436900917,0.8830188557989804,-0.0026914878911112883,0.00945179584120983,0.004098360655737705,-0.005353435185472125,0.3553875236294896,0.2101873536299766,-0.14520016999951302
DAPT,MLP,62,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8857103436900917,0.8277158346823756,-0.05799450900771608,0.00945179584120983,0.0048543689320388345,-0.004597426909170995,0.3553875236294896,0.1256742179072276,-0.229713305722262
DAPT,MLP,62,0.1,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8857103436900917,0.8907261849840948,0.0050158412940031205,0.017958412098298678,0.0065,-0.01145841209829868,0.40359168241965976,0.29175,-0.11184168241965975
DAPT,MLP,62,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8857103436900917,0.8427640129600927,-0.04294633072999898,0.017958412098298678,0.00933125972006221,-0.008627152378236469,0.40359168241965976,0.18610679108346292,-0.21748489133619683
DAPT,MLP,62,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8857103436900917,0.8830188557989804,-0.0026914878911112883,0.017958412098298678,0.006733021077283372,-0.011225391021015305,0.40359168241965976,0.27137002341920374,-0.13222165900045602
DAPT,MLP,62,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8857103436900917,0.8277158346823756,-0.05799450900771608,0.017958412098298678,0.008629989212513484,-0.009328422885785195,0.40359168241965976,0.1645091693635383,-0.23908251305612147
DAPT,MLP,62,0.1,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8857103436900917,0.8907261849840948,0.0050158412940031205,0.022684310018903593,0.013,-0.009684310018903594,0.4773156899810964,0.36225,-0.1150656899810964
DAPT,MLP,62,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8857103436900917,0.8427640129600927,-0.04294633072999898,0.022684310018903593,0.01762571280456195,-0.005058597214341643,0.4773156899810964,0.2581648522550544,-0.219150837726042
DAPT,MLP,62,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8857103436900917,0.8830188557989804,-0.0026914878911112883,0.022684310018903593,0.012295081967213115,-0.010389228051690479,0.4773156899810964,0.33284543325526933,-0.14447025672582708
DAPT,MLP,62,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8857103436900917,0.8277158346823756,-0.05799450900771608,0.022684310018903593,0.016720604099244876,-0.005963705919658717,0.4773156899810964,0.22168284789644013,-0.2556328420846563
DAPT,MLP,62,0.25,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9022143230988775,0.9164563160254998,0.014241992926622316,0.005671077504725898,0.00275,-0.0029210775047258985,0.3818525519848771,0.31075,-0.07110255198487708
DAPT,MLP,62,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9022143230988775,0.8860006459471634,-0.016213677151714068,0.005671077504725898,0.002592016588906169,-0.0030790609158197293,0.3818525519848771,0.21721099015033696,-0.16464156183454015
DAPT,MLP,62,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9022143230988775,0.9111131460727355,0.008898822973858023,0.005671077504725898,0.002927400468384075,-0.002743677036341823,0.3818525519848771,0.3003512880562061,-0.08150126392867102
DAPT,MLP,62,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9022143230988775,0.8745533666984876,-0.027660956400389902,0.005671077504725898,0.002696871628910464,-0.0029742058758154342,0.3818525519848771,0.20496224379719524,-0.17689030818768187
DAPT,MLP,62,0.25,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9022143230988775,0.9164563160254998,0.014241992926622316,0.00945179584120983,0.0075,-0.0019517958412098302,0.4612476370510397,0.436,-0.025247637051039717
DAPT,MLP,62,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9022143230988775,0.8860006459471634,-0.016213677151714068,0.00945179584120983,0.008812856402280975,-0.0006389394389288549,0.4612476370510397,0.35199585277345774,-0.10925178427758198
DAPT,MLP,62,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9022143230988775,0.9111131460727355,0.008898822973858023,0.00945179584120983,0.007903981264637002,-0.0015478145765728275,0.4612476370510397,0.4218384074941452,-0.03940922955689452
DAPT,MLP,62,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9022143230988775,0.8745533666984876,-0.027660956400389902,0.00945179584120983,0.009169363538295576,-0.00028243230291425357,0.4612476370510397,0.33171521035598706,-0.12953242669505266
DAPT,MLP,62,0.25,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9022143230988775,0.9164563160254998,0.014241992926622316,0.02551984877126654,0.017,-0.00851984877126654,0.5453686200378072,0.548,0.00263137996219287
DAPT,MLP,62,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9022143230988775,0.8860006459471634,-0.016213677151714068,0.02551984877126654,0.021254536029030584,-0.004265312742235957,0.5453686200378072,0.45671332296526695,-0.08865529707254022
DAPT,MLP,62,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9022143230988775,0.9111131460727355,0.008898822973858023,0.02551984877126654,0.017857142857142856,-0.007662705914123685,0.5453686200378072,0.5307377049180327,-0.014630915119774435
DAPT,MLP,62,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9022143230988775,0.8745533666984876,-0.027660956400389902,0.02551984877126654,0.022114347357065803,-0.003405501414200738,0.5453686200378072,0.43635382955771307,-0.1090147904800941
DAPT,MLP,62,1.0,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9391796026334506,0.9546195533771514,0.015439950743700859,0.003780718336483932,0.00175,-0.002030718336483932,0.42533081285444235,0.35375,-0.07158081285444234
DAPT,MLP,62,1.0,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9391796026334506,0.9355940361381393,-0.0035855664953112765,0.003780718336483932,0.002073613271124935,-0.0017071050653589969,0.42533081285444235,0.2514256091238984,-0.17390520373054397
DAPT,MLP,62,1.0,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9391796026334506,0.9500423375620535,0.010862734928602902,0.003780718336483932,0.001756440281030445,-0.0020242780554534873,0.42533081285444235,0.32991803278688525,-0.0954127800675571
DAPT,MLP,62,1.0,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9391796026334506,0.9298233388797028,-0.009356263753747762,0.003780718336483932,0.0016181229773462784,-0.0021625953591376534,0.42533081285444235,0.22653721682847897,-0.1987935960259634
DAPT,MLP,62,1.0,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9391796026334506,0.9546195533771514,0.015439950743700859,0.011342155009451797,0.00675,-0.004592155009451797,0.5255198487712666,0.49625,-0.029269848771266538
DAPT,MLP,62,1.0,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9391796026334506,0.9355940361381393,-0.0035855664953112765,0.011342155009451797,0.007257646448937273,-0.004084508560514523,0.5255198487712666,0.4048729911871436,-0.12064685758412297
DAPT,MLP,62,1.0,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9391796026334506,0.9500423375620535,0.010862734928602902,0.011342155009451797,0.00702576112412178,-0.004316393885330017,0.5255198487712666,0.4680913348946136,-0.05742851387665299
DAPT,MLP,62,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9391796026334506,0.9298233388797028,-0.009356263753747762,0.011342155009451797,0.007011866235167206,-0.00433028877428459,0.5255198487712666,0.37001078748651567,-0.1555090612847509
DAPT,MLP,62,1.0,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9391796026334506,0.9546195533771514,0.015439950743700859,0.021739130434782608,0.016,-0.005739130434782608,0.6257088846880907,0.6065,-0.019208884688090677
DAPT,MLP,62,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9391796026334506,0.9355940361381393,-0.0035855664953112765,0.021739130434782608,0.021254536029030584,-0.00048459440575202364,0.6257088846880907,0.5349922239502333,-0.09071666073785745
DAPT,MLP,62,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9391796026334506,0.9500423375620535,0.010862734928602902,0.021739130434782608,0.01639344262295082,-0.005345687811831788,0.6257088846880907,0.5840163934426229,-0.04169249124546781
DAPT,MLP,62,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9391796026334506,0.9298233388797028,-0.009356263753747762,0.021739130434782608,0.020496224379719527,-0.001242906055063081,0.6257088846880907,0.5026968716289104,-0.1230120130591803
DAPT,MLP,72,0.1,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8916489762622426,0.9219385096379451,0.030289533375702504,0.002835538752362949,0.00175,-0.0010855387523629491,0.11436672967863894,0.15375,0.03938327032136106
DAPT,MLP,72,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8916489762622426,0.8832482522288178,-0.008400724033424845,0.002835538752362949,0.003110419906687403,0.00027488115432445365,0.11436672967863894,0.09538621047174702,-0.01898051920689192
DAPT,MLP,72,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8916489762622426,0.9152335206793778,0.0235845444171352,0.002835538752362949,0.0020491803278688526,-0.0007863584244940966,0.11436672967863894,0.15544496487119439,0.04107823519255545
DAPT,MLP,72,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8916489762622426,0.8721081000366391,-0.01954087622560352,0.002835538752362949,0.003236245954692557,0.00040070720232960764,0.11436672967863894,0.09546925566343042,-0.018897474015208512
DAPT,MLP,72,0.1,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8916489762622426,0.9219385096379451,0.030289533375702504,0.010396975425330813,0.00575,-0.004646975425330813,0.3506616257088847,0.321,-0.029661625708884698
DAPT,MLP,72,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8916489762622426,0.8832482522288178,-0.008400724033424845,0.010396975425330813,0.00933125972006221,-0.001065715705268604,0.3506616257088847,0.23535510627268014,-0.11530651943620457
DAPT,MLP,72,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8916489762622426,0.9152335206793778,0.0235845444171352,0.010396975425330813,0.006440281030444965,-0.003956694394885848,0.3506616257088847,0.3155737704918033,-0.03508785521708141
DAPT,MLP,72,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8916489762622426,0.8721081000366391,-0.01954087622560352,0.010396975425330813,0.009708737864077669,-0.0006882375612531442,0.3506616257088847,0.2222222222222222,-0.1284394034866625
DAPT,MLP,72,0.1,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8916489762622426,0.9219385096379451,0.030289533375702504,0.043478260869565216,0.02325,-0.020228260869565216,0.5283553875236295,0.50275,-0.025605387523629508
DAPT,MLP,72,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8916489762622426,0.8832482522288178,-0.008400724033424845,0.043478260869565216,0.03110419906687403,-0.012374061802691187,0.5283553875236295,0.41161223431829963,-0.11674315320532991
DAPT,MLP,72,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8916489762622426,0.9152335206793778,0.0235845444171352,0.043478260869565216,0.026053864168618268,-0.017424396700946948,0.5283553875236295,0.48507025761124123,-0.04328512991238831
DAPT,MLP,72,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8916489762622426,0.8721081000366391,-0.01954087622560352,0.043478260869565216,0.032362459546925564,-0.011115801322639653,0.5283553875236295,0.3861920172599784,-0.1421633702636511
DAPT,MLP,72,0.25,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.908157898094238,0.9386520149561229,0.030494116861884968,0.005671077504725898,0.004,-0.0016710775047258982,0.3620037807183365,0.346,-0.016003780718336524
DAPT,MLP,72,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.908157898094238,0.906808964017693,-0.0013489340765450164,0.005671077504725898,0.005702436495593572,3.135899086767393e-05,0.3620037807183365,0.22706065318818042,-0.13494312753015608
DAPT,MLP,72,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.908157898094238,0.9331810867838117,0.02502318868957376,0.005671077504725898,0.004391100702576112,-0.0012799768021497862,0.3620037807183365,0.3363583138173302,-0.025645466901006275
DAPT,MLP,72,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.908157898094238,0.8972413665739544,-0.010916531520283601,0.005671077504725898,0.005933117583603021,0.00026204007887712256,0.3620037807183365,0.21305285868392665,-0.14895092203440985
DAPT,MLP,72,0.25,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.908157898094238,0.9386520149561229,0.030494116861884968,0.013232514177693762,0.00625,-0.006982514177693761,0.46408317580340264,0.38975,-0.07433317580340265
DAPT,MLP,72,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.908157898094238,0.906808964017693,-0.0013489340765450164,0.013232514177693762,0.009849663037843442,-0.0033828511398503198,0.46408317580340264,0.27786417833074134,-0.1862189974726613
DAPT,MLP,72,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.908157898094238,0.9331810867838117,0.02502318868957376,0.013232514177693762,0.00702576112412178,-0.006206753053571982,0.46408317580340264,0.37382903981264637,-0.09025413599075627
DAPT,MLP,72,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.908157898094238,0.8972413665739544,-0.010916531520283601,0.013232514177693762,0.010248112189859764,-0.002984401987833998,0.46408317580340264,0.2513484358144552,-0.21273473998894743
DAPT,MLP,72,0.25,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.908157898094238,0.9386520149561229,0.030494116861884968,0.02835538752362949,0.012,-0.01635538752362949,0.5160680529300568,0.47675,-0.039318052930056746
DAPT,MLP,72,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.908157898094238,0.906808964017693,-0.0013489340765450164,0.02835538752362949,0.01658890616899948,-0.011766481354630008,0.5160680529300568,0.3831000518403318,-0.13296800108972495
DAPT,MLP,72,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.908157898094238,0.9331810867838117,0.02502318868957376,0.02835538752362949,0.013173302107728338,-0.015182085415901152,0.5160680529300568,0.45491803278688525,-0.0611500201431715
DAPT,MLP,72,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.908157898094238,0.8972413665739544,-0.010916531520283601,0.02835538752362949,0.017259978425026967,-0.011095409098602523,0.5160680529300568,0.348975188781014,-0.16709286414904273
DAPT,MLP,72,1.0,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9344274959791016,0.9525932219962845,0.018165726017182915,0.008506616257088847,0.0035,-0.005006616257088847,0.4603024574669187,0.41725,-0.043052457466918714
DAPT,MLP,72,1.0,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9344274959791016,0.9272215660435278,-0.007205929935573785,0.008506616257088847,0.00414722654224987,-0.004359389714838976,0.4603024574669187,0.3094867807153966,-0.15081567675152213
DAPT,MLP,72,1.0,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9344274959791016,0.9476323346577309,0.013204838678629316,0.008506616257088847,0.00351288056206089,-0.004993735695027956,0.4603024574669187,0.400175644028103,-0.06012681343881571
DAPT,MLP,72,1.0,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9344274959791016,0.9202464015581905,-0.014181094420911089,0.008506616257088847,0.004314994606256742,-0.004191621650832105,0.4603024574669187,0.27939590075512405,-0.18090655671179467
DAPT,MLP,72,1.0,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9344274959791016,0.9525932219962845,0.018165726017182915,0.013232514177693762,0.008,-0.005232514177693761,0.5453686200378072,0.50125,-0.0441186200378072
DAPT,MLP,72,1.0,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9344274959791016,0.9272215660435278,-0.007205929935573785,0.013232514177693762,0.00933125972006221,-0.0039012544576315523,0.5453686200378072,0.40746500777604977,-0.1379036122617574
DAPT,MLP,72,1.0,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9344274959791016,0.9476323346577309,0.013204838678629316,0.013232514177693762,0.00819672131147541,-0.005035792866218351,0.5453686200378072,0.47862997658079626,-0.06673864345701092
DAPT,MLP,72,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9344274959791016,0.9202464015581905,-0.014181094420911089,0.013232514177693762,0.009169363538295576,-0.004063150639398185,0.5453686200378072,0.3727076591154261,-0.1726609609223811
DAPT,MLP,72,1.0,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9344274959791016,0.9525932219962845,0.018165726017182915,0.01984877126654064,0.01725,-0.00259877126654064,0.6068052930056711,0.59825,-0.00855529300567115
DAPT,MLP,72,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9344274959791016,0.9272215660435278,-0.007205929935573785,0.01984877126654064,0.02436495593571799,0.004516184669177348,0.6068052930056711,0.5158113011923277,-0.09099399181334344
DAPT,MLP,72,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9344274959791016,0.9476323346577309,0.013204838678629316,0.01984877126654064,0.018149882903981264,-0.0016988883625593774,0.6068052930056711,0.5743559718969555,-0.03244932110871557
DAPT,MLP,72,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9344274959791016,0.9202464015581905,-0.014181094420911089,0.01984877126654064,0.023732470334412083,0.003883699067871442,0.6068052930056711,0.48381877022653724,-0.12298652277913386
DAPT,MLP,82,0.1,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8937785540436245,0.9157463177811258,0.02196776373750131,0.002835538752362949,0.00325,0.0004144612476370507,0.16351606805293006,0.28925,0.12573393194706994
DAPT,MLP,82,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8937785540436245,0.8867366146486945,-0.00704193939493003,0.002835538752362949,0.00414722654224987,0.0013116877898869212,0.16351606805293006,0.184033177812338,0.02051710975940793
DAPT,MLP,82,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8937785540436245,0.9121844930135194,0.018405938969894953,0.002835538752362949,0.0032201405152224825,0.0003846017628595334,0.16351606805293006,0.28717798594847777,0.1236619178955477
DAPT,MLP,82,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8937785540436245,0.8754766211303203,-0.018301932913304175,0.002835538752362949,0.004314994606256742,0.0014794558538937927,0.16351606805293006,0.1650485436893204,0.0015324756363903347
DAPT,MLP,82,0.1,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8937785540436245,0.9157463177811258,0.02196776373750131,0.00945179584120983,0.005,-0.00445179584120983,0.30245746691871456,0.357,0.05454253308128543
DAPT,MLP,82,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8937785540436245,0.8867366146486945,-0.00704193939493003,0.00945179584120983,0.005702436495593572,-0.0037493593456162577,0.30245746691871456,0.25660964230171074,-0.04584782461700382
DAPT,MLP,82,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8937785540436245,0.9121844930135194,0.018405938969894953,0.00945179584120983,0.00468384074941452,-0.00476795509179531,0.30245746691871456,0.34894613583138173,0.046488668912667175
DAPT,MLP,82,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8937785540436245,0.8754766211303203,-0.018301932913304175,0.00945179584120983,0.005933117583603021,-0.003518678257606809,0.30245746691871456,0.2313915857605178,-0.07106588115819676
DAPT,MLP,82,0.1,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8937785540436245,0.9157463177811258,0.02196776373750131,0.01890359168241966,0.016,-0.0029035916824196595,0.45179584120982985,0.52175,0.0699541587901702
DAPT,MLP,82,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8937785540436245,0.8867366146486945,-0.00704193939493003,0.01890359168241966,0.01762571280456195,-0.0012778788778577098,0.45179584120982985,0.4359771902540176,-0.015818650955812252
DAPT,MLP,82,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8937785540436245,0.9121844930135194,0.018405938969894953,0.01890359168241966,0.015515222482435597,-0.0033883691999840627,0.45179584120982985,0.5064402810304449,0.054644439820615065
DAPT,MLP,82,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8937785540436245,0.8754766211303203,-0.018301932913304175,0.01890359168241966,0.016720604099244876,-0.0021829875831747836,0.45179584120982985,0.40183387270765913,-0.04996196850217072
DAPT,MLP,82,0.25,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9098633799595408,0.936441617501975,0.026578237542434158,0.004725897920604915,0.00375,-0.0009758979206049151,0.21644612476370512,0.3585,0.14205387523629487
DAPT,MLP,82,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9098633799595408,0.9184432464224718,0.008579866462930963,0.004725897920604915,0.002592016588906169,-0.002133881331698746,0.21644612476370512,0.27527216174183516,0.05882603697813005
DAPT,MLP,82,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9098633799595408,0.9333464506258704,0.023483070666329597,0.004725897920604915,0.0038056206088992973,-0.0009202773117056176,0.21644612476370512,0.34660421545667447,0.13015809069296935
DAPT,MLP,82,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9098633799595408,0.9095278876487428,-0.00033549231079799124,0.004725897920604915,0.002696871628910464,-0.002029026291694451,0.21644612476370512,0.2551240560949299,0.03867793133122477
DAPT,MLP,82,0.25,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9098633799595408,0.936441617501975,0.026578237542434158,0.01606805293005671,0.009,-0.007068052930056712,0.4054820415879017,0.4845,0.0790179584120983
DAPT,MLP,82,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9098633799595408,0.9184432464224718,0.008579866462930963,0.01606805293005671,0.00673924313115604,-0.009328809798900672,0.4054820415879017,0.4199066874027994,0.014424645814897719
DAPT,MLP,82,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9098633799595408,0.9333464506258704,0.023483070666329597,0.01606805293005671,0.007903981264637002,-0.008164071665419709,0.4054820415879017,0.4622365339578454,0.05675449236994373
DAPT,MLP,82,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9098633799595408,0.9095278876487428,-0.00033549231079799124,0.01606805293005671,0.007011866235167206,-0.009056186694889504,0.4054820415879017,0.37971952535059333,-0.025762516237308353
DAPT,MLP,82,0.25,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9098633799595408,0.936441617501975,0.026578237542434158,0.031190926275992438,0.0215,-0.00969092627599244,0.498109640831758,0.5915,0.09339035916824201
DAPT,MLP,82,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9098633799595408,0.9184432464224718,0.008579866462930963,0.031190926275992438,0.01762571280456195,-0.013565213471430488,0.498109640831758,0.5334370139968896,0.03532737316513157
DAPT,MLP,82,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9098633799595408,0.9333464506258704,0.023483070666329597,0.031190926275992438,0.01873536299765808,-0.012455563278334358,0.498109640831758,0.5687939110070258,0.0706842701752678
DAPT,MLP,82,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9098633799595408,0.9095278876487428,-0.00033549231079799124,0.031190926275992438,0.018338727076591153,-0.012852199199401285,0.498109640831758,0.49460625674217906,-0.0035033840895789536
DAPT,MLP,82,1.0,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9433514274445376,0.9593927040047541,0.016041276560216478,0.006616257088846881,0.0045,-0.002116257088846881,0.43572778827977315,0.44175,0.006022211720226822
