model,seed,target_fpr,comparison,iid_n,ood_n,iid_prevalence,ood_prevalence,iid_ap,ood_ap,ap_delta_ood_minus_iid,iid_empirical_fpr,ood_empirical_fpr,empirical_fpr_delta,iid_recall,ood_recall,recall_delta
T0_E2E,42,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9274551164512228,0.9607070732188739,0.033251956767651136,0.014177693761814745,0.009169363538295576,-0.0050083302235191685,0.6465028355387523,0.598705501618123,-0.04779733392062935
T0_E2E,42,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9274551164512228,0.9716616420506878,0.04420652559946503,0.02835538752362949,0.0255,-0.0028553875236294914,0.7136105860113422,0.8025,0.0888894139886578
T0_E2E,42,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9274551164512228,0.9645501687117198,0.03709505226049703,0.02835538752362949,0.03006739243131156,0.0017120049076820715,0.7136105860113422,0.7584240539139451,0.04481346790260288
T0_E2E,42,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9274551164512228,0.9712809829538936,0.04382586650267084,0.02835538752362949,0.024882903981264637,-0.003472483542364853,0.7136105860113422,0.7927400468384075,0.07912946082706529
T0_E2E,42,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9274551164512228,0.9607070732188739,0.033251956767651136,0.02835538752362949,0.0296655879180151,0.001310200394385612,0.7136105860113422,0.7276159654800431,0.014005379468700951
T0_E2E,52,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9157684396170865,0.9635486068518324,0.047780167234745874,0.011342155009451797,0.006,-0.0053421550094517965,0.503780718336484,0.47275,-0.031030718336483964
T0_E2E,52,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9157684396170865,0.9566371149425466,0.04086867532546001,0.011342155009451797,0.0036288232244686366,-0.00771333178498316,0.503780718336484,0.33488854328667705,-0.16889217504980691
T0_E2E,52,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9157684396170865,0.9632264831565154,0.04745804353942884,0.011342155009451797,0.0055620608899297425,-0.005780094119522054,0.503780718336484,0.46633489461358313,-0.03744582372290084
T0_E2E,52,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9157684396170865,0.9537321464862862,0.0379637068691997,0.011342155009451797,0.0037756202804746495,-0.0075665347289771475,0.503780718336484,0.3284789644012945,-0.17530175393518949
T0_E2E,52,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9157684396170865,0.9635486068518324,0.047780167234745874,0.023629489603024575,0.021,-0.0026294896030245735,0.6361058601134215,0.65125,0.015144139886578478
T0_E2E,52,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9157684396170865,0.9566371149425466,0.04086867532546001,0.023629489603024575,0.014515292897874546,-0.009114196705150028,0.6361058601134215,0.5531363400725765,-0.08296952004084501
T0_E2E,52,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9157684396170865,0.9632264831565154,0.04745804353942884,0.023629489603024575,0.018442622950819672,-0.005186866652204903,0.6361058601134215,0.639344262295082,0.0032384021816604935
T0_E2E,52,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9157684396170865,0.9537321464862862,0.0379637068691997,0.023629489603024575,0.01348435814455232,-0.010145131458472255,0.6361058601134215,0.5334412081984897,-0.10266465191493179
T0_E2E,52,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9157684396170865,0.9635486068518324,0.047780167234745874,0.02930056710775047,0.0275,-0.0018005671077504712,0.6729678638941399,0.729,0.05603213610586011
T0_E2E,52,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9157684396170865,0.9566371149425466,0.04086867532546001,0.02930056710775047,0.02332814930015552,-0.00597241780759495,0.6729678638941399,0.6656298600311042,-0.007338003863035625
T0_E2E,52,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9157684396170865,0.9632264831565154,0.04745804353942884,0.02930056710775047,0.02459016393442623,-0.004710403173324242,0.6729678638941399,0.7160421545667447,0.04307429067260482
T0_E2E,52,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9157684396170865,0.9537321464862862,0.0379637068691997,0.02930056710775047,0.022114347357065803,-0.007186219750684668,0.6729678638941399,0.6380798274002157,-0.034888036493924135
T0_E2E,62,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9246075051138892,0.9669999135365398,0.042392408422650574,0.010396975425330813,0.0035,-0.006896975425330814,0.5151228733459358,0.547,0.03187712665406428
T0_E2E,62,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9246075051138892,0.9558441244676338,0.031236619353744555,0.010396975425330813,0.0036288232244686366,-0.006768152200862177,0.5151228733459358,0.4230171073094868,-0.09210576603644899
T0_E2E,62,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9246075051138892,0.9662163208584575,0.04160881574456832,0.010396975425330813,0.00351288056206089,-0.006884094863269923,0.5151228733459358,0.5374707259953162,0.02234785264938044
T0_E2E,62,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9246075051138892,0.9514542534931323,0.026846748379243057,0.010396975425330813,0.0037756202804746495,-0.006621355144856164,0.5151228733459358,0.4039913700107875,-0.11113150333514826
T0_E2E,62,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9246075051138892,0.9669999135365398,0.042392408422650574,0.013232514177693762,0.0055,-0.007732514177693762,0.5746691871455577,0.63225,0.057580812854442276
T0_E2E,62,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9246075051138892,0.9558441244676338,0.031236619353744555,0.013232514177693762,0.006220839813374806,-0.007011674364318956,0.5746691871455577,0.5324002073613271,-0.04226897978423061
T0_E2E,62,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9246075051138892,0.9662163208584575,0.04160881574456832,0.013232514177693762,0.0055620608899297425,-0.007670453287764019,0.5746691871455577,0.6217798594847775,0.04711067233921984
T0_E2E,62,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9246075051138892,0.9514542534931323,0.026846748379243057,0.013232514177693762,0.006472491909385114,-0.006760022268308648,0.5746691871455577,0.5091693635382956,-0.06549982360726214
T0_E2E,62,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9246075051138892,0.9669999135365398,0.042392408422650574,0.022684310018903593,0.01625,-0.006434310018903593,0.6625708884688091,0.75425,0.0916791115311909
T0_E2E,62,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9246075051138892,0.9558441244676338,0.031236619353744555,0.022684310018903593,0.01866251944012442,-0.004021790578779175,0.6625708884688091,0.6905132192846034,0.027942330815794336
T0_E2E,62,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9246075051138892,0.9662163208584575,0.04160881574456832,0.022684310018903593,0.01522248243559719,-0.007461827583306404,0.6625708884688091,0.7473653395784543,0.08479445110964523
T0_E2E,62,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9246075051138892,0.9514542534931323,0.026846748379243057,0.022684310018903593,0.018878101402373247,-0.003806208616530346,0.6625708884688091,0.6731391585760518,0.010568270107242705
T0_E2E,72,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.933206715793798,0.9727809551809259,0.039574239387127896,0.006616257088846881,0.00225,-0.004366257088846881,0.48015122873345933,0.522,0.041848771266540685
T0_E2E,72,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.933206715793798,0.9653125232112922,0.03210580741749425,0.006616257088846881,0.002592016588906169,-0.004024240499940712,0.48015122873345933,0.39968895800933124,-0.0804622707241281
T0_E2E,72,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.933206715793798,0.9725814890812227,0.03937477328742467,0.006616257088846881,0.0026346604215456673,-0.003981596667301213,0.48015122873345933,0.5084894613583139,0.02833823262485452
T0_E2E,72,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.933206715793798,0.9620810347067852,0.028874318912987196,0.006616257088846881,0.002696871628910464,-0.003919385459936416,0.48015122873345933,0.3786407766990291,-0.10151045203443021
T0_E2E,72,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.933206715793798,0.9727809551809259,0.039574239387127896,0.014177693761814745,0.0075,-0.006677693761814745,0.5841209829867675,0.653,0.06887901701323251
T0_E2E,72,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.933206715793798,0.9653125232112922,0.03210580741749425,0.014177693761814745,0.00673924313115604,-0.007438450630658705,0.5841209829867675,0.5650596163815449,-0.01906136660522262
T0_E2E,72,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.933206715793798,0.9725814890812227,0.03937477328742467,0.014177693761814745,0.006147540983606557,-0.008030152778208188,0.5841209829867675,0.6413934426229508,0.057272459636183326
T0_E2E,72,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.933206715793798,0.9620810347067852,0.028874318912987196,0.014177693761814745,0.007011866235167206,-0.0071658275266475386,0.5841209829867675,0.5426105717367853,-0.041510411249982226
T0_E2E,72,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.933206715793798,0.9727809551809259,0.039574239387127896,0.02551984877126654,0.0175,-0.00801984877126654,0.7060491493383743,0.779,0.07295085066162577
T0_E2E,72,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.933206715793798,0.9653125232112922,0.03210580741749425,0.02551984877126654,0.01918092275790565,-0.0063389260133608905,0.7060491493383743,0.7293934681181959,0.023344318779821682
T0_E2E,72,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.933206715793798,0.9725814890812227,0.03937477328742467,0.02551984877126654,0.014929742388758781,-0.01059010638250776,0.7060491493383743,0.7699063231850117,0.06385717384663747
T0_E2E,72,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.933206715793798,0.9620810347067852,0.028874318912987196,0.02551984877126654,0.018878101402373247,-0.006641747368893294,0.7060491493383743,0.7060409924487594,-8.156889614863161e-06
T0_E2E,82,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9190335170216697,0.9575564215891368,0.0385229045674671,0.014177693761814745,0.00775,-0.006427693761814745,0.4678638941398866,0.4515,-0.016363894139886592
T0_E2E,82,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9190335170216697,0.9546583701151652,0.0356248530934955,0.014177693761814745,0.0005184033177812338,-0.01365929044403351,0.4678638941398866,0.30171073094867806,-0.16615316319120854
T0_E2E,82,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9190335170216697,0.9600262082877897,0.04099269126612004,0.014177693761814745,0.004098360655737705,-0.010079333106077039,0.4678638941398866,0.44437939110070257,-0.023484503039184035
T0_E2E,82,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9190335170216697,0.9503601627584368,0.031326645736767134,0.014177693761814745,0.0005393743257820927,-0.013638319436032652,0.4678638941398866,0.2993527508090615,-0.16851114333082512
T0_E2E,82,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9190335170216697,0.9575564215891368,0.0385229045674671,0.01984877126654064,0.016,-0.003848771266540641,0.5264650283553876,0.551,0.02453497164461249
T0_E2E,82,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9190335170216697,0.9546583701151652,0.0356248530934955,0.01984877126654064,0.005184033177812338,-0.014664738088728303,0.5264650283553876,0.43027475375842406,-0.0961902745969635
T0_E2E,82,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9190335170216697,0.9600262082877897,0.04099269126612004,0.01984877126654064,0.009953161592505855,-0.009895609674034786,0.5264650283553876,0.542447306791569,0.015982278436181496
T0_E2E,82,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9190335170216697,0.9503601627584368,0.031326645736767134,0.01984877126654064,0.0048543689320388345,-0.014994402334501807,0.5264650283553876,0.418554476806904,-0.10791055154848356
T0_E2E,82,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9190335170216697,0.9575564215891368,0.0385229045674671,0.026465028355387523,0.02775,0.0012849716446124773,0.6096408317580341,0.675,0.06535916824196597
T0_E2E,82,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9190335170216697,0.9546583701151652,0.0356248530934955,0.026465028355387523,0.01607050285121825,-0.010394525504169274,0.6096408317580341,0.5878693623639192,-0.021771469394114895
T0_E2E,82,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9190335170216697,0.9600262082877897,0.04099269126612004,0.026465028355387523,0.02107728337236534,-0.005387744983022184,0.6096408317580341,0.6636416861826698,0.05400085442463576
T0_E2E,82,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9190335170216697,0.9503601627584368,0.031326645736767134,0.026465028355387523,0.014563106796116505,-0.011901921559271018,0.6096408317580341,0.558252427184466,-0.05138840457356808
