representation,classifier,seed,label_budget,n_train,scenario,n_test,target_fpr,threshold,calibration_empirical_fpr,calibration_recall,fit_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,prevalence_phish
CONTRASTIVE,XGBOOST,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9139559864997865,0.01990632318501171,0.41280353200883,13.453120692000084,0.8326506057645011,0.8215872500520756,0.9442771084337349,0.33818770226537215,0.4980142970611596,0.019956850053937433,627,37,1817,1227,0.5
CONTRASTIVE,MLP,72,1.0,4000,IID_ORIGINAL,3051,0.005,0.9991039633750917,0.00468384074941452,0.23841059602649006,2.3762757719996443,0.8151528565038624,0.8775005999258273,0.9487179487179487,0.2448015122873346,0.38918106686701726,0.007024586051179127,259,14,1979,799,0.3467715503113733
CONTRASTIVE,MLP,72,1.0,4000,IID_BALANCED,2116,0.005,0.9991039633750917,0.00468384074941452,0.23841059602649006,2.3762757719996443,0.879578053929792,0.8753837000296596,0.9700374531835206,0.2448015122873346,0.3909433962264151,0.007561436672967864,259,8,1050,799,0.5
CONTRASTIVE,MLP,72,1.0,4000,TEMPORAL,8000,0.005,0.9991039633750917,0.00468384074941452,0.23841059602649006,2.3762757719996443,0.8926565745659827,0.8790289062500001,0.9777571825764597,0.26375,0.4154361094703682,0.006,1055,24,3976,2945,0.5
CONTRASTIVE,MLP,72,1.0,4000,DOMAIN_OOD,3858,0.005,0.9991039633750917,0.00468384074941452,0.23841059602649006,2.3762757719996443,0.8526005745005969,0.8397160902016398,0.9722222222222222,0.16329704510108864,0.2796271637816245,0.004665629860031105,315,9,1920,1614,0.5
CONTRASTIVE,MLP,72,1.0,4000,TEMPLATE_OOD,6832,0.005,0.9991039633750917,0.00468384074941452,0.23841059602649006,2.3762757719996443,0.8933361577665259,0.8787894667743474,0.983926521239954,0.2508782201405152,0.39981338931653837,0.004098360655737705,857,14,3402,2559,0.5
CONTRASTIVE,MLP,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9991039633750917,0.00468384074941452,0.23841059602649006,2.3762757719996443,0.8428125298427696,0.8312418759287771,0.967741935483871,0.14563106796116504,0.25316455696202533,0.0048543689320388345,270,9,1845,1584,0.5
CONTRASTIVE,MLP,72,1.0,4000,IID_ORIGINAL,3051,0.01,0.9938883185386659,0.00936768149882904,0.3598233995584989,2.3762757719996443,0.8151528565038624,0.8775005999258273,0.9153318077803204,0.3780718336483932,0.5351170568561873,0.018564977420973405,400,37,1956,658,0.3467715503113733
CONTRASTIVE,MLP,72,1.0,4000,IID_BALANCED,2116,0.01,0.9938883185386659,0.00936768149882904,0.3598233995584989,2.3762757719996443,0.879578053929792,0.8753837000296596,0.9478672985781991,0.3780718336483932,0.5405405405405406,0.020793950850661626,400,22,1036,658,0.5
CONTRASTIVE,MLP,72,1.0,4000,TEMPORAL,8000,0.01,0.9938883185386659,0.00936768149882904,0.3598233995584989,2.3762757719996443,0.8926565745659827,0.8790289062500001,0.9602523659305994,0.3805,0.5450313339301701,0.01575,1522,63,3937,2478,0.5
CONTRASTIVE,MLP,72,1.0,4000,DOMAIN_OOD,3858,0.01,0.9938883185386659,0.00936768149882904,0.3598233995584989,2.3762757719996443,0.8526005745005969,0.8397160902016398,0.9410681399631676,0.26490409538621046,0.4134304207119741,0.01658890616899948,511,32,1897,1418,0.5
CONTRASTIVE,MLP,72,1.0,4000,TEMPLATE_OOD,6832,0.01,0.9938883185386659,0.00936768149882904,0.3598233995584989,2.3762757719996443,0.8933361577665259,0.8787894667743474,0.9667697063369397,0.36621779859484777,0.5312101910828025,0.012587822014051522,1251,43,3373,2165,0.5
CONTRASTIVE,MLP,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9938883185386659,0.00936768149882904,0.3598233995584989,2.3762757719996443,0.8428125298427696,0.8312418759287771,0.9375,0.24271844660194175,0.3856041131105398,0.016181229773462782,450,30,1824,1404,0.5
CONTRASTIVE,MLP,72,1.0,4000,IID_ORIGINAL,3051,0.02,0.9800680279731752,0.01990632318501171,0.44150110375275936,2.3762757719996443,0.8151528565038624,0.8775005999258273,0.8994413407821229,0.45652173913043476,0.6056426332288402,0.027094831911690917,483,54,1939,575,0.3467715503113733
CONTRASTIVE,MLP,72,1.0,4000,IID_BALANCED,2116,0.02,0.9800680279731752,0.01990632318501171,0.44150110375275936,2.3762757719996443,0.879578053929792,0.8753837000296596,0.9324324324324325,0.45652173913043476,0.6129441624365483,0.0330812854442344,483,35,1023,575,0.5
CONTRASTIVE,MLP,72,1.0,4000,TEMPORAL,8000,0.02,0.9800680279731752,0.01990632318501171,0.44150110375275936,2.3762757719996443,0.8926565745659827,0.8790289062500001,0.9516293279022403,0.46725,0.6267605633802817,0.02375,1869,95,3905,2131,0.5
CONTRASTIVE,MLP,72,1.0,4000,DOMAIN_OOD,3858,0.02,0.9800680279731752,0.01990632318501171,0.44150110375275936,2.3762757719996443,0.8526005745005969,0.8397160902016398,0.9337016574585635,0.35044064282011406,0.5096117602713909,0.024883359253499222,676,48,1881,1253,0.5
CONTRASTIVE,MLP,72,1.0,4000,TEMPLATE_OOD,6832,0.02,0.9800680279731752,0.01990632318501171,0.44150110375275936,2.3762757719996443,0.8933361577665259,0.8787894667743474,0.9570361145703612,0.44994145199063235,0.6121067303863003,0.02019906323185012,1537,69,3347,1879,0.5
CONTRASTIVE,MLP,72,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9800680279731752,0.01990632318501171,0.44150110375275936,2.3762757719996443,0.8428125298427696,0.8312418759287771,0.9306625577812019,0.325782092772384,0.4826208549740312,0.024271844660194174,604,45,1809,1250,0.5
BASE,LOGREG,82,0.1,400,IID_ORIGINAL,3051,0.005,0.9784205129150582,0.00468384074941452,0.36423841059602646,0.019155524999405316,0.8591610704793429,0.9011236871583624,0.944578313253012,0.3705103969754253,0.5322471147318398,0.01154039136979428,392,23,1970,666,0.3467715503113733
BASE,LOGREG,82,0.1,400,IID_BALANCED,2116,0.005,0.9784205129150582,0.00468384074941452,0.36423841059602646,0.019155524999405316,0.9121070616992788,0.9014511812064707,0.9727047146401985,0.3705103969754253,0.5366187542778919,0.010396975425330813,392,11,1047,666,0.5
BASE,LOGREG,82,0.1,400,TEMPORAL,8000,0.005,0.9784205129150582,0.00468384074941452,0.36423841059602646,0.019155524999405316,0.9183353739439633,0.9006953125,0.9797866367209432,0.43625,0.6037017816986681,0.009,1745,36,3964,2255,0.5
BASE,LOGREG,82,0.1,400,DOMAIN_OOD,3858,0.005,0.9784205129150582,0.00468384074941452,0.36423841059602646,0.019155524999405316,0.895039262458001,0.8757898663304167,0.9768392370572208,0.37169517884914466,0.5384904243334585,0.008812856402280975,717,17,1912,1212,0.5
BASE,LOGREG,82,0.1,400,TEMPLATE_OOD,6832,0.005,0.9784205129150582,0.00468384074941452,0.36423841059602646,0.019155524999405316,0.9151866444330703,0.8963196337390102,0.9834437086092715,0.43471896955503514,0.6029232643118149,0.007318501170960188,1485,25,3391,1931,0.5
BASE,LOGREG,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9784205129150582,0.00468384074941452,0.36423841059602646,0.019155524999405316,0.8852642596721233,0.8635345135565073,0.977810650887574,0.3565264293419633,0.5225296442687747,0.008090614886731391,661,15,1839,1193,0.5
BASE,LOGREG,82,0.1,400,IID_ORIGINAL,3051,0.01,0.9732957538642445,0.00936768149882904,0.38852097130242824,0.019155524999405316,0.8591610704793429,0.9011236871583624,0.9481981981981982,0.39792060491493386,0.5605858854860186,0.01154039136979428,421,23,1970,637,0.3467715503113733
BASE,LOGREG,82,0.1,400,IID_BALANCED,2116,0.01,0.9732957538642445,0.00936768149882904,0.38852097130242824,0.019155524999405316,0.9121070616992788,0.9014511812064707,0.9745370370370371,0.39792060491493386,0.5651006711409396,0.010396975425330813,421,11,1047,637,0.5
BASE,LOGREG,82,0.1,400,TEMPORAL,8000,0.01,0.9732957538642445,0.00936768149882904,0.38852097130242824,0.019155524999405316,0.9183353739439633,0.9006953125,0.9782030834662414,0.46,0.6257439211018534,0.01025,1840,41,3959,2160,0.5
BASE,LOGREG,82,0.1,400,DOMAIN_OOD,3858,0.01,0.9732957538642445,0.00936768149882904,0.38852097130242824,0.019155524999405316,0.895039262458001,0.8757898663304167,0.974587039390089,0.3976153447382063,0.56480117820324,0.010368066355624676,767,20,1909,1162,0.5
BASE,LOGREG,82,0.1,400,TEMPLATE_OOD,6832,0.01,0.9732957538642445,0.00936768149882904,0.38852097130242824,0.019155524999405316,0.9151866444330703,0.8963196337390102,0.9811794228356336,0.45784543325526933,0.6243512974051896,0.008782201405152224,1564,30,3386,1852,0.5
BASE,LOGREG,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9732957538642445,0.00936768149882904,0.38852097130242824,0.019155524999405316,0.8852642596721233,0.8635345135565073,0.975103734439834,0.3802588996763754,0.5471478463329453,0.009708737864077669,705,18,1836,1149,0.5
BASE,LOGREG,82,0.1,400,IID_ORIGINAL,3051,0.02,0.9193833176577635,0.01990632318501171,0.5342163355408388,0.019155524999405316,0.8591610704793429,0.9011236871583624,0.9269949066213922,0.5160680529300568,0.663023679417122,0.021575514300050176,546,43,1950,512,0.3467715503113733
BASE,LOGREG,82,0.1,400,IID_BALANCED,2116,0.02,0.9193833176577635,0.01990632318501171,0.5342163355408388,0.019155524999405316,0.9121070616992788,0.9014511812064707,0.9646643109540636,0.5160680529300568,0.6724137931034483,0.01890359168241966,546,20,1038,512,0.5
BASE,LOGREG,82,0.1,400,TEMPORAL,8000,0.02,0.9193833176577635,0.01990632318501171,0.5342163355408388,0.019155524999405316,0.9183353739439633,0.9006953125,0.9651612903225807,0.561,0.7095652173913043,0.02025,2244,81,3919,1756,0.5
BASE,LOGREG,82,0.1,400,DOMAIN_OOD,3858,0.02,0.9193833176577635,0.01990632318501171,0.5342163355408388,0.019155524999405316,0.895039262458001,0.8757898663304167,0.9540566959921799,0.5059616381544841,0.6612466124661247,0.02436495593571799,976,47,1882,953,0.5
BASE,LOGREG,82,0.1,400,TEMPLATE_OOD,6832,0.02,0.9193833176577635,0.01990632318501171,0.5342163355408388,0.019155524999405316,0.9151866444330703,0.8963196337390102,0.965711361310133,0.552400468384075,0.7027932960893855,0.019613583138173303,1887,67,3349,1529,0.5
BASE,LOGREG,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9193833176577635,0.01990632318501171,0.5342163355408388,0.019155524999405316,0.8852642596721233,0.8635345135565073,0.9518201284796574,0.47950377562028046,0.6377331420373027,0.024271844660194174,889,45,1809,965,0.5
BASE,XGBOOST,82,0.1,400,IID_ORIGINAL,3051,0.005,0.9813676476478578,0.00468384074941452,0.3068432671081678,1.8730697229993893,0.8208535534158641,0.8832909512215248,0.9333333333333333,0.29111531190926276,0.4438040345821326,0.011038635223281485,308,22,1971,750,0.3467715503113733
BASE,XGBOOST,82,0.1,400,IID_BALANCED,2116,0.005,0.9813676476478578,0.00468384074941452,0.3068432671081678,1.8730697229993893,0.8852633007193482,0.8830916484718108,0.9565217391304348,0.29111531190926276,0.4463768115942029,0.013232514177693762,308,14,1044,750,0.5
BASE,XGBOOST,82,0.1,400,TEMPORAL,8000,0.005,0.9813676476478578,0.00468384074941452,0.3068432671081678,1.8730697229993893,0.8927980194599684,0.8815791249999999,0.976878612716763,0.29575,0.454039531759739,0.007,1183,28,3972,2817,0.5
BASE,XGBOOST,82,0.1,400,DOMAIN_OOD,3858,0.005,0.9813676476478578,0.00468384074941452,0.3068432671081678,1.8730697229993893,0.8579327619196836,0.8482198933040512,0.970108695652174,0.18506998444790046,0.3108402263822377,0.005702436495593572,357,11,1918,1572,0.5
BASE,XGBOOST,82,0.1,400,TEMPLATE_OOD,6832,0.005,0.9813676476478578,0.00468384074941452,0.3068432671081678,1.8730697229993893,0.8897841043312493,0.8762486871260194,0.9834791059280855,0.2962529274004684,0.4553430821147357,0.004976580796252928,1012,17,3399,2404,0.5
BASE,XGBOOST,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9813676476478578,0.00468384074941452,0.3068432671081678,1.8730697229993893,0.8476005615151454,0.8365177946979562,0.9700598802395209,0.17475728155339806,0.2961608775137112,0.005393743257820928,324,10,1844,1530,0.5
BASE,XGBOOST,82,0.1,400,IID_ORIGINAL,3051,0.01,0.9685075283050538,0.00936768149882904,0.3443708609271523,1.8730697229993893,0.8208535534158641,0.8832909512215248,0.9217171717171717,0.3449905482041588,0.5020632737276479,0.015554440541896638,365,31,1962,693,0.3467715503113733
BASE,XGBOOST,82,0.1,400,IID_BALANCED,2116,0.01,0.9685075283050538,0.00936768149882904,0.3443708609271523,1.8730697229993893,0.8852633007193482,0.8830916484718108,0.9505208333333334,0.3449905482041588,0.5062413314840499,0.017958412098298678,365,19,1039,693,0.5
BASE,XGBOOST,82,0.1,400,TEMPORAL,8000,0.01,0.9685075283050538,0.00936768149882904,0.3443708609271523,1.8730697229993893,0.8927980194599684,0.8815791249999999,0.9666212534059946,0.35475,0.5190197512801755,0.01225,1419,49,3951,2581,0.5
BASE,XGBOOST,82,0.1,400,DOMAIN_OOD,3858,0.01,0.9685075283050538,0.00936768149882904,0.3443708609271523,1.8730697229993893,0.8579327619196836,0.8482198933040512,0.9596774193548387,0.24675997926386728,0.39257731958762887,0.010368066355624676,476,20,1909,1453,0.5
BASE,XGBOOST,82,0.1,400,TEMPLATE_OOD,6832,0.01,0.9685075283050538,0.00936768149882904,0.3443708609271523,1.8730697229993893,0.8897841043312493,0.8762486871260194,0.9704708699122107,0.3559718969555035,0.5208824159348897,0.010831381733021077,1216,37,3379,2200,0.5
BASE,XGBOOST,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9685075283050538,0.00936768149882904,0.3443708609271523,1.8730697229993893,0.8476005615151454,0.8365177946979562,0.9580573951434879,0.23408845738942827,0.37624620719549196,0.010248112189859764,434,19,1835,1420,0.5
BASE,XGBOOST,82,0.1,400,IID_ORIGINAL,3051,0.02,0.9217746257781984,0.01990632318501171,0.4503311258278146,1.8730697229993893,0.8208535534158641,0.8832909512215248,0.8821292775665399,0.43856332703213613,0.5858585858585859,0.031108881083793276,464,62,1931,594,0.3467715503113733
BASE,XGBOOST,82,0.1,400,IID_BALANCED,2116,0.02,0.9217746257781984,0.01990632318501171,0.4503311258278146,1.8730697229993893,0.8852633007193482,0.8830916484718108,0.9298597194388778,0.43856332703213613,0.5960179833012202,0.0330812854442344,464,35,1023,594,0.5
BASE,XGBOOST,82,0.1,400,TEMPORAL,8000,0.02,0.9217746257781984,0.01990632318501171,0.4503311258278146,1.8730697229993893,0.8927980194599684,0.8815791249999999,0.9500788229111928,0.452,0.6125698797221751,0.02375,1808,95,3905,2192,0.5
BASE,XGBOOST,82,0.1,400,DOMAIN_OOD,3858,0.02,0.9217746257781984,0.01990632318501171,0.4503311258278146,1.8730697229993893,0.8579327619196836,0.8482198933040512,0.9270976616231087,0.34940383618455156,0.5075301204819277,0.027475375842405392,674,53,1876,1255,0.5
BASE,XGBOOST,82,0.1,400,TEMPLATE_OOD,6832,0.02,0.9217746257781984,0.01990632318501171,0.4503311258278146,1.8730697229993893,0.8897841043312493,0.8762486871260194,0.9507174048658765,0.446135831381733,0.6072922893006575,0.023126463700234193,1524,79,3337,1892,0.5
BASE,XGBOOST,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9217746257781984,0.01990632318501171,0.4503311258278146,1.8730697229993893,0.8476005615151454,0.8365177946979562,0.9230769230769231,0.3300970873786408,0.4862932061978546,0.02750809061488673,612,51,1803,1242,0.5
BASE,MLP,82,0.1,400,IID_ORIGINAL,3051,0.005,0.9676996469497682,0.00468384074941452,0.304635761589404,0.2268865050000386,0.831367347175744,0.8872073049624536,0.9716088328075709,0.29111531190926276,0.448,0.004515805318615153,308,9,1984,750,0.3467715503113733
BASE,MLP,82,0.1,400,IID_BALANCED,2116,0.005,0.9676996469497682,0.00468384074941452,0.304635761589404,0.2268865050000386,0.8928617656193052,0.8864596324341323,0.9840255591054313,0.29111531190926276,0.44930707512764406,0.004725897920604915,308,5,1053,750,0.5
BASE,MLP,82,0.1,400,TEMPORAL,8000,0.005,0.9676996469497682,0.00468384074941452,0.304635761589404,0.2268865050000386,0.9040095697681501,0.89164509375,0.9815409309791332,0.30575,0.46626000762485703,0.00575,1223,23,3977,2777,0.5
BASE,MLP,82,0.1,400,DOMAIN_OOD,3858,0.005,0.9676996469497682,0.00468384074941452,0.304635761589404,0.2268865050000386,0.873089687489414,0.8616573964113805,0.9695550351288056,0.21461897356143078,0.35144312393887944,0.00673924313115604,414,13,1916,1515,0.5
BASE,MLP,82,0.1,400,TEMPLATE_OOD,6832,0.005,0.9676996469497682,0.00468384074941452,0.304635761589404,0.2268865050000386,0.899752774898517,0.8864298877304214,0.9816955684007708,0.29830210772833726,0.4575662325999102,0.0055620608899297425,1019,19,3397,2397,0.5
BASE,MLP,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9676996469497682,0.00468384074941452,0.304635761589404,0.2268865050000386,0.8617684078630009,0.8477800702641247,0.967479674796748,0.1925566343042071,0.32118758434547906,0.006472491909385114,357,12,1842,1497,0.5
BASE,MLP,82,0.1,400,IID_ORIGINAL,3051,0.01,0.9271207451820375,0.00936768149882904,0.4083885209713024,0.2268865050000386,0.831367347175744,0.8872073049624536,0.9078651685393259,0.3818525519848771,0.5375914836992681,0.020572002007024585,404,41,1952,654,0.3467715503113733
BASE,MLP,82,0.1,400,IID_BALANCED,2116,0.01,0.9271207451820375,0.00936768149882904,0.4083885209713024,0.2268865050000386,0.8928617656193052,0.8864596324341323,0.9483568075117371,0.3818525519848771,0.5444743935309974,0.020793950850661626,404,22,1036,654,0.5
BASE,MLP,82,0.1,400,TEMPORAL,8000,0.01,0.9271207451820375,0.00936768149882904,0.4083885209713024,0.2268865050000386,0.9040095697681501,0.89164509375,0.9680735930735931,0.44725,0.6118331053351573,0.01475,1789,59,3941,2211,0.5
BASE,MLP,82,0.1,400,DOMAIN_OOD,3858,0.01,0.9271207451820375,0.00936768149882904,0.4083885209713024,0.2268865050000386,0.873089687489414,0.8616573964113805,0.9555555555555556,0.35666148263348885,0.5194412986032465,0.01658890616899948,688,32,1897,1241,0.5
BASE,MLP,82,0.1,400,TEMPLATE_OOD,6832,0.01,0.9271207451820375,0.00936768149882904,0.4083885209713024,0.2268865050000386,0.899752774898517,0.8864298877304214,0.96913985554826,0.43208430913348944,0.5976918404535331,0.013758782201405152,1476,47,3369,1940,0.5
BASE,MLP,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9271207451820375,0.00936768149882904,0.4083885209713024,0.2268865050000386,0.8617684078630009,0.8477800702641247,0.9535603715170279,0.33225458468176916,0.4928,0.016181229773462782,616,30,1824,1238,0.5
BASE,MLP,82,0.1,400,IID_ORIGINAL,3051,0.02,0.8798022270202638,0.01990632318501171,0.46357615894039733,0.2268865050000386,0.831367347175744,0.8872073049624536,0.8835489833641405,0.45179584120982985,0.5978736710444027,0.03161063723030607,478,63,1930,580,0.3467715503113733
BASE,MLP,82,0.1,400,IID_BALANCED,2116,0.02,0.8798022270202638,0.01990632318501171,0.46357615894039733,0.2268865050000386,0.8928617656193052,0.8864596324341323,0.93359375,0.45179584120982985,0.6089171974522293,0.03213610586011342,478,34,1024,580,0.5
BASE,MLP,82,0.1,400,TEMPORAL,8000,0.02,0.8798022270202638,0.01990632318501171,0.46357615894039733,0.2268865050000386,0.9040095697681501,0.89164509375,0.9576071596796986,0.50825,0.6640535685121672,0.0225,2033,90,3910,1967,0.5
BASE,MLP,82,0.1,400,DOMAIN_OOD,3858,0.02,0.8798022270202638,0.01990632318501171,0.46357615894039733,0.2268865050000386,0.873089687489414,0.8616573964113805,0.9409038238702202,0.42094349403836184,0.5816618911174785,0.026438569206842923,812,51,1878,1117,0.5
BASE,MLP,82,0.1,400,TEMPLATE_OOD,6832,0.02,0.8798022270202638,0.01990632318501171,0.46357615894039733,0.2268865050000386,0.899752774898517,0.8864298877304214,0.9588100686498856,0.49063231850117095,0.6491092176607282,0.02107728337236534,1676,72,3344,1740,0.5
BASE,MLP,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.02,0.8798022270202638,0.01990632318501171,0.46357615894039733,0.2268865050000386,0.8617684078630009,0.8477800702641247,0.9374201787994891,0.3959007551240561,0.5566932119833143,0.026429341963322545,734,49,1805,1120,0.5
DAPT,LOGREG,82,0.1,400,IID_ORIGINAL,3051,0.005,0.9918944312011548,0.00468384074941452,0.2229580573951435,0.02705833900017751,0.8507838817549243,0.8977531947828743,0.9752475247524752,0.18620037807183365,0.3126984126984127,0.002508780732563974,197,5,1988,861,0.3467715503113733
DAPT,LOGREG,82,0.1,400,IID_BALANCED,2116,0.005,0.9918944312011548,0.00468384074941452,0.2229580573951435,0.02705833900017751,0.9072981858930504,0.8998860066966599,0.9899497487437185,0.18620037807183365,0.3134447096260939,0.001890359168241966,197,2,1056,861,0.5
DAPT,LOGREG,82,0.1,400,TEMPORAL,8000,0.005,0.9918944312011548,0.00468384074941452,0.2229580573951435,0.02705833900017751,0.9144085546955879,0.9032905,0.9890873015873016,0.24925,0.3981629392971246,0.00275,997,11,3989,3003,0.5
DAPT,LOGREG,82,0.1,400,DOMAIN_OOD,3858,0.005,0.9918944312011548,0.00468384074941452,0.2229580573951435,0.02705833900017751,0.8946493937144051,0.8827449092874816,0.9911242603550295,0.17366511145671332,0.29554477282752534,0.0015552099533437014,335,3,1926,1594,0.5
DAPT,LOGREG,82,0.1,400,TEMPLATE_OOD,6832,0.005,0.9918944312011548,0.00468384074941452,0.2229580573951435,0.02705833900017751,0.9159964941256646,0.9040091160758849,0.992822966507177,0.2429742388758782,0.39040451552210725,0.001756440281030445,830,6,3410,2586,0.5
DAPT,LOGREG,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9918944312011548,0.00468384074941452,0.2229580573951435,0.02705833900017751,0.8839986074526058,0.8709397099364736,0.9902912621359223,0.1650485436893204,0.2829403606102635,0.0016181229773462784,306,3,1851,1548,0.5
DAPT,LOGREG,82,0.1,400,IID_ORIGINAL,3051,0.01,0.9791481611181667,0.00936768149882904,0.3818984547461369,0.02705833900017751,0.8507838817549243,0.8977531947828743,0.9422110552763819,0.3544423440453686,0.5151098901098901,0.01154039136979428,375,23,1970,683,0.3467715503113733
DAPT,LOGREG,82,0.1,400,IID_BALANCED,2116,0.01,0.9791481611181667,0.00936768149882904,0.3818984547461369,0.02705833900017751,0.9072981858930504,0.8998860066966599,0.9640102827763496,0.3544423440453686,0.5183137525915688,0.013232514177693762,375,14,1044,683,0.5
DAPT,LOGREG,82,0.1,400,TEMPORAL,8000,0.01,0.9791481611181667,0.00936768149882904,0.3818984547461369,0.02705833900017751,0.9144085546955879,0.9032905,0.977165883143049,0.36375,0.530151211513937,0.0085,1455,34,3966,2545,0.5
DAPT,LOGREG,82,0.1,400,DOMAIN_OOD,3858,0.01,0.9791481611181667,0.00936768149882904,0.3818984547461369,0.02705833900017751,0.8946493937144051,0.8827449092874816,0.9822380106571936,0.2866770347330223,0.4438202247191011,0.005184033177812338,553,10,1919,1376,0.5
DAPT,LOGREG,82,0.1,400,TEMPLATE_OOD,6832,0.01,0.9791481611181667,0.00936768149882904,0.3818984547461369,0.02705833900017751,0.9159964941256646,0.9040091160758849,0.9843621399176955,0.35011709601873536,0.5165191103433384,0.0055620608899297425,1196,19,3397,2220,0.5
DAPT,LOGREG,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9791481611181667,0.00936768149882904,0.3818984547461369,0.02705833900017751,0.8839986074526058,0.8709397099364736,0.9793388429752066,0.255663430420712,0.40547476475620187,0.005393743257820928,474,10,1844,1380,0.5
DAPT,LOGREG,82,0.1,400,IID_ORIGINAL,3051,0.02,0.9154087255483656,0.01990632318501171,0.5320088300220751,0.02705833900017751,0.8507838817549243,0.8977531947828743,0.9184692179700499,0.5217391304347826,0.6654611211573237,0.024586051179126944,552,49,1944,506,0.3467715503113733
DAPT,LOGREG,82,0.1,400,IID_BALANCED,2116,0.02,0.9154087255483656,0.01990632318501171,0.5320088300220751,0.02705833900017751,0.9072981858930504,0.8998860066966599,0.9566724436741768,0.5217391304347826,0.6752293577981652,0.023629489603024575,552,25,1033,506,0.5
DAPT,LOGREG,82,0.1,400,TEMPORAL,8000,0.02,0.9154087255483656,0.01990632318501171,0.5320088300220751,0.02705833900017751,0.9144085546955879,0.9032905,0.9625334522747547,0.5395,0.6914450496635693,0.021,2158,84,3916,1842,0.5
DAPT,LOGREG,82,0.1,400,DOMAIN_OOD,3858,0.02,0.9154087255483656,0.01990632318501171,0.5320088300220751,0.02705833900017751,0.8946493937144051,0.8827449092874816,0.9658848614072495,0.46967340590979784,0.6320195326124869,0.01658890616899948,906,32,1897,1023,0.5
DAPT,LOGREG,82,0.1,400,TEMPLATE_OOD,6832,0.02,0.9154087255483656,0.01990632318501171,0.5320088300220751,0.02705833900017751,0.9159964941256646,0.9040091160758849,0.9703296703296703,0.5169789227166276,0.6745607333842628,0.015807962529274005,1766,54,3362,1650,0.5
DAPT,LOGREG,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9154087255483656,0.01990632318501171,0.5320088300220751,0.02705833900017751,0.8839986074526058,0.8709397099364736,0.964975845410628,0.43096008629989213,0.5958240119313944,0.01564185544768069,799,29,1825,1055,0.5
DAPT,XGBOOST,82,0.1,400,IID_ORIGINAL,3051,0.005,0.9929361939430238,0.00468384074941452,0.15673289183222958,1.8597279550003805,0.8184477101207194,0.8727649798870717,0.9712643678160919,0.15973534971644612,0.27435064935064934,0.002508780732563974,169,5,1988,889,0.3467715503113733
DAPT,XGBOOST,82,0.1,400,IID_BALANCED,2116,0.005,0.9929361939430238,0.00468384074941452,0.15673289183222958,1.8597279550003805,0.8816613518123397,0.8724284504415007,0.9883040935672515,0.15973534971644612,0.27502034174125306,0.001890359168241966,169,2,1056,889,0.5
DAPT,XGBOOST,82,0.1,400,TEMPORAL,8000,0.005,0.9929361939430238,0.00468384074941452,0.15673289183222958,1.8597279550003805,0.8979110715422922,0.88145740625,0.9875173370319001,0.178,0.30163101037915696,0.00225,712,9,3991,3288,0.5
DAPT,XGBOOST,82,0.1,400,DOMAIN_OOD,3858,0.005,0.9929361939430238,0.00468384074941452,0.15673289183222958,1.8597279550003805,0.8653923565069316,0.8498085616363807,0.98,0.10160705028512182,0.18412400187881633,0.002073613271124935,196,4,1925,1733,0.5
DAPT,XGBOOST,82,0.1,400,TEMPLATE_OOD,6832,0.005,0.9929361939430238,0.00468384074941452,0.15673289183222958,1.8597279550003805,0.8965180422643011,0.8782596895584355,0.9885057471264368,0.1762295081967213,0.2991304347826087,0.0020491803278688526,602,7,3409,2814,0.5
DAPT,XGBOOST,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9929361939430238,0.00468384074941452,0.15673289183222958,1.8597279550003805,0.8520363942729798,0.8337679747803227,0.9790575916230366,0.10086299892125135,0.18288508557457211,0.002157497303128371,187,4,1850,1667,0.5
DAPT,XGBOOST,82,0.1,400,IID_ORIGINAL,3051,0.01,0.9807276725769044,0.00936768149882904,0.32229580573951433,1.8597279550003805,0.8184477101207194,0.8727649798870717,0.9413407821229051,0.31852551984877125,0.4759887005649718,0.010536879076768691,337,21,1972,721,0.3467715503113733
